ID,Urne,QR-Code,Categorie,1 - Proteger les pietons et reduire les nuisances sonores,2 - Developper le commerce de proximite dans le quartier de l Europe,3 - Poursuivre le renouveau du parc Monceau,4 - Renover les grilles de l avenue Ruysdael et les allees du parc Monceau,5 - Restaurer la facade ouest de l eglise de la Madeleine et ses statues,6 - Restaurer le patrimoine de la place de la Concorde,7 - Restaurer les grilles emblematiques du parc Monceau - avenue Van Dyck,8 - Restaurer les grilles emblematiques du parc Monceau - avenue Velasquez,9 - Restaurer les grilles emblematiques du parc Monceau - Bd de Courcelles,"10 - Apaiser, vegetaliser des rues et places de l arrondissement",11 - Renover le marche aux fleurs de la Madeleine et le gymnase Condorcet,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
72377,U08-003,2022AR08B,Valide,1,1,novote,novote,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,7
72380,U08-002,2022AR08B,Valide,1,1,novote,novote,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,7
72393,U08-002,2022AR08B,Valide,novote,1,1,novote,novote,1,novote,novote,novote,1,novote,4,4,0,0,0,7
72395,U08-001,2022AR08B,Valide,1,3,3,3,2,3,3,3,3,1,2,11,2,2,7,0,0
72401,U08-002,2022AR08B,Valide,novote,1,novote,4,novote,novote,4,4,novote,novote,novote,4,1,0,0,3,7
72402,U08-001,2022AR08A,Valide,2,2,1,2,1,2,2,2,2,1,2,11,3,8,0,0,0
72403,U08-006,2022AR08B,Nul,1,novote,novote,novote,1,novote,novote,novote,novote,1,novote,3,3,0,0,0,8
72407,U08-008,2022AR08A,Valide,1,1,1,3,3,2,3,2,2,1,4,11,4,3,3,1,0
72423,U08-001,2022AR08B,Nul,novote,novote,novote,novote,1,1,1,1 2,1 2,1 2,1 2,3,3,0,0,0,4
72425,U08-002,2022AR08A,Nul,2,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,0,1,0,0,10
72430,U08-004,2022AR08A,Valide,1,novote,novote,novote,novote,1,novote,novote,novote,1,1,4,4,0,0,0,7
72437,U08-008,2022AR08A,Valide,2,2,2,4,novote,novote,3,3,3,1,2,9,1,4,3,1,2
72438,U08-004,2022AR08A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,4,4,0,0,0,7
72440,U08-002,2022AR08A,Valide,4,4,2,2,1,1,2,2,2,4,2,11,2,6,0,3,0
72445,U08-004,2022AR08A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
72448,U08-002,2022AR08A,Valide,1,3,3,2,3,3,3,3,3,1,3,11,2,1,8,0,0
72451,U08-001,2022AR08B,Valide,3,1,1,1,3,3,2,2,2,1,3,11,4,3,4,0,0
72456,U08-002,2022AR08B,Valide,1,4,4,4,4,4,4,4,4,1,4,11,2,0,0,9,0
72460,U08-004,2022AR08A,Nul,1,novote,novote,novote,novote,novote,1,1,novote,novote,novote,3,3,0,0,0,8
72463,U08-005,2022AR08A,Valide,1,novote,1,novote,novote,novote,novote,novote,1,1,novote,4,4,0,0,0,7
72469,U08-005,2022AR08A,Valide,1,2,1,2,2,2,1,2,2,1,3,11,4,6,1,0,0
72472,U08-004,2022AR08A,Valide,novote,1,1,novote,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,7
72475,U08-002,2022AR08A,Nul,1 2,1 2,1 2,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,8
72478,U08-001,2022AR08A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,4,4,0,0,0,7
72480,U08-002,2022AR08B,Nul,1,novote,novote,novote,novote,novote,novote,novote,3,3,novote,3,1,0,2,0,8
72482,U08-004,2022AR08A,Valide,1,2,1,3,3,2,3,3,3,1,2,11,3,3,5,0,0
72485,U08-001,2022AR08A,Valide,2,3,1,3,1,1,3,3,3,1,1,11,5,1,5,0,0
72493,U08-001,2022AR08A,Valide,1,1,novote,novote,1,novote,novote,1,novote,novote,novote,4,4,0,0,0,7
72501,U08-008,2022AR08A,Valide,2,novote,novote,novote,2,2,novote,novote,novote,2,novote,4,0,4,0,0,7
72503,U08-005,2022AR08A,Valide,2,2,1,2,1,3,1,1,1,2,1,11,6,4,1,0,0
72510,U08-001,2022AR08A,Blanc,novote,1 2,1 2,1 2,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,8
72512,U08-002,2022AR08B,Valide,1,1,2,3,2,3,3,3,3,1,2,11,3,3,5,0,0
72514,U08-004,2022AR08A,Valide,2,2,1,1,1,1,2,2,novote,novote,1,9,5,4,0,0,2
72523,U08-001,2022AR08A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
72531,U08-003,2022AR08B,Valide,1,1,novote,novote,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,7
72538,U08-002,2022AR08A,Blanc,1 2,1 2,1 2,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,8
72539,U08-004,2022AR08A,Valide,1,novote,1,novote,novote,novote,novote,novote,2,1,novote,4,3,1,0,0,7
72549,U08-001,2022AR08B,Valide,novote,novote,novote,novote,1,1,1,1,1,novote,1,6,6,0,0,0,5
72552,U08-002,2022AR08A,Valide,1,2,3,3,1,1,2,2,2,4,4,11,3,4,2,2,0
72557,U08-001,2022AR08A,Valide,novote,novote,1,novote,novote,novote,1,novote,1,1,novote,4,4,0,0,0,7
72561,U08-002,2022AR08B,Valide,1,1,2,3,2,2,3,3,3,1,3,11,3,3,5,0,0
72568,U08-004,2022AR08A,Nul,1 2 3,1 2,1 2,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,7
72570,U08-002,2022AR08A,Valide,novote,novote,1,1,1,1,1,novote,novote,novote,novote,5,5,0,0,0,6
72578,U08-004,2022AR08A,Valide,2,1,1,2,2,2,2,4,2,1,3,11,3,6,1,1,0
72587,U08-004,2022AR08A,Valide,novote,novote,2,2,novote,novote,novote,2,2,2,novote,5,0,5,0,0,6
72588,U08-003,2022AR08B,Nul,1,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,2,2,0,0,0,9
72595,U08-002,2022AR08B,Valide,1,1,4,2,1,1,1,4,1,2,1,11,7,2,0,2,0
72604,U08-001,2022AR08A,Valide,novote,novote,1,1,2,2,2,2,novote,1,novote,7,3,4,0,0,4
72607,U08-001,2022AR08A,Valide,2,4,2,3,2,2,3,3,novote,2,2,10,0,6,3,1,1
72608,U08-004,2022AR08A,Valide,3,2,2,4,3,2,3,3,3,1,3,11,1,3,6,1,0
72610,U08-005,2022AR08A,Valide,1,3,2,3,1,2,2,2,2,1,1,11,4,5,2,0,0
72613,U08-002,2022AR08B,Valide,2,1,1,3,1,2,4,4,4,1,2,11,4,3,1,3,0
72616,U08-002,2022AR08A,Valide,2,2,4,2,2,2,2,2,2,2,2,11,0,10,0,1,0
72617,U08-004,2022AR08A,Valide,1,1,1,2,1,2,1,2,2,2,novote,10,5,5,0,0,1
72628,U08-004,2022AR08A,Valide,2,3,1,4,2,3,1,4,2,3,1,11,3,3,3,2,0
72635,U08-004,2022AR08A,Valide,1,novote,1,novote,novote,novote,1,novote,novote,1,novote,4,4,0,0,0,7
72639,U08-004,2022AR08A,Valide,novote,3,2,novote,novote,novote,novote,novote,novote,2,2,4,0,3,1,0,7
72641,U08-002,2022AR08A,Valide,4,2,1,4,1,1,1,2,2,3,3,11,4,3,2,2,0
72652,U08-002,2022AR08A,Valide,2,1,1,2,1,1,2,1,1,2,1,11,7,4,0,0,0
72656,U08-002,2022AR08A,Valide,4,3,3,2,2,2,2,2,2,2,2,11,0,8,2,1,0
72660,U08-004,2022AR08A,Valide,1,1,1,1,2,1,1,1,1,1,1,11,10,1,0,0,0
72667,U08-004,2022AR08A,Valide,1,4,1,1,3,3,1,2,3,1,4,11,5,1,3,2,0
72669,U08-004,2022AR08A,Nul,novote,novote,1,novote,novote,novote,1,novote,novote,novote,novote,2,2,0,0,0,9
72674,U08-002,2022AR08A,Valide,1,novote,1,novote,novote,novote,novote,novote,1,1,novote,4,4,0,0,0,7
72675,U08-008,2022AR08A,Valide,2,3,1,1,1,2,3,2,2,1,3,11,4,4,3,0,0
72676,U08-004,2022AR08B,Valide,1,novote,novote,novote,novote,1,novote,novote,1,1,novote,4,4,0,0,0,7
72683,U08-004,2022AR08A,Valide,1,1,1,3,3,3,3,3,3,2,3,11,3,1,7,0,0
72694,U08-002,2022AR08A,Valide,1,1,novote,novote,novote,1,novote,novote,novote,1,novote,4,4,0,0,0,7
72701,U08-002,2022AR08B,Valide,2,2,2,2,2,2,2,2,1,2,1,11,2,9,0,0,0
72704,U08-004,2022AR08A,Valide,1,novote,1,1,novote,novote,novote,novote,1,novote,novote,4,4,0,0,0,7
72706,U08-001,2022AR08A,Valide,1,1,1,1,2,2,1,1,1,1,2,11,8,3,0,0,0
72709,U08-008,2022AR08A,Valide,1,1,1,novote,novote,novote,novote,novote,novote,1,novote,4,4,0,0,0,7
72715,U08-002,2022AR08B,Nul,1,3,2,1 3,3 4,2,3,2,2,2,2,9,1,6,2,0,0
72717,U08-004,2022AR08B,Valide,1,1,2,2,3,3,2,2,2,2,3,11,2,6,3,0,0
72721,U08-002,2022AR08B,Valide,2,1,3,3,3,3,3,3,3,1,3,11,2,1,8,0,0
72726,U08-008,2022AR08A,Valide,1,1,1,2,2,2,2,2,2,1,2,11,4,7,0,0,0
72741,U08-004,2022AR08A,Valide,novote,2,2,novote,novote,novote,2,2,2,1,novote,6,1,5,0,0,5
72754,U08-004,2022AR08A,Blanc,novote,1 2 3 4,1 2 3 4,1 2 3,1 2,novote,novote,novote,novote,novote,novote,0,0,0,0,0,7
72760,U08-004,2022AR08A,Valide,2,3,4,3,3,2,3,4,4,2,4,11,0,3,4,4,0
72766,U08-004,2022AR08A,Valide,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,7
72769,U08-004,2022AR08A,Valide,1,1,3,3,2,2,3,3,3,1,2,11,3,3,5,0,0
72779,U08-001,2022AR08A,Valide,3,3,2,3,1,1,2,1,2,1,1,11,5,3,3,0,0
72781,U08-004,2022AR08A,Valide,novote,novote,1,novote,novote,1,1,1,1,novote,novote,5,5,0,0,0,6
72783,U08-001,2022AR08A,Valide,novote,1,novote,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,7
72801,U08-004,2022AR08A,Valide,2,2,novote,novote,novote,novote,novote,novote,novote,1,2,4,1,3,0,0,7
72807,U08-001,2022AR08A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
72818,U08-004,2022AR08A,Valide,novote,novote,1,1,1,1,novote,novote,novote,1,1,6,6,0,0,0,5
72825,U08-001,2022AR08A,Valide,2,1,3,3,2,3,3,3,3,1,2,11,2,3,6,0,0
72830,U08-004,2022AR08A,Blanc,1 2,1 2,1 2 3,1 2 3,1 2,2,novote,novote,novote,novote,novote,1,0,1,0,0,5
72842,U08-004,2022AR08A,Valide,novote,novote,1,1,1,1,1,novote,1,novote,novote,6,6,0,0,0,5
72856,U08-008,2022AR08A,Valide,1,1,1,novote,novote,novote,novote,novote,novote,1,novote,4,4,0,0,0,7
72862,U08-001,2022AR08B,Valide,1,novote,novote,novote,novote,1,novote,novote,1,1,novote,4,4,0,0,0,7
72865,U08-004,2022AR08A,Nul,novote,2,novote,novote,1,novote,novote,novote,novote,novote,novote,2,1,1,0,0,9
72882,U08-004,2022AR08A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
72892,U08-004,2022AR08A,Valide,1,1,1,novote,novote,novote,novote,novote,novote,1,novote,4,4,0,0,0,7
72908,U08-006,2022AR08B,Valide,3,2,2,3,2,2,3,3,3,2,3,11,0,5,6,0,0
72917,U08-001,2022AR08A,Valide,novote,1,novote,novote,novote,1,novote,novote,novote,1,1,4,4,0,0,0,7
72921,U08-004,2022AR08A,Valide,1,novote,1,1,1,novote,novote,1,novote,novote,novote,5,5,0,0,0,6
72932,U08-004,2022AR08B,Nul,novote,2,novote,3,novote,novote,novote,novote,novote,novote,novote,2,0,1,1,0,9
72943,U08-004,2022AR08A,Valide,1,2,2,3,3,2,2,2,2,1,2,11,2,7,2,0,0
72948,U08-004,2022AR08A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
72954,U08-004,2022AR08A,Valide,1,1,1,novote,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,7
72957,U75-003,2022AR08A,Valide,1,1,1,novote,novote,novote,novote,novote,novote,1,2,5,4,1,0,0,6
72960,U08-004,2022AR08B,Valide,2,2,2,3,4,2,3,2,2,2,3,11,0,7,3,1,0
72979,U08-004,2022AR08A,Nul,1 2,3,3,novote,novote,novote,novote,3,3,2,3,6,0,1,5,0,4
72980,U08-001,2022AR08B,Valide,1,3,1,2,1,1,1,1,1,2,2,11,7,3,1,0,0
72983,U08-004,2022AR08A,Valide,1,1,1,1,novote,novote,novote,novote,novote,1,novote,5,5,0,0,0,6
72989,U08-004,2022AR08A,Valide,1,2,3,3,2,2,3,3,3,2,1,11,2,4,5,0,0
73010,U08-004,2022AR08A,Nul,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,10
73015,U08-001,2022AR08B,Valide,2,2,2,2,1,2,2,2,2,2,1,11,2,9,0,0,0
73021,U08-004,2022AR08A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
73023,U08-001,2022AR08B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
73027,U08-004,2022AR08A,Valide,1,2,1,3,3,2,3,3,3,1,1,11,4,2,5,0,0
73028,U08-008,2022AR08A,Valide,1,2,4,4,2,4,3,4,4,2,3,11,1,3,2,5,0
73031,U08-001,2022AR08A,Valide,3,2,1,novote,1,1,1,1,1,2,1,10,7,2,1,0,1
73058,U08-004,2022AR08A,Valide,1,1,novote,novote,novote,1,novote,novote,1,novote,novote,4,4,0,0,0,7
73064,U08-007,2022AR08B,Valide,3,3,1,1,1,1,1,1,1,4,1,11,8,0,2,1,0
73068,U08-004,2022AR08A,Valide,2,1,novote,novote,novote,novote,novote,2,2,1,novote,5,2,3,0,0,6
73071,U08-001,2022AR08B,Nul,novote,novote,novote,novote,1,1,1,1,1,1,1 2,6,6,0,0,0,4
73079,U08-004,2022AR08B,Valide,1,novote,novote,novote,novote,2,2,novote,novote,1,novote,4,2,2,0,0,7
73085,U08-004,2022AR08A,Valide,2,1,1,1,2,2,1,2,1,1,1,11,7,4,0,0,0
73103,U08-004,2022AR08A,Valide,1,1,3,4,3,1,4,4,4,1,3,11,4,0,3,4,0
73105,U08-009,2022AR08A,Valide,1,3,novote,3,3,3,3,3,3,2,3,10,1,1,8,0,1
73118,U08-009,2022AR08A,Valide,2,1,2,3,1,3,4,1,2,1,1,11,5,3,2,1,0
73119,U08-004,2022AR08A,Valide,novote,2,novote,novote,1,novote,3,novote,novote,2,novote,4,1,2,1,0,7
73131,U08-004,2022AR08A,Valide,1,3,1,4,4,3,4,4,4,1,3,11,3,0,3,5,0
73137,U08-004,2022AR08A,Valide,3,1,novote,3,novote,novote,1,1,2,2,novote,7,3,2,2,0,4
73147,U08-007,2022AR08B,Nul,novote,novote,novote,novote,novote,novote,novote,novote,2,1,novote,2,1,1,0,0,9
73155,U08-004,2022AR08A,Valide,1,2,1,3,3,3,1,3,1,2,3,11,4,2,5,0,0
73160,U08-004,2022AR08A,Valide,4,3,2,1,1,1,1,1,1,4,2,11,6,2,1,2,0
73169,U08-006,2022AR08B,Valide,1,1,1,4,4,4,4,4,4,4,2,11,3,1,0,7,0
73171,U08-004,2022AR08A,Valide,novote,1,1,1,novote,novote,novote,1,novote,1,1,6,6,0,0,0,5
73178,U08-004,2022AR08A,Valide,3,novote,2,novote,novote,novote,2,2,2,2,1,7,1,5,1,0,4
73184,U08-004,2022AR08A,Nul,novote,novote,4,novote,novote,novote,novote,novote,novote,novote,novote,1,0,0,0,1,10
73200,U08-008,2022AR08A,Nul,1,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,2,2,0,0,0,9
73213,U08-004,2022AR08A,Valide,1,4,4,4,4,4,4,4,4,1,4,11,2,0,0,9,0
73225,U08-004,2022AR08B,Valide,3,2,1,3,1,2,3,3,3,1,3,11,3,2,6,0,0
73230,U08-004,2022AR08B,Valide,2,1,3,3,2,2,3,3,3,2,2,11,1,5,5,0,0
73234,U08-004,2022AR08A,Valide,2,2,1,1,1,1,1,1,1,4,3,11,7,2,1,1,0
73246,U08-004,2022AR08A,Valide,3,1,1,2,1,1,3,3,3,4,2,11,4,2,4,1,0
73252,U08-004,2022AR08A,Valide,1,1,1,2,2,1,2,2,2,1,1,11,6,5,0,0,0
73255,U08-008,2022AR08A,Valide,2,novote,2,novote,2,2,novote,novote,novote,2,novote,5,0,5,0,0,6
73272,U08-004,2022AR08A,Valide,1,1,1,novote,novote,novote,novote,novote,novote,3,novote,4,3,0,1,0,7
73278,U08-001,2022AR08A,Valide,2,2,2,4,4,3,3,3,3,2,2,11,0,5,4,2,0
73282,U08-004,2022AR08A,Valide,1,1,3,1,1,novote,novote,4,1,1,3,9,6,0,2,1,2
73284,U08-001,2022AR08A,Valide,1,4,1,4,4,novote,novote,4,4,1,4,9,3,0,0,6,2
73300,U08-004,2022AR08A,Valide,novote,novote,1,1,1,1,novote,novote,1,novote,1,6,6,0,0,0,5
73301,U08-001,2022AR08B,Valide,1,3,3,3,2,2,3,3,3,2,3,11,1,3,7,0,0
73302,U08-008,2022AR08A,Valide,1,1,1,novote,novote,novote,novote,novote,novote,1,novote,4,4,0,0,0,7
73306,U08-001,2022AR08A,Valide,1,2,2,3,2,3,3,3,3,1,3,11,2,3,6,0,0
73307,U08-004,2022AR08A,Valide,1,1,1,novote,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,7
73313,U08-004,2022AR08A,Valide,2,novote,novote,novote,2,1,novote,novote,novote,2,novote,4,1,3,0,0,7
73324,U08-001,2022AR08B,Valide,2,3,2,3,2,3,3,3,3,novote,2,10,0,4,6,0,1
73325,U08-004,2022AR08A,Valide,1,2,3,3,4,4,3,3,3,1,2,11,2,2,5,2,0
73337,U08-004,2022AR08A,Valide,1,3,2,3,3,3,2,2,2,1,2,11,2,5,4,0,0
73342,U08-001,2022AR08A,Valide,2,2,2,3,2,2,3,3,3,2,2,11,0,7,4,0,0
73349,U08-004,2022AR08A,Valide,2,1,1,3,4,3,4,3,3,1,1,11,4,1,4,2,0
73361,U08-004,2022AR08A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
73366,U08-001,2022AR08A,Valide,1,1,2,1,3,1,3,3,3,1,3,11,5,1,5,0,0
73383,U08-004,2022AR08B,Valide,1,2,4,3,3,3,3,3,3,3,3,11,1,1,8,1,0
73394,U08-004,2022AR08A,Valide,1,4,4,4,4,4,4,4,4,1,4,11,2,0,0,9,0
73402,U08-004,2022AR08B,Valide,1,1,novote,novote,novote,1,novote,novote,novote,1,novote,4,4,0,0,0,7
73406,U08-004,2022AR08A,Valide,1,2,novote,novote,novote,novote,novote,novote,novote,1,2,4,2,2,0,0,7
73410,U08-008,2022AR08A,Valide,1,2,1,1,1,1,1,1,1,1,1,11,10,1,0,0,0
73412,U08-004,2022AR08A,Valide,1,1,1,1,4,1,1,1,1,1,1,11,10,0,0,1,0
73415,U08-004,2022AR08B,Valide,1,3,2,2,2,2,2,2,2,3,1,11,2,7,2,0,0
73425,U08-004,2022AR08A,Blanc,1,1 2,1 2,1 2,1 2,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
73432,U08-004,2022AR08A,Valide,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,7
73441,U08-004,2022AR08A,Valide,2,2,3,3,2,1,3,3,3,1,1,11,3,3,5,0,0
73455,U08-004,2022AR08A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
73460,U08-004,2022AR08A,Valide,1,3,1,2,1,3,2,2,2,1,3,11,4,4,3,0,0
73470,U08-004,2022AR08A,Nul,1 2,1 2,1 2,novote,novote,novote,novote,novote,novote,1,1,2,2,0,0,0,6
73475,U08-004,2022AR08A,Valide,novote,1,novote,novote,1,novote,novote,1,novote,1,novote,4,4,0,0,0,7
73485,U08-009,2022AR08A,Valide,2,novote,novote,novote,novote,novote,2,novote,novote,2,2,4,0,4,0,0,7
73486,U08-004,2022AR08A,Nul,1 2,novote,1,3,3,3,3,3,3,1,2,9,2,1,6,0,1
73488,U08-001,2022AR08B,Valide,1,1,3,4,2,3,2,2,2,2,3,11,2,5,3,1,0
73495,U08-004,2022AR08B,Valide,novote,1,1,novote,novote,1,novote,novote,novote,1,novote,4,4,0,0,0,7
73497,U08-008,2022AR08A,Nul,novote,1,novote,novote,novote,novote,novote,novote,novote,1,novote,2,2,0,0,0,9
73500,U08-004,2022AR08A,Valide,1,1,2,4,1,2,4,4,4,2,2,11,3,4,0,4,0
73502,U08-001,2022AR08A,Valide,1,2,1,2,2,2,3,3,3,1,2,11,3,5,3,0,0
73503,U08-008,2022AR08A,Valide,2,2,1,3,2,3,3,3,3,3,3,11,1,3,7,0,0
73505,U08-004,2022AR08A,Valide,novote,novote,1,1,1,novote,novote,novote,1,novote,novote,4,4,0,0,0,7
73507,U08-001,2022AR08A,Valide,3,4,1,1,2,2,2,1,1,2,2,11,4,5,1,1,0
73509,U08-004,2022AR08A,Valide,1,1,1,novote,novote,novote,novote,novote,novote,1,novote,4,4,0,0,0,7
73520,U08-004,2022AR08A,Valide,novote,1,novote,1,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,7
73525,U08-004,2022AR08B,Valide,3,2,novote,novote,novote,novote,novote,novote,3,2,3,5,0,2,3,0,6
73529,U08-004,2022AR08A,Valide,2,novote,2,novote,novote,novote,novote,2,novote,2,novote,4,0,4,0,0,7
73538,U08-004,2022AR08A,Blanc,1 2,1 2,1 2,1 2,1 2,novote,novote,novote,novote,novote,novote,0,0,0,0,0,6
73544,U08-001,2022AR08B,Valide,1,3,1,1,1,1,1,1,1,2,2,11,8,2,1,0,0
73547,U08-004,2022AR08A,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,10
73552,U08-004,2022AR08A,Nul,1,1,novote,novote,novote,novote,novote,novote,novote,1,novote,3,3,0,0,0,8
73558,U08-004,2022AR08A,Valide,novote,1,1,novote,novote,1,novote,novote,novote,1,novote,4,4,0,0,0,7
73568,U08-004,2022AR08A,Valide,1,1,1,novote,novote,novote,novote,novote,novote,1,novote,4,4,0,0,0,7
73573,U08-004,2022AR08A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
73578,U08-004,2022AR08A,Valide,1,2,1,3,3,3,3,3,3,1,4,11,3,1,6,1,0
73581,U08-008,2022AR08A,Valide,1,1,novote,novote,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,7
73583,U08-004,2022AR08B,Valide,2,2,novote,2,2,novote,novote,novote,2,2,2,7,0,7,0,0,4
73587,U08-004,2022AR08A,Valide,1,2,2,2,3,2,4,4,4,2,4,11,1,5,1,4,0
73602,U08-004,2022AR08A,Blanc,1 2,1 2,1 2,1 2,1 2,novote,novote,novote,novote,novote,novote,0,0,0,0,0,6
73606,U08-004,2022AR08A,Valide,2,3,3,novote,3,4,3,4,3,3,3,10,0,1,7,2,1
73612,U08-001,2022AR08A,Valide,1,4,3,4,3,3,3,3,3,1,1,11,3,0,6,2,0
73613,U08-004,2022AR08A,Valide,1,1,novote,novote,novote,1,1,novote,1,1,novote,6,6,0,0,0,5
73616,U08-004,2022AR08A,Valide,1,2,1,2,2,1,2,2,2,1,1,11,5,6,0,0,0
73622,U08-004,2022AR08A,Valide,2,3,3,2,4,2,3,3,3,1,3,11,1,3,6,1,0
73632,U08-004,2022AR08A,Nul,1,novote,novote,novote,novote,novote,novote,novote,novote,1,3,3,2,0,1,0,8
73641,U08-004,2022AR08B,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
73646,U08-004,2022AR08A,Valide,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,7
73649,U08-004,2022AR08A,Valide,1,2,2,2,1,1,3,3,3,1,2,11,4,4,3,0,0
73652,U08-008,2022AR08A,Valide,3,3,2,4,3,2,2,2,2,1,3,11,1,5,4,1,0
73653,U08-004,2022AR08B,Nul,1,1,novote,novote,novote,novote,novote,novote,1,novote,novote,3,3,0,0,0,8
73659,U08-004,2022AR08A,Valide,1,1,1,3,1,3,3,3,3,1,1,11,6,0,5,0,0
73664,U08-004,2022AR08A,Valide,2,1,2,2,1,1,2,2,2,1,2,11,4,7,0,0,0
73675,U08-004,2022AR08A,Valide,1,4,1,4,4,4,4,4,4,1,4,11,3,0,0,8,0
73679,U08-004,2022AR08A,Nul,1,1,novote,novote,novote,novote,novote,novote,novote,1,novote,3,3,0,0,0,8
73689,U08-004,2022AR08A,Valide,1,novote,1,novote,1,1,novote,novote,novote,1,1,6,6,0,0,0,5
73698,U08-004,2022AR08A,Blanc,1 2,1 2 3 4,1 2 3 4,3,novote,novote,novote,novote,novote,novote,novote,1,0,0,1,0,7
73708,U08-004,2022AR08A,Valide,1,1,1,2,3,2,3,2,2,1,4,11,4,4,2,1,0
73709,U08-008,2022AR08A,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
73714,U08-004,2022AR08A,Nul,novote,novote,1,novote,1,novote,novote,novote,novote,1,novote,3,3,0,0,0,8
73719,U08-004,2022AR08A,Valide,novote,1,novote,novote,1,novote,1,novote,novote,novote,1,4,4,0,0,0,7
73725,U08-001,2022AR08A,Valide,1,1,1,4,4,4,4,4,4,1,4,11,4,0,0,7,0
73738,U08-001,2022AR08A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
73754,U08-008,2022AR08A,Valide,3,3,1,2,1,3,novote,2,2,1,1,10,4,3,3,0,1
73844,U08-001,2022AR08B,Valide,1,1,4,4,4,4,4,4,4,1,1,11,4,0,0,7,0
73850,U08-009,2022AR08A,Nul,1,novote,novote,novote,novote,novote,novote,novote,novote,1,1,3,3,0,0,0,8
73890,U08-001,2022AR08B,Valide,3,1,1,2,novote,3,3,3,3,2,3,10,2,2,6,0,1
73899,U08-001,2022AR08A,Valide,2,2,2,3,3,2,3,4,4,3,3,11,0,4,5,2,0
73908,U08-001,2022AR08A,Blanc,1 2,1,1 2,1 2,1 2,1 2,novote,novote,novote,novote,novote,1,1,0,0,0,5
73944,U08-008,2022AR08A,Valide,novote,novote,1,novote,novote,novote,1,2,novote,2,novote,4,2,2,0,0,7
73968,U08-001,2022AR08A,Valide,2,1,novote,novote,1,2,novote,novote,novote,1,1,6,4,2,0,0,5
73976,U08-008,2022AR08A,Valide,2,2,2,novote,novote,novote,novote,novote,novote,2,novote,4,0,4,0,0,7
73993,U08-008,2022AR08A,Nul,1,1 2,1 2,1 2,1 2,2,novote,2,2,2,2,6,1,5,0,0,1
74052,U08-008,2022AR08A,Valide,2,1,2,3,3,3,3,3,3,1,3,11,2,2,7,0,0
74056,U08-001,2022AR08A,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,10
74144,U08-008,2022AR08A,Nul,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,10
74161,U08-007,2022AR08B,Nul,novote,novote,novote,novote,novote,1,novote,novote,novote,1,novote,2,2,0,0,0,9
