ID,Urne,QR-Code,Categorie,1 - ilot refuge pour pietons et velos pont Alexandre III,2 - Reamenager et equiper les espaces verts du 7e arrondissement,3 - Embellir les cours des ecoles du 7e arrondissement !,4  - Reamenagement des espaces dedies a la jeunesse,5 - Restauration des chapelles Sainte-Valere et Sainte-Clotilde,6 - Restauration du temple de Pentemont,7 - Restaurer la sacristie de l eglise Saint-Thomas d Aquin et son local,8 - Restaurer le Champ de Mars et son mobilier historique,9 - Sauvegarde des statues de l arrondissement,10 - Vegetalisation et equipement de la place Fontenoy,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
 d1e84554d9a965bn-9c9a965bnf-44bf*y33c-e3zz8458459e9a965bnzze9c                     ,numerique,75007,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,9
 03e66czz1-e965bn8459a965bn-45c965bn*y845ce-9a965bn845f69a965bnc965bnc359a965bn965bn                     ,numerique,75007,Valide,novote,novote,novote,novote,novote,3,novote,novote,novote,novote,1,0,0,1,0,9
 f659984551-zzeb9a965bn-4965bn9a965bnc-9a965bnb5c-669a965bnb3c38459334                     ,numerique,75007,Valide,novote,1,novote,1,4,1,4,novote,novote,novote,5,3,0,0,2,5
 d9965bn9d6ed-9a965bn99a965bn1-4845e3*yf1zz-9a965bnb99a965bnd9b5c615                     ,numerique,75007,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,9
 9a965bn0bzzfdc9-5ee5-4d69-9c4f-66zz4f84564bde5                     ,numerique,75007,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,9
 fe16965bn39965bn-965bnd9a965bn0-49845c-9a965bnd9845-969a965bnd845cbf965bn9a965bn965bn5                     ,numerique,75007,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,9
 5f94c6zz0-6e11-4e93-94965bn9a965bn-cc3965bn4965bn608450zz3                     ,numerique,75007,Valide,novote,novote,novote,novote,novote,2,novote,novote,novote,novote,1,0,1,0,0,9
 dbf08454d3-09a965bn41-409a965bn6-9016-965bnczzd584511f600                     ,numerique,75007,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,9
 4f9a965bn965bncdb9a965bn-zz965bn40-43965bn9-9a965bn45c-d9a965bnc0965bn8459a965bn59a965bnb9d                     ,numerique,75007,Valide,novote,1,novote,1,novote,1,novote,1,novote,novote,4,4,0,0,0,6
 9a965bn36e48459b-e31c-49a965bn9a965bn9*yzz965bn0-144dzz9f3cbb4                     ,numerique,75007,Valide,1,1,novote,novote,novote,1,novote,1,1,1,6,6,0,0,0,4
 8459a965bn301cfzz-4bzzd-43e5-84593845-dcfzz0f4e148459                     ,numerique,75007,Valide,novote,novote,novote,novote,1,1,1,novote,1,novote,4,4,0,0,0,6
 mgexyznimjuxmdu0ngvln965bnq0y965bnq3ywm4nti4zgqznmi5mzgwnz9a965bnwoq== ,numerique,75007,Valide,novote,novote,novote,2,novote,1,novote,2,novote,2,4,1,3,0,0,6
 494bff965bn9a965bn-d845c9-4ce9-845593-9zz5dee965bn9a965bn66965bn9a965bn                     ,numerique,75007,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,9
 60f993b845-zzb99a965bn-4ce9*y0845zz-0zz9a965bn3965bnd1zz1965bn9a965bnf                     ,numerique,75007,Valide,3,3,novote,1,4,4,4,4,4,3,9,1,0,3,5,1
 9a965bnzz4zzdc4d-czz965bn6-4845c965bn-99a965bnzz9-55965bnzzbce3fzzd0                     ,numerique,75007,Valide,novote,2,novote,2,novote,2,novote,2,novote,2,5,0,5,0,0,5
 9a965bn3845ff91b-559b-48459b-9a965bn965bn3965bn-zzbe84504469a965bn9a965bn6c                     ,numerique,75007,Valide,novote,1,novote,novote,novote,1,novote,1,1,novote,4,4,0,0,0,6
 3fzz461b6*y91b-4f69*ycd9a965bn-965bn965bn109a965bne5f18456845                     ,numerique,75007,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,9
 84501zz5b8455*y934-45cb-94965bnzz-6536fcd930c3                     ,numerique,75007,Valide,novote,novote,novote,novote,1,2,novote,1,2,novote,4,2,2,0,0,6
 965bnf965bnc965bnfc845-ec965bn9-465d-9a965bn966-0341f99a965bncb9a965bned                     ,numerique,75007,Valide,novote,2,novote,novote,1,1,1,1,novote,novote,5,4,1,0,0,5
 69a965bn0d630c-033b-4f9845*y930-d3dfezze9czzd9a965bn                     ,numerique,75007,Valide,2,1,novote,novote,1,1,1,1,1,novote,7,6,1,0,0,3
 5b965bnd3f845f-0e45-4b9a965bn1-98456f-f169a965bnc6965bnbbd9a965bnd                     ,numerique,75007,Valide,novote,1,novote,novote,1,1,1,1,1,1,7,7,0,0,0,3
 635069a965bn59-46c845-4zzc3-84516d-59bbfzz965bn39a965bn965bnbd                     ,numerique,75007,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,9
 336965bndezz9-zze3b-49965bnd-845d9d-zz699a965bnd6135b9a965bnd                     ,numerique,75007,Valide,novote,novote,novote,novote,1,1,1,novote,1,novote,4,4,0,0,0,6
 38453fc965bncd-91zze-40f9a965bn-90965bn4-zz99a965bn1491965bn965bnb09a965bn                     ,numerique,75007,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,9
 fdb3edde-0zzeb-49a965bncb*y3845f-f4845965bn0514zz1ee                     ,numerique,75007,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,4,4,0,0,0,6
 4fcb96965bn9a965bn-f965bn3965bn-45d3*ydfzz-1cd9845965bn1c845zze3                     ,numerique,75007,Valide,novote,novote,novote,novote,3,3,2,1,novote,novote,4,1,1,2,0,6
 6965bncbe0c1-d845965bnf-4zz6c*yf5zz-4zzb04e965bn9a965bn9a965bnd6845                     ,numerique,75007,Valide,4,1,novote,novote,3,2,3,1,2,2,8,2,3,2,1,2
 9a965bn5b965bn31ed-d4cb-46e9-845f6f-5bf584500b3965bnd965bn                     ,numerique,75007,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,9
 cc4f845e93-ff3f-4b96-9a965bnf30-1e16zzb190845bb                     ,numerique,75007,Valide,novote,novote,novote,4,3,3,3,1,3,4,7,1,0,4,2,3
 15c9bed845-44f4-4845d965bn-9fe4-4efee8455ezzff1                     ,numerique,75007,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,9
 491b4965bn4d-db41-4061-9945-fezz0eff50c46                     ,numerique,75007,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,9
 d6fd9zz9a965bn9a965bn-1zz06-4ffc*yfc0-965bnb5965bneee965bn845b5zz                     ,numerique,75007,Valide,4,2,novote,novote,1,2,1,2,2,3,8,2,4,1,1,2
 e155fe0d-845965bn845e-4f34*y163-5zzcczz69fb965bne0                     ,numerique,75007,Valide,novote,1,novote,1,1,novote,novote,1,novote,novote,4,4,0,0,0,6
 bd19a965bndfcc-5efb-4965bn05*y49a965bn5-e84539a965bn6d430f00                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,novote,1,2,1,4,3,1,0,0,6
 f6fd8453ce-59a965bn9a965bnzz-4zzczz-84565f*y9a965bn39a965bnf9c033dzz                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 916bb1fc-9e1c-4fcf-9a965bneee-009a965bn9a965bncbe41014                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,1,2,2,novote,4,2,2,0,0,6
 ezzfc3dzz9a965bn-90965bne-43db-845f965bnc-965bn84545965bnc0845fb965bn3                     ,numerique,75007,Valide,novote,1,novote,novote,1,novote,1,1,novote,novote,4,4,0,0,0,6
 yjyxmdyzntm0owq4mjhjnty965bnyjbkzmvhzme0ndm3zmjjmty1nwvhm9a965bn== ,numerique,75007,Valide,novote,novote,novote,novote,4,novote,4,novote,novote,novote,2,0,0,0,2,8
 zzfezz30d965bn-56d6-409a965bn0*y9a965bndc-c33965bn5e6c965bn965bnzzf                     ,numerique,75007,Valide,novote,novote,novote,2,1,novote,novote,1,1,novote,4,3,1,0,0,6
 965bn1ed6zz9a965bn845-4965bn61-4fzz5*y3zzb-50965bn4965bnb58453061                     ,numerique,75007,Valide,2,1,novote,novote,1,novote,1,2,1,novote,6,4,2,0,0,4
 4506348454-f49a965bn5-4951-9845zz845-845e8454c4b903bc                     ,numerique,75007,Valide,novote,4,novote,novote,2,novote,1,novote,3,4,5,1,1,1,2,5
 4556b9a965bnd3-c845cd-4845e9-9a965bn965bnc0-zzbcd9d10b9a965bn90                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 965bn9a965bnzz1zz4965bn6-965bnc3965bn-469f-9d9a965bn9-d6e845d9a965bn15e9dc                     ,numerique,75007,Valide,novote,novote,novote,novote,4,novote,novote,novote,4,novote,2,0,0,0,2,8
 4c353635-zzfc5-411965bn-84590965bn*yf615b5ce0c0                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,1,1,1,2,5,4,1,0,0,5
 599a965bn49a965bnd9a965bnd*ybzzf-431965bn*y30965bn-039zz00845138459f                     ,numerique,75007,Valide,novote,1,novote,novote,1,novote,novote,1,novote,novote,3,3,0,0,0,7
 965bn6e0965bn965bn05-8459a965bnczz-498459a965bn-9393-5e5ccbbe1zze5                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,1,4,3,novote,4,2,0,1,1,6
 965bn659a965bne56845-ed55-41zzc*y139a965bn-9a965bnc69a965bnezzedb46d                     ,numerique,75007,Valide,novote,3,novote,novote,3,novote,2,1,novote,2,5,1,2,2,0,5
 1965bn439845b3*y99a965bn5-4zzzze-845599*y38459a965bnzzdcfe1d6                     ,numerique,75007,Valide,novote,1,novote,novote,1,novote,1,1,novote,novote,4,4,0,0,0,6
 4cb9d9a965bn3zz-d8455c-43845845*y300-965bnc9cb6db9a965bn30e                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 zz845zz5fc9a965bn9-ezz3f-4e0b-84549e-3845d449845965bn38459b                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,1,novote,1,novote,3,3,0,0,0,7
 3bb9a965bnb3965bn5-ef1zz-45f6-9a965bn105-c965bnd9a965bnb9zzc619a965bnzz                     ,numerique,75007,Valide,novote,novote,novote,novote,2,novote,novote,1,1,novote,3,2,1,0,0,7
 f3965bn339a965bn9zz-039c-4651-845d4d-4bf09933dbe845                     ,numerique,75007,Valide,novote,3,novote,novote,3,novote,3,1,novote,novote,4,1,0,3,0,6
 cd4991d845-50c3-4c01-9845b9-df8450zz31b38451b                     ,numerique,75007,Valide,4,novote,novote,1,1,novote,novote,3,novote,novote,4,2,0,1,1,6
 06d09a965bn1965bnf-084596-4e5c*y1c9*y460b9a965bn6e965bnb0845                     ,numerique,75007,Valide,novote,1,novote,novote,1,novote,novote,1,1,novote,4,4,0,0,0,6
 41bfcd9a965bne-5431-4303-916e-0ded49a965bnd316845c                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,1,1,1,novote,4,4,0,0,0,6
 39f965bnc0f4*yc1zz-4dff*y33f-003c19965bn61db6                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,1,1,2,novote,4,3,1,0,0,6
 mmq5mmnkmdy3n965bnvkmtc1mzk4ztuzowmxyty965bnzdk3mtjjn965bnvkmdbhzg== ,numerique,75007,Valide,novote,2,novote,1,2,novote,novote,2,novote,novote,4,1,3,0,0,6
 6609a965bn965bnd845845*y9a965bn965bn4-46d9a965bn*y965bn845b-dec9a965bn39a965bnzzb965bn1ce                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,1,1,1,novote,4,4,0,0,0,6
 5ce95bzz0-ee965bnzz-4e64-9c3965bn-845zz19a965bne00d9a965bnbe5                     ,numerique,75007,Valide,2,novote,novote,novote,2,novote,2,3,2,novote,5,0,4,1,0,5
 845965bn9a965bn4d9a965bnzz0*yed845-4965bnb965bn-9a965bnbzz965bn-5845dcb139a965bn3c4f                     ,numerique,75007,Valide,novote,1,novote,1,1,novote,1,novote,1,novote,5,5,0,0,0,5
 49czz0d44*y965bn96-43b4*yzz3e-99a965bn3845845zz09a965bne19a965bne                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 zz36c965bnd96-845zz35-4df5*y4c5*y69e5f4c484540                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,1,1,1,novote,4,4,0,0,0,6
 53d53zzbf-018454-4zz90-9a965bn45zz-91d845e845bc4411                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,1,novote,1,1,4,4,0,0,0,6
 ceb6d9e0-6965bn99a965bn-4zz9965bn-953d-845965bnfde965bnd1zz545                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 19a965bn46zzb40-czz6e-4zz9a965bnf*y965bn53-9a965bnd965bnc5fe4dd965bne                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 6fef9cb3-1163-41zz9-99a965bne0-44965bn965bn965bnd69a965bn49ed                     ,numerique,75007,Valide,3,1,novote,novote,2,novote,novote,2,2,2,6,1,4,1,0,4
 48459e6d4zz-965bn355-4965bn03-845zz9a965bn5-68459c1965bnfezz0ec                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 d845fe8459c4*yedc-45ef-9c31-9995c965bnfzzc845ezz                     ,numerique,75007,Valide,4,1,novote,3,2,novote,novote,1,3,4,7,2,1,2,2,3
 b6659a965bnbb6-965bn41c-4cce-845f3965bn-9a965bn9a965bn5965bn6965bn965bn31zz49a965bn                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,novote,1,novote,novote,2,2,0,0,0,8
 njhjnzgwyzm4ndfkyzkxogu965bnzjrmzdmzntmxod9a965bnzmwezndq5ztm965bnyq== ,numerique,75007,Valide,4,novote,novote,novote,2,novote,novote,1,1,novote,4,2,1,0,1,6
 9a965bn4845d16fb-60e9-46965bn845-9a965bnb9a965bn0-16dc6b49a965bn5zz4e                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,1,1,1,novote,4,4,0,0,0,6
 0ce8455d9a965bne-c6cd-495965bn-9a965bnbe845-48456dc60845965bn18455                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,1,1,1,novote,4,4,0,0,0,6
 39a965bn9a965bnef96c-60965bn3-49e1-9a965bn3965bnc-df1zz106d1fzz6                     ,numerique,75007,Valide,novote,novote,novote,1,1,novote,1,1,novote,novote,4,4,0,0,0,6
 nwzkzte4yzq965bnnjvmod9a965bn1nzgzzwzizmi3zmixowiwzgm5zmm0y965bnu0m9a965bn== ,numerique,75007,Valide,novote,2,novote,novote,1,novote,2,novote,novote,2,4,1,3,0,0,6
 6f845f4ebb*y50b-4046*y353-0d058455zz13b96                     ,numerique,75007,Valide,novote,novote,novote,1,2,novote,novote,1,novote,1,4,3,1,0,0,6
 bc6ef5965bnd-zz4c845-4ec6-9a965bnzz9845-13zz965bnfc439a965bn1845845                     ,numerique,75007,Valide,novote,novote,novote,1,1,novote,1,1,novote,novote,4,4,0,0,0,6
 c5dd9a965bn634-545zz-415965bn*y49d-69a965bn641db1zzd03                     ,numerique,75007,Valide,novote,novote,novote,1,1,novote,novote,1,1,novote,4,4,0,0,0,6
 965bne845965bn15965bn9a965bn-0e05-469d*ye3845-09609845845d0845czz                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,1,novote,novote,novote,2,2,0,0,0,8
 fcbe3d3e-58459e-456zz-9a965bn965bnd9-199a965bn9a965bn9a965bnedc018453                     ,numerique,75007,Valide,2,novote,novote,novote,3,novote,novote,1,2,novote,4,1,2,1,0,6
 18454be39a965bn9-9a965bnzz845f-46d3*yzz43-f4c1051d9a965bn941                     ,numerique,75007,Valide,novote,1,novote,novote,1,novote,1,1,novote,1,5,5,0,0,0,5
 3zz6615b9a965bn-965bne9a965bn6-484590-845b5b-16360de38453e0                     ,numerique,75007,Valide,novote,novote,novote,novote,2,novote,2,1,novote,novote,3,1,2,0,0,7
 c0b4fzz845d-4965bn965bn0-419a965bnzz*yzzee-4845c9a965bnd965bnbedd06                     ,numerique,75007,Valide,4,3,novote,4,3,novote,4,1,2,4,8,1,1,2,4,2
 9a965bn1febb9a965bnf-965bnzz9f-4deb-9a965bnbzz965bn-31845fd155845c845c                     ,numerique,75007,Valide,novote,2,novote,novote,2,novote,novote,1,novote,3,4,1,2,1,0,6
 638459a965bnb04b-4845d965bn-40845d-9edzz-14ebb36d413e                     ,numerique,75007,Valide,2,novote,novote,novote,2,novote,2,1,2,novote,5,1,4,0,0,5
 845669a965bn9a965bn3zz9-5615-4zz5f-9a965bn439a965bn-5c6b43b09d965bne                     ,numerique,75007,Valide,novote,1,novote,novote,1,novote,1,1,novote,novote,4,4,0,0,0,6
 1149a965bn49a965bn3845-319a965bn4-4zzed-845103-9a965bn965bn050c563360                     ,numerique,75007,Valide,4,novote,novote,novote,1,novote,1,2,2,novote,5,2,2,0,1,5
 9a965bn3069a965bn0c1-99a965bnc965bn-4845b1*ydf9-69a965bn9a965bnfcbf1c5zzf                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 ded965bnecbzz-965bnb35-44zz4*yff5-1c845f4f15f319a965bn                     ,numerique,75007,Valide,2,2,novote,novote,3,novote,novote,1,novote,novote,4,1,2,1,0,6
 509ce6zz6-493b-44zzf-845zz50-95zzbe5e845dczz9                     ,numerique,75007,Valide,novote,novote,novote,1,1,novote,novote,1,1,novote,4,4,0,0,0,6
 8455965bn34zz05-0b5e-48453f-9a965bn1fb-5041449a965bn965bn14d0                     ,numerique,75007,Valide,novote,novote,novote,1,2,novote,2,2,novote,novote,4,1,3,0,0,6
 f64d59a965bn9e-9a965bnff5-484599-9c9b-f9a965bn91fc0e6450                     ,numerique,75007,Valide,4,novote,novote,novote,1,novote,1,2,novote,novote,4,2,1,0,1,6
 bzzfcd549a965bn-38451c-49a965bnd6-9965bndb-d9d044zz1d0d9a965bn                     ,numerique,75007,Valide,novote,1,novote,novote,1,novote,1,novote,1,novote,4,4,0,0,0,6
 96f661ef-965bn18453-4ee965bn-9f09a965bn-ec4965bn40bzz64845f                     ,numerique,75007,Valide,novote,novote,novote,novote,2,novote,1,1,3,novote,4,2,1,1,0,6
 965bn639845965bndf-3914-4d8456-9zz965bn965bn*y9dd845eb0845f30                     ,numerique,75007,Valide,novote,1,novote,novote,1,novote,1,1,1,1,6,6,0,0,0,4
 30f40965bne1-9a965bn53965bn-4zz59-9a965bnfc4-3bzz0f9a965bn845bd9a965bn5zz                     ,numerique,75007,Valide,novote,1,novote,novote,1,novote,1,1,novote,novote,4,4,0,0,0,6
 319a965bn46e9c-ebzzd-4zz8455-95845e-1e8455c4ed49a965bn9a965bnb                     ,numerique,75007,Valide,novote,novote,novote,novote,1,novote,1,1,novote,2,4,3,1,0,0,6
 b161348450-6965bn965bn1-4bd5-845bb0-zz13zz46b9a965bn845965bn59a965bn                     ,numerique,75007,Valide,novote,1,novote,novote,novote,novote,novote,1,1,1,4,4,0,0,0,6
 e3965bn5becc-f9a965bndb-451zz-845zz0965bn-zzd6e845965bn05845563                     ,numerique,75007,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 33zz8450zzd6-0e05-4fb0-9a965bn050-3451b38454965bn3b3                     ,numerique,75007,Valide,4,novote,novote,novote,novote,novote,2,novote,2,2,4,0,3,0,1,6
 559a965bn5845146-d3zz845-41d3*y8456zz-40b9bd8455zzb8459                     ,numerique,75007,Valide,novote,1,novote,2,novote,novote,novote,1,1,novote,4,3,1,0,0,6
 0145cf3d-99bc-46eb*y360*yff4453zz39a965bnc1                     ,numerique,75007,Valide,2,2,novote,novote,novote,novote,novote,1,2,novote,4,1,3,0,0,6
 f9a965bn04c5e5-14e6-4965bne1-9zz56-3611bzz6e6e845b                     ,numerique,75007,Valide,novote,1,novote,novote,novote,novote,novote,1,1,novote,3,3,0,0,0,7
 9569a965bn69e5-cb46-4c1e*y310-6965bn5d5zz3zz46f5                     ,numerique,75007,Valide,2,2,novote,novote,novote,novote,novote,1,1,novote,4,2,2,0,0,6
 934845dd8450-zz84516-40c1*yf51-0ed84505965bn965bndb965bnzz                     ,numerique,75007,Valide,novote,novote,novote,novote,novote,novote,novote,1,2,4,3,1,1,0,1,7
 69a965bn965bnbzz1965bn9a965bn-zz845zz5-4e9a965bn965bn-845fezz-1845965bnc58454zzf004                     ,numerique,75007,Valide,2,2,novote,3,novote,novote,novote,3,3,3,6,0,2,4,0,4
 84501bef8455-e6bf-4d54-9a965bn0d1-965bn54c59a965bnd690db                     ,numerique,75007,Valide,novote,1,novote,novote,novote,novote,novote,1,1,1,4,4,0,0,0,6
 efb095b965bn-f8458459a965bn-4965bnb3-9a965bnd9965bn-f6b965bn4965bn51ef965bnf                     ,numerique,75007,Valide,novote,1,novote,novote,novote,novote,novote,1,1,1,4,4,0,0,0,6
 9b5414fd-65c6-4d9a965bn4-845965bnbd-4461e845965bn965bn965bn1c6                     ,numerique,75007,Valide,3,2,novote,2,novote,novote,novote,novote,2,novote,4,0,3,1,0,6
 yjm0ymi3owi4mjdhnj9a965bn1zmizzty5ngi1owu0m965bnmwztyzyzcwm965bnzjzq== ,numerique,75007,Valide,novote,2,novote,2,novote,novote,novote,1,1,novote,4,2,2,0,0,6
 e8458451336965bn-10965bne-4bcb-845c3c-9a965bn9a965bn13d9a965bn965bnff9zz845                     ,numerique,75007,Valide,novote,novote,novote,2,novote,novote,novote,1,2,1,4,2,2,0,0,6
 zde965bnmwzjzwu1zti4ywmxmtu1ytbhnmi1zwu3mtm4nde5ywu4ywvlzg== ,numerique,75007,Valide,novote,2,novote,2,novote,novote,novote,novote,3,3,4,0,2,2,0,6
 06e11600-f9a965bn845zz-4ed5*y9a965bnbb-965bn919a965bn959bc965bn8450                     ,numerique,75007,Valide,2,novote,novote,2,novote,novote,novote,1,1,novote,4,2,2,0,0,6
 84513e161965bn-8459a965bn9a965bn0-460b-845f30-5d0965bn90f5db0c                     ,numerique,75007,Valide,4,1,novote,novote,novote,novote,novote,1,1,novote,4,3,0,0,1,6
 40f8454ec1-d19a965bn5-4dzzf-9a965bndzze-965bnf8458450zz063f1zz                     ,numerique,75007,Valide,novote,1,novote,novote,novote,novote,1,1,1,novote,4,4,0,0,0,6
 169a965bn06d44-845361-4965bnb3*y99a965bn4-04d64545czzf9                     ,numerique,75007,Valide,novote,1,novote,novote,novote,novote,novote,1,1,2,4,3,1,0,0,6
 0f9a965bn965bnf6d6-408454-49b3-9a965bn9d0-845845e8459a965bn19484560d                     ,numerique,75007,Valide,novote,novote,novote,1,novote,novote,novote,1,1,1,4,4,0,0,0,6
 1zz4de6f965bn-f99a965bne-4cf3-9a965bn8459a965bnb-d6db6965bne9965bnb1d                     ,numerique,75007,Valide,novote,2,novote,novote,novote,novote,novote,novote,1,2,3,1,2,0,0,7
 965bn039a965bnbzz9a965bn965bn-55fb-418451*yc4e-zz845zz5d91916czz                     ,numerique,75007,Valide,novote,novote,novote,novote,novote,novote,novote,1,1,novote,2,2,0,0,0,8
 43cf8456bc-6d965bn3-4190-845845845845-ezz6f1c845bc63c                     ,numerique,75007,Valide,novote,novote,novote,1,novote,novote,1,1,1,novote,4,4,0,0,0,6
 b9a965bnce619a965bn3-cd965bnb-4845b0*y9zz5-5903fd6cb965bnc3                     ,numerique,75007,Valide,novote,3,novote,2,novote,novote,novote,1,2,novote,4,1,2,1,0,6
 zz99be9d3-9a965bn08456-4965bnd1-99a965bne5-cfcb9a965bn8453499a965bn965bnc                     ,numerique,75007,Valide,novote,2,novote,novote,novote,novote,novote,1,2,novote,3,1,2,0,0,7
 odfjzwmyndq965bnngy0y965bnq4zdziyjrlndm965bnymrkowvhnjuxzj9a965bnyytc0zq== ,numerique,75007,Valide,3,2,novote,novote,novote,novote,novote,1,1,1,5,3,1,1,0,5
 403ff600-9a965bn36f-4e1b*y845c4-4ec15fe553b1                     ,numerique,75007,Valide,2,2,novote,novote,novote,novote,novote,1,2,novote,4,1,3,0,0,6
 d3965bn9a965bnb0f6-3f06-4d15-8456e9a965bn-c965bn05ce39a965bn5c3c                     ,numerique,75007,Valide,novote,2,novote,1,novote,novote,novote,2,2,novote,4,1,3,0,0,6
 68459b9a965bnf65-845c4f-44845d*y965bndf-zz5ec4c845b53d9                     ,numerique,75007,Valide,1,1,novote,novote,novote,novote,novote,1,1,novote,4,4,0,0,0,6
 zz9a965bn6c0zz94-914f-4b965bn845-9a965bn3fb-e8459a965bn9e6d0feb9a965bn                     ,numerique,75007,Valide,2,novote,novote,novote,novote,novote,novote,1,1,2,4,2,2,0,0,6
 6c66c59zz-e01c-4bbzz-9965bn69-3d6965bnc9b38450dc                     ,numerique,75007,Valide,novote,1,novote,novote,novote,novote,3,1,1,1,5,4,0,1,0,5
 b845845ddd965bn0-845cf3-49a965bn4b*y460-9zz434e9a965bn5e439                     ,numerique,75007,Valide,2,2,novote,novote,novote,novote,novote,1,2,novote,4,1,3,0,0,6
 3eebcbdb-6c9845-49a965bnf845-9a965bnzz9a965bn9a965bn-03dzzc3bb68455965bn                     ,numerique,75007,Valide,novote,1,novote,1,novote,novote,1,1,1,novote,5,5,0,0,0,5
