ID,Urne,QR-Code,Categorie,1 - Ameliorer l accueil des sportifs dans le 12e arrondissement,2 - Renover nos Terrains d’Education Physique (TEP),3 - Faire du 12e un arrondissement plus solidaire,4 - Realiser deux amenagements ponctuels et mesurer la pollution sonore,"5 - Sublimer nos squares, parcs et jardins",6 - Ameliorer le quotidien des eleves du 12e,7 - Faisons du 12e un arrondissement toujours plus culturel !,8 - Renovons notre Patrimoine,9 - Restaurer la facade de l eglise du Rendez vous,10 - Ameliorer le quotidien des habitant·e·s du quartier Bel-Air Nord,11 - Renforcer l accessibilite et l inclusivite dans le 12e arrondissement,12 - Valoriser les squares du quartier Erard-Rozanoff,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
 6d0496ezz-845fff-46bc-99f965bn-zz010feec8459a965bne845                     ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,2,novote,novote,novote,novote,novote,1,0,1,0,0,11
 0e64965bn6ezz-845845845e-439c-9a965bnf69-f6963d5845845965bncd                     ,numerique,75012,Valide,novote,1,1,novote,novote,1,1,novote,novote,novote,1,novote,5,5,0,0,0,7
 9d965bn6991c-909965bn-4b60*y845c4-49a965bnf845965bn9e39a965bnd06                     ,numerique,75012,Valide,novote,novote,novote,novote,2,novote,1,novote,novote,2,2,novote,4,1,3,0,0,8
 zz84514965bn545-c9zzd-4zzfd-845b9a965bnb-9a965bndd5965bn0845zz09a965bn845845                     ,numerique,75012,Valide,novote,novote,2,novote,1,2,1,novote,novote,novote,novote,novote,4,2,2,0,0,8
 c34ced09-f965bn9a965bn1-49a965bn8451-8455c3-ccdczz3333845965bn1                     ,numerique,75012,Valide,novote,novote,novote,novote,1,novote,1,novote,novote,1,1,novote,4,4,0,0,0,8
 zz4fzzd19a965bn3-45bb-4zzd3-9965bnc6-zz0cf9a965bnd0zzzz6db                     ,numerique,75012,Valide,novote,novote,2,novote,novote,novote,4,novote,novote,2,1,novote,4,1,2,0,1,8
 yjcyywmzyzg3nti0ztexm965bnnmmzu4nj9a965bn5ntq0zdkzyzjmyzixytljyg== ,numerique,75012,Valide,novote,1,novote,novote,1,novote,1,novote,novote,1,novote,novote,4,4,0,0,0,8
 d8459616b0-845965bn30-4cfe-845eb9a965bn-9149b5dzz8451bb                     ,numerique,75012,Valide,2,novote,novote,novote,2,novote,2,2,novote,2,novote,3,6,0,5,1,0,6
 c39fzz15zz-1965bn6845-4zz965bn9a965bn*y9zz4-e639fbf1845cc9a965bn                     ,numerique,75012,Valide,1,novote,1,novote,novote,1,1,1,novote,novote,1,novote,6,6,0,0,0,6
 ymrizmi0ngjizme3zdlhzwnhmgu965bnzj9a965bn1nmmzztlhn965bnmyndm4mdqwz9a965bn== ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,2,novote,novote,novote,novote,novote,1,0,1,0,0,11
 0e50c05845-6fezz-46ff*ybc0-f3c69a965bn3965bn584550e                     ,numerique,75012,Valide,novote,novote,novote,3,1,novote,1,novote,novote,novote,novote,novote,3,2,0,1,0,9
 zjnmndi4yzq4odq4njdinzqwnwe3mjblmjc4mjc3m965bnqwmmu965bnotkxng== ,numerique,75012,Valide,2,1,novote,novote,2,novote,2,novote,novote,novote,novote,novote,4,1,3,0,0,8
 ntgwnzvmnjgymtvjyjljm965bnq965bnztg5mjvhnzhlzjzizdq4ngrkyzmznq== ,numerique,75012,Valide,novote,novote,novote,novote,novote,1,1,1,novote,novote,novote,1,4,4,0,0,0,8
 0965bnb6399e-38454f-44zz3-9czz9a965bn-cb8455c4be33f5                     ,numerique,75012,Valide,2,3,novote,novote,3,1,3,1,novote,novote,3,novote,7,2,1,4,0,5
 zz30f965bn3eb-c1ee-4d5f-845444*y1e4965bnzz66czz0f                     ,numerique,75012,Valide,novote,1,novote,novote,novote,1,1,novote,novote,novote,1,novote,4,4,0,0,0,8
 84541f6c3d-fzzd5-499a965bn0-845953-35b516b3f9a965bne845                     ,numerique,75012,Valide,2,novote,1,novote,novote,novote,2,2,novote,novote,novote,2,5,1,4,0,0,7
 1edc51cb-9a965bned1-4e965bn1-9a965bn354-965bn8456c596d69a965bnc6                     ,numerique,75012,Valide,novote,1,novote,novote,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
 mzuzzwyzmwrmyjy965bnnte0odu4zty3ywzhyje3mziwmdrkn965bnuxmwi965bnyg== ,numerique,75012,Valide,1,1,novote,1,novote,1,1,novote,novote,novote,novote,novote,5,5,0,0,0,7
 c516bdb965bn-e9a965bnf1-4zzc845-9zz5965bn-f1c9845ezz965bnf9d9a965bn                     ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,11
 zz399f8459b-9a965bn5zz0-4c34-99a965bn49a965bn-845fe013965bn965bnefzze                     ,numerique,75012,Valide,novote,novote,novote,1,1,novote,1,novote,novote,novote,novote,1,4,4,0,0,0,8
 zzzzzzfd845965bn4-ce0f-4zz53*y845c1*y6zzd3965bne41511                     ,numerique,75012,Valide,3,4,1,4,4,novote,2,1,novote,1,novote,3,9,3,1,2,3,3
 yje3zjg1yzhimtg4yte3n965bny965bnzwniyty5mwmymgi1zwvhyj9a965bn0njczm9a965bn== ,numerique,75012,Valide,novote,novote,3,4,3,novote,3,novote,novote,novote,novote,novote,4,0,0,3,1,8
 zwjintrhytdjzwjjoge3mgu965bnngm965bnodm3njvhmdu4otbmmmvlmju965bno9a965bn== ,numerique,75012,Valide,2,2,novote,novote,2,novote,2,novote,novote,novote,novote,novote,4,0,4,0,0,8
 dzzd845f9a965bn6e-9a965bn9c6-49b5-9a965bn84566-1b9ff0d33965bn6965bn                     ,numerique,75012,Valide,4,novote,3,novote,novote,novote,3,novote,novote,novote,novote,novote,3,0,0,2,1,9
 odq4nwe5mtjjnwy3mjrjnzi4njllmmi965bnmgiwy965bnq3nzq4yjg3mzk5m9a965bn== ,numerique,75012,Valide,novote,novote,novote,3,2,1,1,novote,novote,novote,novote,novote,4,2,1,1,0,8
 nte3nzlkzji4mdu3mjvkytblnmy0njhlztvhzwzimzyxodjhytu5yq== ,numerique,75012,Valide,2,novote,2,2,1,1,1,novote,novote,novote,novote,1,7,4,3,0,0,5
 919a965bn965bn9de9-5664-4zzb6-84543845-d46fczz3bcb60                     ,numerique,75012,Valide,novote,novote,novote,novote,1,1,4,novote,novote,1,novote,novote,4,3,0,0,1,8
 m965bnm965bnnzi5nzu5yzlkmzg4yjy4mjc1mdexmdblmj9a965bn965bnmtq965bnzje3mwjhyw== ,numerique,75012,Valide,novote,novote,novote,2,2,novote,2,novote,novote,novote,novote,1,4,1,3,0,0,8
 ztbhyjzlndc3yjdknjfiyjg1ytvint9a965bn1nwiymtm5zgzhmmvmndhiz9a965bn== ,numerique,75012,Valide,novote,novote,2,novote,2,novote,3,novote,novote,novote,1,novote,4,1,2,1,0,8
 1efe45bd-fcczz-40965bnc-9czzf-61dzz5965bnzz3930e                     ,numerique,75012,Valide,2,3,novote,2,1,1,1,2,novote,1,2,novote,9,4,4,1,0,3
 cf045zz90-4965bnbb-4639-845eb9a965bn-f84595ffcdc3e845                     ,numerique,75012,Valide,novote,novote,novote,novote,1,1,1,1,novote,novote,1,novote,5,5,0,0,0,7
 bcee04b965bn-84541965bn-419c-845b4d-d6845f3zz461019                     ,numerique,75012,Valide,novote,1,novote,1,1,novote,1,1,novote,novote,novote,novote,5,5,0,0,0,7
 zjq3owfmowuynte0owezztu1ntuzmzg1zdg5zdm965bnn965bnm3odjhnzfjm9a965bn== ,numerique,75012,Valide,novote,novote,2,novote,1,novote,2,novote,novote,novote,novote,1,4,2,2,0,0,8
 ywqym965bnmynwiynwyxythkmtg0nguxzjjlmji3mgvhyzk1ndhhngrkyg== ,numerique,75012,Valide,novote,novote,2,novote,2,novote,1,novote,novote,novote,2,novote,4,1,3,0,0,8
 60b5f68453*yd965bn1-4c1965bn-9a965bn64b-69a965bn9a965bn84508451bzzd9a965bn845                     ,numerique,75012,Valide,1,1,novote,1,1,novote,1,1,novote,novote,novote,novote,6,6,0,0,0,6
 mwe0mwewy965bnvlmzvioty1nmm0ogy965bnnzi965bnmwjjogiwyj9a965bn1nj9a965bn4otkxoq== ,numerique,75012,Valide,2,novote,novote,1,2,novote,2,novote,novote,novote,2,novote,5,1,4,0,0,7
 bdd084510zz-4315-4dc5-9a965bn13845-0b845b59a965bnebe501                     ,numerique,75012,Valide,1,1,novote,novote,novote,novote,1,novote,novote,novote,1,novote,4,4,0,0,0,8
 3e9a965bn9159a965bn5-39a965bn3c-493d-9a965bnf59-60zz9a965bnc99a965bnb1d61                     ,numerique,75012,Valide,4,novote,3,novote,4,2,4,1,novote,novote,4,novote,7,1,1,1,4,5
 c845c9449a965bnzz-965bn5fb-44965bne*y9a965bn99a965bn-f640d11965bn94d3                     ,numerique,75012,Valide,3,3,2,2,2,2,2,2,novote,novote,2,3,10,0,7,3,0,2
 d0bczzzz965bnb-8459ce-4ed3*yc9a965bn9a965bn-6f199a965bn04zz38455965bn                     ,numerique,75012,Valide,novote,novote,2,novote,2,novote,1,novote,novote,2,2,novote,5,1,4,0,0,7
 e48450965bn0dzz-5dde-48453zz-845fe965bn-4zzee530f595e                     ,numerique,75012,Valide,novote,novote,2,novote,2,2,2,novote,novote,novote,2,novote,5,0,5,0,0,7
 ywy3n965bnu3nwmzm965bnqwnmyxmzm4zjrkmzkymwq4njrinzdlzduzytljmw== ,numerique,75012,Valide,1,1,novote,1,1,novote,1,novote,novote,novote,novote,novote,5,5,0,0,0,7
 mdzkyzrkoty4yzzioduxymnknmewmdfhzjy4mt9a965bnyn965bnuwmt9a965bn965bnnzywyg== ,numerique,75012,Valide,2,novote,2,2,novote,novote,2,novote,novote,novote,novote,novote,4,0,4,0,0,8
 0f9a965bn63b09a965bn-461e-43965bn845-9a965bn6f4-5bd1df9a965bn9a965bn41zz965bn                     ,numerique,75012,Valide,novote,novote,novote,novote,novote,2,2,novote,novote,novote,novote,novote,2,0,2,0,0,10
 d356zz3f4-d4dc-4fe9*yc0d-d9a965bn1cdzz699845c9a965bn                     ,numerique,75012,Valide,3,novote,3,novote,2,2,3,novote,novote,3,1,novote,7,1,2,4,0,5
 f9a965bn9a965bn359a965bn5f-1zzed-49a965bn9a965bnd-951e-e965bndf9a965bn16f845czzb                     ,numerique,75012,Valide,4,novote,novote,novote,novote,novote,4,novote,novote,novote,novote,novote,2,0,0,0,2,10
 d46b09a965bn36-965bnfe9a965bn-4116-845bd6-44965bn9zz508454e9a965bn0                     ,numerique,75012,Valide,novote,novote,2,novote,novote,novote,2,novote,novote,novote,novote,3,3,0,2,1,0,9
 dc033bbzz-8451965bn3-48450c-964c-84559a965bnf9a965bncfb965bn1c9a965bn                     ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,3,novote,novote,novote,novote,novote,1,0,0,1,0,11
 mtzlm965bne0ntg5mzllzthjnze5odqwzmrjmwfkmju965bnzduwnduzymuxm9a965bn== ,numerique,75012,Valide,novote,novote,1,novote,1,novote,1,1,novote,novote,novote,novote,4,4,0,0,0,8
 965bnc965bnezz60f-4b0c-40zz965bn*y845d3-9965bnb965bn3bc15zz00                     ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,11
 mdlmntq0njc4n965bne0njbmmdbhnd9a965bnyzdfkytg3mdvhztc5yjbhztvizq== ,numerique,75012,Valide,novote,novote,1,1,1,novote,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
 9a965bn965bn845965bn965bn3zz5-d916-4449a965bn-845965bn49-cb0363dc8451f965bn                     ,numerique,75012,Valide,novote,novote,1,novote,1,1,1,novote,novote,novote,novote,1,5,5,0,0,0,7
 196965bnzz9a965bn9a965bne-6965bn6845-49a965bn60-845e1d-65b3d8455965bnc1d6                     ,numerique,75012,Valide,novote,novote,novote,2,2,1,2,novote,novote,novote,2,novote,5,1,4,0,0,7
 551965bn3965bnzzd-zzd96-4b93-9cdd-6d3dzz94b9a965bnd5965bn                     ,numerique,75012,Valide,novote,1,novote,novote,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
 1d3dzz8455965bn-4f965bn6-4965bn30-95965bnzz-49a965bnb4e4bdd08456                     ,numerique,75012,Valide,novote,novote,1,novote,1,novote,1,1,novote,novote,novote,novote,4,4,0,0,0,8
 845db01fd4-3f9845-4845fd-9845c9a965bn-0bfb49a965bn845348453c                     ,numerique,75012,Valide,4,novote,2,1,2,4,1,1,novote,3,4,3,10,3,2,2,3,2
 845f965bn9a965bnzzzzee-d5fd-460c*yzzd0*y06845b51c845965bnf4                     ,numerique,75012,Valide,2,2,1,2,3,2,3,novote,novote,2,1,3,10,2,5,3,0,2
 6zzc6965bn1zz3-965bn59a965bnd-439965bn-84531zz-965bn8453965bn1f3b3965bn95                     ,numerique,75012,Valide,2,novote,novote,1,1,novote,1,novote,novote,novote,novote,novote,4,3,1,0,0,8
 15b9a965bn3965bn965bnc-ezz9a965bn845-455f*y60b-9a965bne3dd001845665                     ,numerique,75012,Valide,2,novote,2,novote,novote,2,2,novote,novote,novote,novote,novote,4,0,4,0,0,8
 yzmwnd9a965bn5ztcwngq3mj9a965bn5n965bni5mtqwnty1ngm3owy3ntrmmjriogy0n9a965bn== ,numerique,75012,Valide,1,novote,novote,2,novote,novote,4,novote,novote,4,novote,novote,4,1,1,0,2,8
 965bnc965bn49a965bn5845b-4965bnf1-4eb9a965bn-845060-536f1c6fc6d1                     ,numerique,75012,Valide,novote,novote,1,1,novote,2,2,novote,novote,novote,novote,novote,4,2,2,0,0,8
 09a965bnzz965bn6e9a965bnb-f9a965bnfb-4cc3-845zz30-9a965bnc5965bn3965bn68459a965bnzz36                     ,numerique,75012,Valide,novote,novote,1,1,1,novote,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
 ywi965bnnt9a965bnxndq1zdi4otllmtk3owiynwe5ndnlntuxyjllytiynjy965bnm9a965bn== ,numerique,75012,Valide,novote,novote,1,3,1,novote,1,novote,novote,novote,1,novote,5,4,0,1,0,7
 845f845ce43c-3440-4b4c-9845965bne-f8454c845zz44d6fc                     ,numerique,75012,Valide,novote,novote,novote,2,1,novote,3,2,novote,novote,novote,novote,4,1,2,1,0,8
 8459965bn94c9a965bn965bn-1d50-49a965bnczz-966965bn-e9e59ezz3zzzz04                     ,numerique,75012,Valide,novote,novote,1,novote,2,novote,1,novote,novote,novote,1,novote,4,3,1,0,0,8
 f9a965bnb4fe01-zz965bne0-440zz-845zz965bn9a965bn-1ebb0965bn96965bne4d                     ,numerique,75012,Valide,novote,novote,novote,novote,2,2,1,novote,novote,novote,1,novote,4,2,2,0,0,8
 4693d18455-d1zz845-4449a965bn-9a965bnd65-zzzzzzfc439a965bnd34e                     ,numerique,75012,Valide,novote,novote,3,novote,3,1,1,novote,novote,novote,novote,novote,4,2,0,2,0,8
 509d9fd4-9a965bn335-4845zz965bn-9a965bnfd9-1zze9ed9a965bn6619a965bnd                     ,numerique,75012,Valide,2,3,2,3,1,3,2,novote,novote,novote,novote,novote,7,1,3,3,0,5
 b845dd4bzz6-zzcd965bn-4845eb-9353-6845zzb965bnefe33b5                     ,numerique,75012,Valide,2,3,1,1,2,1,1,2,novote,2,2,3,11,4,5,2,0,1
 c1c9ceb1-9a965bn5965bnzz-494b-9a965bn5c0-06845845965bn9a965bnzz049e9                     ,numerique,75012,Valide,novote,2,novote,4,2,1,2,2,novote,2,novote,3,8,1,5,1,1,4
 641f6zz965bnzz-d6zz6-4fef-9a965bn0b6-f9564965bn60f3c6                     ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,1,novote,2,2,0,0,0,10
 8458451410965bn845-965bn4b0-4845zz5-8451ezz-1bbf609a965bn91965bnb3                     ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,2,novote,novote,novote,novote,novote,1,0,1,0,0,11
 zz9a965bnd5ece845-0643-44e5-9zz90-965bn953d845965bnzz9ee6                     ,numerique,75012,Valide,novote,novote,novote,novote,1,1,1,novote,novote,novote,novote,1,4,4,0,0,0,8
 ntu5ymyxmjjmmgfhm965bnjiyt9a965bn0mgq1ndgzzwq1mju4zdezothhnjbioq== ,numerique,75012,Valide,novote,novote,novote,3,1,novote,1,1,novote,novote,2,novote,5,3,1,1,0,7
 965bn63401dzz-de5965bn-408454-909a965bn5-1c965bnzz910zz665zz                     ,numerique,75012,Valide,2,2,novote,novote,novote,novote,1,novote,novote,novote,1,novote,4,2,2,0,0,8
 zze1965bn9a965bndd9-f845ezz-4dzze-95zz845-3cd9965bne615fe4                     ,numerique,75012,Valide,novote,novote,2,novote,novote,2,2,novote,novote,novote,2,novote,4,0,4,0,0,8
 965bn5f1d490-ee5c-4539-8455e1-965bn3f9953c845965bn36                     ,numerique,75012,Valide,novote,novote,novote,novote,1,novote,4,3,novote,novote,novote,2,4,1,1,1,1,8
 ogrhmde5zwnmmzvizdywy965bnzmmmzlntqwmgfmnmjmndewywnlywuzng== ,numerique,75012,Valide,1,novote,1,novote,1,1,3,novote,novote,3,novote,novote,6,4,0,2,0,6
 zz3ddzz199-965bn4c9a965bn-4zz6d-8459a965bn845845-0d0b36965bnzz54ff                     ,numerique,75012,Valide,3,novote,novote,novote,3,4,3,novote,novote,novote,novote,novote,4,0,0,3,1,8
 965bnf99a965bnf9a965bn69-3cbc-41e965bn*yfbzz-9a965bne84508450d1965bn3fb                     ,numerique,75012,Valide,1,novote,1,novote,novote,novote,1,novote,novote,novote,1,novote,4,4,0,0,0,8
 5zz4c4bd0*y4c965bn-401845*y0zz6-0965bn5d15f5e0eb                     ,numerique,75012,Valide,novote,novote,1,novote,novote,1,1,novote,novote,novote,1,novote,4,4,0,0,0,8
 zz1fc34965bn3*yec1-4bcf*yddb-de69a965bn53ebzzcd5                     ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,11
 zd9a965bnymju965bnnj9a965bn5mddimzhmztq4ymjkyjrjodcwzgizoduznwu1mdrlzq== ,numerique,75012,Valide,novote,2,novote,novote,novote,novote,1,novote,novote,novote,2,2,4,1,3,0,0,8
 0e4346dd-4ced-4965bnb4*ybb5-9a965bn965bn9a965bnfee9a965bn19a965bnfd4                     ,numerique,75012,Valide,novote,1,novote,novote,novote,1,1,novote,novote,novote,1,novote,4,4,0,0,0,8
 zdgxnwrkywfjzwe5yzgymze4nzvlmje965bnmjk1otjmytiznwq3mdm1ng== ,numerique,75012,Valide,3,novote,2,2,novote,1,2,novote,novote,4,1,novote,7,2,3,1,1,5
 c99bf5d5-f16965bn-4d16-9cc4-845e6845965bn9ec9efc                     ,numerique,75012,Valide,1,novote,1,novote,1,novote,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
 c65zz965bn19a965bn4-9a965bndf3-44zz845-9a965bnfb3-zz04845150559a965bnd3                     ,numerique,75012,Valide,novote,novote,1,novote,novote,1,1,novote,novote,novote,1,novote,4,4,0,0,0,8
 e16d0bee-cdzz845-4d5c*y9ff-36dbfzzf965bn3zz9d                     ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,11
 ymu965bny965bne3nmfjnzc1ytgzoddhn965bnzhzmjlodrmndm5zwfizdcxm965bne965bnmw== ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,11
 31ecb845845d-845fbd-459a965bnf*y959a965bn-d116c3dzzd9fd                     ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,11
 0c9e9ebc-84504f-4131-8459a965bn65-965bn30d1ecd8459a965bn965bn845                     ,numerique,75012,Valide,novote,novote,3,1,2,2,2,novote,novote,novote,2,novote,6,1,4,1,0,6
 ec0zz3e1845-1640-46fd-845940-541ce84559a965bnecdf                     ,numerique,75012,Valide,novote,novote,1,novote,novote,novote,1,novote,novote,1,1,novote,4,4,0,0,0,8
 9a965bn43f5fzzd-910d-41zz4-9a965bn84553-965bnd60d965bnf9a965bn1czz9a965bn                     ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,11
 b9a965bnc965bnde31-e3c3-4001-845d59a965bn-1b5c3ezzzzbe845zz                     ,numerique,75012,Valide,1,1,1,novote,1,1,2,2,novote,novote,2,novote,8,5,3,0,0,4
 5d39a965bnd44zz-845ffc-4zz60-98454zz-6f309a965bnb09a965bn66zzc                     ,numerique,75012,Valide,novote,novote,novote,1,1,novote,novote,1,novote,novote,novote,1,4,4,0,0,0,8
 3db4619a965bn4-0b8450-4c0845*y66845-5998458450c96bdb                     ,numerique,75012,Valide,4,3,2,4,1,novote,novote,3,novote,novote,1,3,8,2,1,3,2,4
 dc845965bn3845zz9a965bn-845009-4365-845e14-3bff845c8459a965bn5845d0                     ,numerique,75012,Valide,novote,1,novote,novote,1,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
 dbcdzz965bn06-f09a965bn4-49a965bn35*y9a965bnzzc-cd84566zzb069a965bn3845                     ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,novote,2,novote,novote,novote,novote,1,0,1,0,0,11
 8459zzczzcb4-919a965bnc-4fe9-8454cc-99a965bnzz36f3d965bn9a965bnf9                     ,numerique,75012,Valide,3,4,4,3,3,2,novote,4,novote,novote,2,novote,8,0,2,3,3,4
 owviymmyzgqyndq965bnmwvintnkndi0ztcwmguwmdhiy965bnm5ntq0nwfimg== ,numerique,75012,Valide,novote,novote,novote,2,1,novote,novote,2,novote,2,novote,novote,4,1,3,0,0,8
 09a965bnc14e45*y446-45b1-9a965bn6ed-d69a965bnb8459a965bnf0c965bn4965bn                     ,numerique,75012,Valide,novote,novote,2,novote,3,novote,novote,2,novote,novote,2,novote,4,0,3,1,0,8
 9450dcbb-ezz53-4c5e-9a965bn10c-59a965bn98451994400b                     ,numerique,75012,Valide,1,novote,2,2,3,3,novote,3,novote,novote,3,novote,7,1,2,4,0,5
 965bn965bn965bnzz3965bn9c-00f3-441f*y965bnc6-4f4e10845b9a965bnb4b                     ,numerique,75012,Valide,novote,novote,novote,1,1,1,novote,2,novote,novote,novote,novote,4,3,1,0,0,8
 zddkyjdmndzjztixnzu3zdi0yjfhzwm0njdhotg4mdzkyte0zmzhmg== ,numerique,75012,Valide,1,2,novote,novote,1,novote,novote,1,novote,novote,novote,novote,4,3,1,0,0,8
 njkxodcwodu4mtnmnwriyjiwzwflmtvjmmzjmdy1nty4n965bnzhndrlyw== ,numerique,75012,Valide,3,novote,novote,2,2,novote,novote,1,novote,novote,novote,novote,4,1,2,1,0,8
 e965bn139zzb6-0905-48451845-9a965bne4c-e965bn1e3zz4c3303                     ,numerique,75012,Valide,3,novote,novote,novote,1,1,novote,1,novote,novote,2,novote,5,3,1,1,0,7
 4df5b134-9a965bndff-4c44-9a965bn499a965bn-965bn340e0965bnc5ded                     ,numerique,75012,Valide,novote,1,1,2,1,novote,novote,2,novote,1,2,1,8,5,3,0,0,4
 otuzmte1ogq4n965bnmzzjgynjlloguxodfiowyzmzdinjm0ztzlzdvhzg== ,numerique,75012,Valide,2,novote,4,novote,novote,2,novote,3,novote,novote,novote,novote,4,0,2,1,1,8
 zzb6f38456845-9a965bn845b5-4fbd-9a965bnfd845-36bd9469a965bn0965bnb5                     ,numerique,75012,Valide,4,4,novote,novote,novote,4,novote,1,novote,novote,novote,novote,4,1,0,0,3,8
 035zz965bn4zzd-c39a965bnb-4965bnd4-9a965bnd4e-ec4e8459d845f8455zz                     ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,11
 bfdzzd434-10b965bn-45f6-9a965bn6e3-9a965bn3ce9a965bn11f6zz3965bn                     ,numerique,75012,Valide,novote,novote,2,1,2,novote,novote,3,novote,novote,novote,2,5,1,3,1,0,7
 ywe3zdm965bnyji0nz9a965bn1zjvkmmuznmzjzgrjy965bnyxnzcxmzezoti5nzm3n9a965bn== ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,11
 d49f0965bn6e-5cd9a965bn-49a965bn6d-98450f-551fbce0zzff6                     ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,11
 zzc845zz84546f-9f44-453e-9zz01-1c46965bnc9a965bn965bndbde                     ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,11
 443dd6b965bn-845beb-49a965bn9845*y965bnc965bn-ffc845zzee8456dde                     ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,11
 5zz8456d3zzd-e8455f-443b-9zzbc-00965bn3965bn965bn0b59fd                     ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,11
 fc91965bnd3965bn-441c-4439-9a965bn949-845e39d04czz15965bn                     ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,11
 ywmyyzrizgnindy4mtrmmmexmgq5njqwmwq0mzzlzwm1mwi5y965bnmwyg== ,numerique,75012,Valide,novote,novote,novote,novote,novote,novote,novote,1,novote,1,2,1,4,3,1,0,0,8
 y965bne3m965bnjmmzgzymziowyzntuxy965bnrkm965bneznzeyzdriywfmode3nwflyq== ,numerique,75012,Valide,novote,novote,2,novote,2,novote,novote,3,novote,2,novote,1,5,1,3,1,0,7
 edf9b9a965bn10-965bnc09-4ef3*ybf4-344e1369a965bn9czzd                     ,numerique,75012,Valide,novote,novote,novote,2,2,novote,novote,2,novote,novote,2,2,5,0,5,0,0,7
 c965bn99a965bnddf1-09a965bn69a965bn-49d9-9a965bnd8453-3d5f5845zz09f9a965bn0                     ,numerique,75012,Valide,novote,novote,novote,novote,1,1,novote,1,novote,novote,1,novote,4,4,0,0,0,8
