ID,Urne,QR-Code,Categorie,1 - Ce serait Elisa « bete » de jouer au tennis sous la pluie !,2 - La balle est dans votre camp pour plus de sport au Stade Didot !,3 - Creons une oasis associative et citoyenne a Porte de Vanves !,4 - Du matos pour les assoc !,5 - Adoucir et rafraichir les espaces verts du 14e,6 - Jouons toutes et tous ensemble !,7 - Ouvrons les ecoles aux enfants extraordinaires !,"8 - Mettre en valeur l Aqueduc Medicis, lieu de patrimoine et d histoire",9 - Un musee a ciel ouvert en quartier populaire !,10 - Un vent de fraicheur sur le patrimoine du 14e,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
21362,U14-028,2022AR14A,Valide,novote,novote,2,1,1,novote,2,novote,novote,novote,4,2,2,0,0,6
21366,U14-012,2022AR14A,Valide,novote,novote,novote,novote,novote,1,1,3,1,4,5,3,0,1,1,5
21372,U14-018,2022AR14A,Valide,3,3,2,1,1,3,2,3,2,1,10,3,3,4,0,0
21373,U14-020,2022AR14A,Valide,novote,1,novote,3,novote,novote,novote,3,3,novote,4,1,0,3,0,6
21375,U14-018,2022AR14A,Valide,3,4,3,1,3,4,3,3,3,3,10,1,0,7,2,0
21380,U14-018,2022AR14A,Valide,1,1,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,6
21384,U14-028,2022AR14A,Valide,novote,novote,1,novote,1,novote,1,novote,1,novote,4,4,0,0,0,6
21386,U14-001,2022AR14A,Valide,2,novote,novote,novote,novote,2,2,novote,2,novote,4,0,4,0,0,6
21387,U14-020,2022AR14A,Valide,novote,1,1,novote,novote,novote,1,novote,1,novote,4,4,0,0,0,6
21388,U14-016,2022AR14A,Valide,4,4,1,novote,1,1,1,1,1,4,9,6,0,0,3,1
21394,U14-018,2022AR14B,Valide,4,3,2,2,2,1,1,4,2,4,10,2,4,1,3,0
21403,U14-018,2022AR14A,Valide,novote,novote,1,1,novote,1,novote,novote,novote,1,4,4,0,0,0,6
21404,U14-011,2022AR14B,Valide,novote,novote,novote,1,1,novote,novote,novote,1,1,4,4,0,0,0,6
21415,U14-020,2022AR14A,Valide,novote,1,2,novote,novote,novote,2,2,novote,novote,4,1,3,0,0,6
21418,U14-018,2022AR14A,Valide,3,2,2,2,2,3,1,3,1,3,10,2,4,4,0,0
21426,U14-018,2022AR14B,Valide,1,novote,novote,novote,1,3,1,novote,novote,2,5,3,1,1,0,5
21432,U14-018,2022AR14B,Valide,1,1,1,1,2,1,1,2,2,2,10,6,4,0,0,0
21435,U14-020,2022AR14A,Nul,novote,1,novote,novote,1,novote,novote,1,novote,novote,3,3,0,0,0,7
21437,U14-018,2022AR14B,Valide,2,1,2,2,1,3,2,1,3,2,10,3,5,2,0,0
21440,U14-020,2022AR14A,Nul,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
21441,U14-018,2022AR14A,Valide,2,2,1,1,2,1,1,3,3,3,10,4,3,3,0,0
21461,U14-020,2022AR14A,Valide,novote,1,novote,3,3,3,novote,novote,novote,novote,4,1,0,3,0,6
21463,U14-028,2022AR14A,Valide,3,3,2,2,3,1,1,2,4,4,10,2,3,3,2,0
21475,U14-018,2022AR14A,Nul,3,2,2,1 2,1 2,novote,2,novote,novote,1,5,1,3,1,0,3
21481,U14-018,2022AR14A,Nul,novote,1,1,1,novote,novote,novote,novote,novote,novote,3,3,0,0,0,7
21490,U14-020,2022AR14A,Valide,2,1,3,2,1,2,2,4,4,2,10,2,5,1,2,0
21491,U14-018,2022AR14B,Valide,novote,1,novote,1,novote,1,1,novote,novote,novote,4,4,0,0,0,6
21495,U14-020,2022AR14A,Valide,novote,1,1,novote,1,novote,novote,1,novote,novote,4,4,0,0,0,6
21496,U14-018,2022AR14B,Valide,novote,3,novote,1,1,3,4,3,2,1,8,3,1,3,1,2
21503,U14-028,2022AR14B,Nul,novote,2,novote,novote,novote,1,novote,novote,2,novote,3,1,2,0,0,7
21514,U14-018,2022AR14B,Valide,4,4,1,4,4,1,4,1,1,1,10,5,0,0,5,0
21517,U14-028,2022AR14B,Valide,2,2,novote,1,1,2,novote,novote,2,2,7,2,5,0,0,3
21520,U14-018,2022AR14B,Valide,3,novote,novote,novote,1,novote,3,novote,2,novote,4,1,1,2,0,6
21523,U14-018,2022AR14A,Valide,2,2,1,2,1,1,1,1,2,2,10,5,5,0,0,0
21526,U14-010,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
21529,U14-020,2022AR14A,Valide,1,1,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,6
21532,U14-018,2022AR14B,Valide,4,3,3,2,1,3,1,4,4,4,10,2,1,3,4,0
21534,U14-020,2022AR14A,Valide,1,novote,1,novote,novote,2,novote,novote,2,novote,4,2,2,0,0,6
21540,U14-001,2022AR14B,Valide,novote,novote,2,novote,1,novote,novote,2,1,novote,4,2,2,0,0,6
21543,U14-011,2022AR14B,Valide,2,1,2,1,1,1,2,1,1,2,10,6,4,0,0,0
21544,U14-020,2022AR14A,Valide,1,1,1,1,1,3,3,2,4,2,10,5,2,2,1,0
21546,U14-018,2022AR14A,Valide,2,3,3,3,2,2,1,2,2,1,10,2,5,3,0,0
21549,U14-020,2022AR14A,Valide,novote,1,1,novote,novote,novote,1,novote,1,novote,4,4,0,0,0,6
21552,U14-024,2022AR14A,Valide,3,3,2,2,2,2,2,3,4,4,10,0,5,3,2,0
21554,U14-018,2022AR14B,Valide,novote,1,novote,novote,1,novote,1,novote,novote,1,4,4,0,0,0,6
21558,U14-020,2022AR14A,Valide,novote,1,1,2,1,novote,novote,novote,novote,novote,4,3,1,0,0,6
21559,U14-018,2022AR14B,Valide,1,1,1,1,2,3,1,2,3,1,10,6,2,2,0,0
21560,U14-020,2022AR14A,Nul,novote,1,1,novote,1,novote,novote,novote,novote,novote,3,3,0,0,0,7
21564,U14-018,2022AR14A,Valide,1,novote,1,1,novote,novote,1,novote,1,1,6,6,0,0,0,4
21574,U14-018,2022AR14B,Valide,novote,1,novote,1,1,1,novote,novote,novote,novote,4,4,0,0,0,6
21582,U14-018,2022AR14B,Nul,novote,novote,novote,novote,2,novote,2,novote,novote,novote,2,0,2,0,0,8
21584,U14-002,2022AR14A,Valide,1,1,1,1,2,1,2,2,2,2,10,5,5,0,0,0
21588,U14-018,2022AR14B,Valide,novote,novote,novote,1,1,1,novote,novote,novote,1,4,4,0,0,0,6
21596,U14-018,2022AR14B,Valide,novote,novote,novote,1,1,novote,novote,novote,1,1,4,4,0,0,0,6
21598,U14-001,2022AR14B,Valide,1,1,novote,novote,1,novote,1,novote,novote,novote,4,4,0,0,0,6
21600,U14-016,2022AR14A,Valide,3,3,3,2,1,2,3,1,3,2,10,2,3,5,0,0
21604,U14-028,2022AR14A,Valide,novote,novote,2,1,novote,3,3,novote,novote,novote,4,1,1,2,0,6
21612,U14-018,2022AR14B,Valide,novote,novote,novote,1,novote,novote,1,novote,1,1,4,4,0,0,0,6
21625,U14-029,2022AR14B,Valide,4,3,3,1,2,1,1,2,novote,3,9,3,2,3,1,1
21626,U14-018,2022AR14A,Valide,1,4,1,1,1,2,1,3,3,3,10,5,1,3,1,0
21630,U14-002,2022AR14A,Valide,novote,novote,1,novote,novote,novote,novote,1,1,1,4,4,0,0,0,6
21639,U14-008,2022AR14B,Valide,1,1,3,2,1,2,2,4,4,2,10,3,4,1,2,0
21641,U14-018,2022AR14B,Valide,2,3,1,2,4,2,2,2,2,1,10,2,6,1,1,0
21643,U14-016,2022AR14A,Valide,1,3,3,1,1,1,novote,novote,novote,novote,6,4,0,2,0,4
21646,U14-018,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
21649,U14-002,2022AR14A,Valide,novote,novote,3,novote,3,novote,novote,1,novote,2,4,1,1,2,0,6
21651,U14-018,2022AR14A,Valide,2,1,1,1,1,1,1,2,1,1,10,8,2,0,0,0
21656,U14-018,2022AR14A,Valide,3,3,2,1,3,3,1,3,3,4,10,2,1,6,1,0
21662,U14-020,2022AR14A,Valide,4,1,2,1,3,2,1,3,1,3,10,4,2,3,1,0
21670,U14-018,2022AR14A,Valide,4,4,novote,1,novote,4,novote,novote,novote,novote,4,1,0,0,3,6
21671,U14-001,2022AR14A,Valide,novote,novote,1,1,1,novote,novote,novote,novote,1,4,4,0,0,0,6
21675,U14-018,2022AR14A,Valide,novote,1,2,novote,2,novote,2,novote,novote,novote,4,1,3,0,0,6
21680,U14-018,2022AR14B,Valide,3,3,3,2,1,2,2,3,2,2,10,1,5,4,0,0
21690,U14-018,2022AR14A,Valide,4,3,2,2,1,1,2,1,4,1,10,4,3,1,2,0
21692,U14-020,2022AR14A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
21704,U14-018,2022AR14A,Valide,3,3,2,2,1,3,3,3,3,3,10,1,2,7,0,0
21705,U14-002,2022AR14A,Valide,1,1,1,1,1,1,1,1,1,1,10,10,0,0,0,0
21710,U14-002,2022AR14A,Valide,2,1,1,1,novote,1,novote,novote,novote,novote,5,4,1,0,0,5
21711,U14-018,2022AR14A,Valide,3,3,1,1,2,2,1,2,1,4,10,4,3,2,1,0
21712,U14-012,2022AR14A,Valide,1,1,2,1,1,1,1,novote,1,2,9,7,2,0,0,1
21714,U14-018,2022AR14B,Valide,3,3,2,2,1,1,1,2,2,3,10,3,4,3,0,0
21717,U14-002,2022AR14A,Valide,2,4,4,4,1,3,3,3,4,4,10,1,1,3,5,0
21720,U14-018,2022AR14A,Valide,3,2,1,1,1,2,1,3,2,novote,9,4,3,2,0,1
21721,U14-020,2022AR14A,Valide,1,1,1,novote,novote,novote,1,novote,1,novote,5,5,0,0,0,5
21728,U14-016,2022AR14A,Valide,1,1,novote,3,1,novote,4,1,novote,1,7,5,0,1,1,3
21733,U14-018,2022AR14A,Valide,2,4,novote,2,1,3,novote,1,2,1,8,3,3,1,1,2
21738,U14-002,2022AR14A,Valide,2,2,2,1,1,2,2,2,1,3,10,3,6,1,0,0
21750,U14-020,2022AR14A,Valide,novote,1,novote,novote,novote,1,1,novote,1,novote,4,4,0,0,0,6
21758,U14-018,2022AR14B,Valide,4,4,4,4,4,4,4,1,2,1,10,2,1,0,7,0
21763,U14-018,2022AR14A,Valide,2,2,1,1,1,1,1,novote,1,2,9,6,3,0,0,1
21764,U14-020,2022AR14A,Valide,novote,1,novote,novote,3,novote,3,novote,novote,3,4,1,0,3,0,6
21769,U14-020,2022AR14A,Nul,novote,1,novote,novote,novote,novote,novote,1,novote,novote,2,2,0,0,0,8
21773,U14-018,2022AR14A,Valide,2,2,2,2,2,1,2,3,2,3,10,1,7,2,0,0
21774,U14-002,2022AR14A,Valide,novote,novote,novote,novote,1,1,1,novote,novote,1,4,4,0,0,0,6
21778,U14-018,2022AR14A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
21779,U14-028,2022AR14A,Valide,3,3,3,1,1,3,1,3,1,3,10,4,0,6,0,0
21788,U14-018,2022AR14A,Valide,novote,novote,1,1,1,2,novote,1,novote,novote,5,4,1,0,0,5
21793,U14-018,2022AR14A,Valide,2,2,novote,1,1,3,3,4,4,2,9,2,3,2,2,1
21798,U14-018,2022AR14A,Valide,3,3,2,2,1,1,1,1,1,1,10,6,2,2,0,0
21808,U14-018,2022AR14B,Valide,1,1,novote,novote,novote,novote,1,novote,1,novote,4,4,0,0,0,6
21813,U14-018,2022AR14B,Valide,2,1,1,novote,novote,novote,novote,2,1,novote,5,3,2,0,0,5
21816,U14-001,2022AR14B,Valide,1,novote,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,6
21818,U14-018,2022AR14A,Valide,novote,novote,1,novote,1,1,novote,1,1,1,6,6,0,0,0,4
21828,U14-018,2022AR14A,Valide,novote,1,1,1,novote,novote,1,novote,novote,novote,4,4,0,0,0,6
21832,U14-016,2022AR14A,Valide,novote,3,novote,novote,3,novote,2,3,novote,2,5,0,2,3,0,5
21834,U14-018,2022AR14A,Valide,2,1,novote,novote,1,1,1,1,3,1,8,6,1,1,0,2
21844,U14-028,2022AR14A,Valide,novote,novote,1,1,novote,novote,1,novote,novote,1,4,4,0,0,0,6
21846,U14-018,2022AR14B,Valide,novote,1,novote,1,1,novote,1,novote,novote,novote,4,4,0,0,0,6
21848,U14-028,2022AR14A,Valide,3,3,2,2,1,novote,2,2,novote,novote,7,1,4,2,0,3
21849,U14-016,2022AR14A,Valide,2,2,1,1,1,1,1,1,1,2,10,7,3,0,0,0
21851,U14-018,2022AR14B,Valide,4,2,3,3,1,1,1,3,2,2,10,3,3,3,1,0
21856,U14-018,2022AR14A,Valide,novote,1,novote,2,1,novote,novote,1,2,1,6,4,2,0,0,4
21862,U14-018,2022AR14A,Valide,novote,novote,1,1,1,novote,1,novote,novote,novote,4,4,0,0,0,6
21865,U14-018,2022AR14B,Valide,novote,1,1,novote,1,novote,2,novote,novote,novote,4,3,1,0,0,6
21868,U14-010,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
21882,U14-002,2022AR14A,Valide,4,2,2,2,4,2,novote,1,3,2,9,1,5,1,2,1
21883,U14-018,2022AR14A,Valide,2,2,2,2,3,2,2,2,2,2,10,0,9,1,0,0
21887,U14-002,2022AR14A,Valide,1,novote,novote,novote,novote,1,novote,1,4,1,5,4,0,0,1,5
21892,U14-018,2022AR14B,Valide,1,1,1,1,novote,1,2,2,1,3,9,6,2,1,0,1
21898,U14-018,2022AR14A,Valide,3,2,2,1,1,2,1,2,2,1,10,4,5,1,0,0
21907,U14-016,2022AR14A,Valide,3,2,2,2,2,1,2,2,1,2,10,2,7,1,0,0
21916,U14-018,2022AR14A,Valide,3,3,1,1,1,3,2,2,1,2,10,4,3,3,0,0
21917,U14-028,2022AR14A,Nul,novote,novote,novote,1,novote,novote,1,novote,1,novote,3,3,0,0,0,7
21931,U14-011,2022AR14B,Valide,novote,novote,novote,1,2,novote,2,novote,1,novote,4,2,2,0,0,6
21937,U14-018,2022AR14A,Valide,novote,1,novote,novote,novote,1,1,novote,novote,3,4,3,0,1,0,6
21941,U14-020,2022AR14A,Valide,1,1,1,novote,novote,novote,1,novote,novote,novote,4,4,0,0,0,6
21942,U14-018,2022AR14B,Valide,2,3,2,2,2,3,1,3,3,2,10,1,5,4,0,0
21947,U14-018,2022AR14B,Valide,novote,2,novote,2,1,2,2,novote,2,novote,6,1,5,0,0,4
21951,U14-018,2022AR14A,Valide,2,novote,1,novote,novote,novote,3,novote,novote,3,4,1,1,2,0,6
21956,U14-018,2022AR14B,Valide,novote,2,novote,2,1,novote,2,2,novote,2,6,1,5,0,0,4
21957,U14-002,2022AR14A,Valide,novote,novote,2,2,1,novote,1,novote,novote,3,5,2,2,1,0,5
21958,U14-028,2022AR14A,Nul,4,4,1,1,4,2,1 2,4,4,4,9,2,1,0,6,0
21960,U14-002,2022AR14A,Valide,3,3,1,1,2,1,2,2,4,2,10,3,4,2,1,0
21962,U14-018,2022AR14A,Valide,1,1,novote,1,1,1,1,novote,novote,novote,6,6,0,0,0,4
21970,U14-002,2022AR14A,Valide,3,1,2,1,1,1,2,3,2,1,10,5,3,2,0,0
21971,U14-016,2022AR14A,Valide,3,1,novote,novote,novote,novote,2,1,2,novote,5,2,2,1,0,5
21982,U14-018,2022AR14A,Valide,novote,1,1,novote,1,novote,1,2,novote,novote,5,4,1,0,0,5
21985,U14-020,2022AR14A,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,6
21987,U14-018,2022AR14A,Valide,2,2,1,1,1,2,1,3,3,2,10,4,4,2,0,0
21990,U14-016,2022AR14A,Valide,novote,2,3,1,novote,1,novote,novote,novote,novote,4,2,1,1,0,6
21993,U14-028,2022AR14B,Valide,1,1,novote,novote,novote,1,1,novote,novote,novote,4,4,0,0,0,6
21997,U14-018,2022AR14B,Valide,2,1,1,1,1,2,1,2,1,2,10,6,4,0,0,0
22007,U14-018,2022AR14A,Valide,3,2,1,1,2,2,2,2,1,3,10,3,5,2,0,0
22016,U14-018,2022AR14A,Valide,novote,novote,novote,1,2,novote,2,2,novote,novote,4,1,3,0,0,6
22019,U14-002,2022AR14A,Valide,novote,novote,1,1,novote,novote,1,1,novote,novote,4,4,0,0,0,6
22021,U14-018,2022AR14A,Valide,2,3,2,1,1,1,1,2,2,4,10,4,4,1,1,0
22026,U14-018,2022AR14A,Valide,1,novote,1,novote,2,novote,novote,novote,novote,2,4,2,2,0,0,6
22029,U14-016,2022AR14A,Valide,novote,novote,1,1,1,1,1,novote,novote,novote,5,5,0,0,0,5
22035,U14-020,2022AR14A,Valide,3,1,1,3,3,3,3,3,3,3,10,2,0,8,0,0
22041,U14-020,2022AR14A,Valide,3,1,novote,1,2,2,3,1,4,1,9,4,2,2,1,1
22044,U14-018,2022AR14A,Nul,1,novote,novote,novote,2,novote,novote,novote,1,novote,3,2,1,0,0,7
22049,U14-018,2022AR14A,Valide,3,3,1,1,2,2,1,2,1,3,10,4,3,3,0,0
22052,U14-020,2022AR14A,Valide,novote,novote,2,2,novote,2,2,novote,novote,novote,4,0,4,0,0,6
22055,U14-028,2022AR14B,Valide,novote,novote,2,novote,1,1,2,3,2,1,7,3,3,1,0,3
22063,U14-010,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
22066,U14-018,2022AR14B,Valide,novote,1,novote,novote,novote,novote,1,1,novote,1,4,4,0,0,0,6
22067,U14-016,2022AR14A,Valide,1,novote,novote,novote,1,novote,novote,4,1,1,5,4,0,0,1,5
22072,U14-020,2022AR14A,Valide,novote,1,novote,1,1,novote,novote,novote,1,novote,4,4,0,0,0,6
22076,U14-018,2022AR14A,Valide,novote,1,novote,1,1,novote,novote,novote,1,novote,4,4,0,0,0,6
22081,U14-018,2022AR14A,Valide,2,1,1,1,1,1,1,1,1,1,10,9,1,0,0,0
22090,U14-018,2022AR14B,Valide,1,2,2,2,1,3,1,2,2,1,10,4,5,1,0,0
22099,U14-018,2022AR14A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
22103,U14-015,2022AR14A,Valide,1,novote,1,novote,1,1,novote,novote,novote,novote,4,4,0,0,0,6
22108,U14-010,2022AR14B,Valide,1,1,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,6
22113,U14-020,2022AR14A,Valide,novote,1,1,2,novote,novote,1,novote,novote,novote,4,3,1,0,0,6
22119,U14-018,2022AR14B,Valide,novote,novote,novote,1,1,1,1,1,novote,novote,5,5,0,0,0,5
22128,U14-020,2022AR14A,Valide,novote,1,novote,3,novote,novote,3,3,novote,novote,4,1,0,3,0,6
22136,U14-002,2022AR14A,Valide,1,3,4,1,1,2,2,novote,novote,novote,7,3,2,1,1,3
22148,U14-018,2022AR14A,Valide,novote,novote,novote,novote,1,2,1,3,novote,2,5,2,2,1,0,5
22152,U14-018,2022AR14B,Valide,3,1,3,3,1,2,3,3,2,3,10,2,2,6,0,0
22161,U14-012,2022AR14A,Valide,1,novote,1,1,novote,novote,1,novote,novote,novote,4,4,0,0,0,6
22162,U14-018,2022AR14A,Valide,1,novote,novote,novote,1,1,1,novote,novote,novote,4,4,0,0,0,6
22178,U14-020,2022AR14A,Valide,novote,1,novote,3,3,novote,novote,novote,novote,3,4,1,0,3,0,6
22183,U14-018,2022AR14A,Valide,1,1,2,1,1,1,1,1,1,1,10,9,1,0,0,0
22188,U14-028,2022AR14B,Valide,novote,novote,2,novote,1,1,1,1,novote,1,6,5,1,0,0,4
22189,U14-012,2022AR14A,Valide,1,1,1,1,1,1,1,1,1,1,10,10,0,0,0,0
22190,U14-020,2022AR14A,Valide,2,2,2,2,3,2,3,3,2,3,10,0,6,4,0,0
22198,U14-024,2022AR14A,Valide,2,2,1,1,2,2,1,2,2,1,10,4,6,0,0,0
22199,U14-018,2022AR14B,Valide,novote,novote,2,novote,2,novote,2,novote,2,novote,4,0,4,0,0,6
22208,U14-024,2022AR14A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
22209,U14-018,2022AR14A,Valide,2,2,1,1,1,1,1,2,1,1,10,7,3,0,0,0
22214,U14-018,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
22218,U14-016,2022AR14A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
22219,U14-018,2022AR14A,Valide,2,novote,1,novote,novote,novote,1,novote,1,1,5,4,1,0,0,5
22222,U14-020,2022AR14A,Nul,1 2,1,1,novote,novote,novote,1,novote,1,novote,4,4,0,0,0,5
22225,U14-002,2022AR14A,Valide,3,3,2,1,1,2,1,3,3,2,10,3,3,4,0,0
22230,U14-002,2022AR14A,Valide,novote,novote,novote,1,1,1,novote,novote,1,novote,4,4,0,0,0,6
22235,U14-024,2022AR14A,Valide,2,3,2,1,2,2,1,2,2,2,10,2,7,1,0,0
22240,U14-020,2022AR14A,Nul,novote,novote,novote,novote,novote,2,novote,novote,1,novote,2,1,1,0,0,8
22245,U14-002,2022AR14A,Valide,4,4,2,1,1,1,2,4,2,3,10,3,3,1,3,0
22246,U14-011,2022AR14B,Valide,novote,novote,1,1,novote,1,1,novote,novote,novote,4,4,0,0,0,6
22247,U14-001,2022AR14B,Nul,novote,novote,1,novote,novote,novote,1,novote,novote,novote,2,2,0,0,0,8
22252,U14-012,2022AR14A,Valide,2,2,1,1,1,2,2,1,1,2,10,5,5,0,0,0
22258,U14-018,2022AR14A,Valide,novote,novote,novote,1,novote,1,1,novote,1,1,5,5,0,0,0,5
22262,U14-020,2022AR14A,Valide,novote,1,novote,1,novote,novote,1,novote,1,novote,4,4,0,0,0,6
22263,U14-018,2022AR14B,Valide,1,1,1,2,2,2,2,2,1,1,10,5,5,0,0,0
22270,U14-020,2022AR14A,Valide,novote,1,1,novote,2,2,novote,novote,2,novote,5,2,3,0,0,5
22274,U14-011,2022AR14B,Valide,3,2,2,1,1,1,1,1,1,2,10,6,3,1,0,0
22277,U14-018,2022AR14A,Valide,novote,2,1,novote,1,novote,1,1,novote,novote,5,4,1,0,0,5
22291,U14-029,2022AR14B,Valide,novote,novote,1,2,2,novote,novote,novote,2,novote,4,1,3,0,0,6
22301,U14-029,2022AR14B,Valide,3,3,1,1,1,2,1,1,1,2,10,6,2,2,0,0
22306,U14-018,2022AR14A,Valide,novote,novote,1,novote,1,1,novote,novote,novote,1,4,4,0,0,0,6
22311,U14-018,2022AR14A,Valide,4,4,2,1,1,3,2,2,3,1,10,3,3,2,2,0
22313,U14-002,2022AR14A,Valide,3,3,3,3,3,3,1,1,1,2,10,3,1,6,0,0
22323,U14-020,2022AR14A,Valide,2,1,1,1,1,1,2,2,4,1,10,6,3,0,1,0
22326,U14-018,2022AR14B,Valide,3,3,3,1,3,novote,1,1,1,3,9,4,0,5,0,1
22328,U14-010,2022AR14B,Valide,novote,1,1,1,1,1,1,novote,novote,novote,6,6,0,0,0,4
22329,U14-028,2022AR14B,Valide,2,1,1,1,2,3,3,3,1,novote,9,4,2,3,0,1
22331,U14-018,2022AR14B,Valide,novote,novote,1,novote,1,novote,novote,1,novote,1,4,4,0,0,0,6
22333,U14-011,2022AR14B,Valide,1,1,novote,novote,novote,novote,1,3,2,3,6,3,1,2,0,4
22344,U14-018,2022AR14A,Valide,novote,1,2,2,2,2,2,1,1,1,9,4,5,0,0,1
22353,U14-018,2022AR14B,Valide,novote,2,2,novote,2,novote,novote,2,novote,novote,4,0,4,0,0,6
22360,U14-018,2022AR14A,Valide,1,1,3,3,1,3,2,4,1,2,10,4,2,3,1,0
22363,U14-010,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
22368,U14-020,2022AR14A,Valide,1,1,1,1,1,1,1,1,1,1,10,10,0,0,0,0
22371,U14-018,2022AR14A,Valide,2,novote,2,1,1,1,1,3,3,1,9,5,2,2,0,1
22376,U14-018,2022AR14A,Valide,4,1,1,1,1,1,1,1,1,1,10,9,0,0,1,0
22379,U14-018,2022AR14B,Valide,1,novote,novote,1,novote,1,1,novote,novote,novote,4,4,0,0,0,6
22381,U14-020,2022AR14A,Valide,novote,1,novote,novote,novote,novote,3,novote,2,3,4,1,1,2,0,6
22383,U14-018,2022AR14A,Valide,novote,novote,2,2,1,novote,2,2,2,2,7,1,6,0,0,3
22387,U14-001,2022AR14B,Valide,1,novote,novote,1,1,novote,1,novote,novote,novote,4,4,0,0,0,6
22395,U14-018,2022AR14A,Valide,2,novote,3,novote,2,3,3,2,3,2,8,0,4,4,0,2
22403,U14-020,2022AR14A,Valide,novote,1,novote,3,2,novote,novote,1,novote,novote,4,2,1,1,0,6
22406,U14-018,2022AR14A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
22408,U14-020,2022AR14A,Valide,1,1,1,novote,novote,novote,2,novote,novote,novote,4,3,1,0,0,6
22411,U14-018,2022AR14A,Valide,1,novote,novote,1,novote,novote,1,novote,1,novote,4,4,0,0,0,6
22414,U14-018,2022AR14A,Valide,2,1,2,1,1,1,1,2,2,1,10,6,4,0,0,0
22416,U14-020,2022AR14A,Valide,4,1,novote,novote,1,novote,1,novote,novote,novote,4,3,0,0,1,6
22419,U14-018,2022AR14B,Valide,novote,novote,novote,novote,1,novote,1,1,1,novote,4,4,0,0,0,6
22430,U14-028,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
22432,U14-018,2022AR14A,Valide,4,3,3,2,2,3,3,1,2,1,10,2,3,4,1,0
22440,U14-020,2022AR14A,Nul,novote,2,novote,novote,novote,novote,novote,novote,novote,novote,1,0,1,0,0,9
22446,U14-008,2022AR14B,Valide,2,2,2,1,2,2,1,2,2,3,10,2,7,1,0,0
22448,U14-018,2022AR14B,Valide,novote,novote,3,novote,2,novote,2,novote,novote,1,4,1,2,1,0,6
22449,U14-011,2022AR14B,Valide,1,1,1,2,3,1,2,2,2,3,10,4,4,2,0,0
22452,U14-018,2022AR14A,Valide,1,novote,novote,novote,1,novote,1,novote,novote,1,4,4,0,0,0,6
22461,U14-024,2022AR14A,Valide,novote,1,novote,novote,1,novote,novote,1,1,1,5,5,0,0,0,5
22466,U14-020,2022AR14A,Valide,novote,1,novote,novote,novote,1,1,novote,2,novote,4,3,1,0,0,6
22471,U14-020,2022AR14A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
22476,U14-024,2022AR14A,Valide,2,2,3,3,2,2,2,1,2,2,10,1,7,2,0,0
22477,U14-018,2022AR14B,Valide,novote,novote,novote,3,3,2,novote,novote,novote,1,4,1,1,2,0,6
22480,U14-020,2022AR14A,Valide,1,2,2,2,2,4,1,4,4,1,10,3,4,0,3,0
22491,U14-018,2022AR14B,Valide,novote,2,4,2,1,1,1,novote,1,3,8,4,2,1,1,2
22495,U14-020,2022AR14A,Valide,2,1,2,novote,novote,novote,2,3,2,novote,6,1,4,1,0,4
22497,U14-018,2022AR14A,Valide,4,3,2,2,3,3,3,2,4,3,10,0,3,5,2,0
22507,U14-018,2022AR14A,Valide,2,2,2,2,2,2,2,novote,2,2,9,0,9,0,0,1
22518,U14-018,2022AR14B,Valide,novote,1,novote,1,1,novote,1,novote,novote,novote,4,4,0,0,0,6
22526,U14-016,2022AR14A,Valide,3,3,2,2,1,1,1,4,1,1,10,5,2,2,1,0
22529,U14-015,2022AR14A,Valide,1,1,1,novote,novote,1,novote,novote,novote,novote,4,4,0,0,0,6
