ID,Urne,QR-Code,Categorie,1 - Des stationnements pour les velos,2 - Renovation espace de glisse JEMMAPES,3 - Un terrain couvert pour les sportifs du 10eme,4 - Aider les sans-abris et lutter contre la precarite menstruelle,5 - Agrandir le jardin du Chalet et favoriser la biodiversite,6 - Des cours d ecoles et de colleges vegetalisees et Oasis,7 - Les ecoliers du 10e pionniers de l egalite numerique,8 - Un eco-lieu pour le 10e,9 - Rendre son lustre a la maison des habitant.e.s du 10e !,10 - Restauration de la Chapelle de la Vierge,11 - Restauration des decors de l eglise Saint-Martin-des-Champs,12 - Restaurer les grilles de l eglise Saint-Vincent-de-Paul,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
130960,U10-008,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
130966,U10-013,2022AR10B,Valide,1,3,3,1,1,novote,1,1,1,4,4,4,11,6,0,2,3,1
130967,U10-005,2022AR10B,Valide,2,3,2,2,2,1,1,1,1,2,4,3,12,4,5,2,1,0
130972,U10-001,2022AR10B,Valide,novote,novote,2,2,novote,novote,novote,novote,novote,1,novote,3,4,1,2,1,0,8
130982,U10-013,2022AR10B,Valide,1,3,1,1,2,3,2,2,3,3,3,3,12,3,3,6,0,0
130985,U10-002,2022AR10B,Valide,2,2,2,1,2,2,1,1,2,2,2,2,12,3,9,0,0,0
131004,U10-008,2022AR10A,Valide,2,4,1,1,2,3,4,4,2,4,4,4,12,2,3,1,6,0
131022,U10-013,2022AR10B,Nul,novote,novote,novote,1,novote,1,1,novote,novote,novote,novote,novote,3,3,0,0,0,9
131036,U10-012,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
131065,U10-001,2022AR10B,Nul,1,novote,novote,1,novote,novote,novote,novote,2,novote,novote,novote,3,2,1,0,0,9
131071,U10-013,2022AR10B,Valide,3,4,3,2,3,2,3,3,4,4,3,3,12,0,2,7,3,0
131090,U10-008,2022AR10A,Valide,2,3,2,2,1,2,3,1,3,3,3,3,12,2,4,6,0,0
131099,U10-001,2022AR10B,Nul,novote,novote,novote,3,novote,novote,novote,novote,novote,novote,1,novote,2,1,0,1,0,10
131114,U10-001,2022AR10B,Nul,2,3,2,2,2,2 4,1,3,3,2,2,2,11,1,7,3,0,0
131118,U10-005,2022AR10B,Valide,1,novote,novote,1,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
131128,U10-012,2022AR10A,Valide,1,novote,novote,1,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
131130,U10-001,2022AR10A,Nul,1 4,1,1,1 3,1,3,4,4,4,4,4,4,10,3,0,1,6,0
131131,U10-005,2022AR10B,Valide,novote,novote,2,2,1,1,novote,2,1,1,1,1,9,6,3,0,0,3
131150,U10-005,2022AR10B,Valide,1,novote,1,1,novote,1,2,1,novote,novote,novote,2,7,5,2,0,0,5
131163,U10-001,2022AR10B,Valide,novote,novote,novote,3,1,novote,novote,1,novote,1,novote,novote,4,3,0,1,0,8
131174,U10-001,2022AR10B,Valide,4,novote,novote,1,1,novote,1,novote,novote,novote,novote,novote,4,3,0,0,1,8
131188,U10-012,2022AR10A,Valide,1,novote,novote,1,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
131191,U10-001,2022AR10B,Valide,2,2,1,2,2,2,2,2,2,3,4,4,12,1,8,1,2,0
131198,U10-005,2022AR10B,Valide,1,2,1,1,2,1,4,novote,1,novote,1,1,10,7,2,0,1,2
131212,U10-001,2022AR10B,Valide,1,novote,novote,1,1,1,novote,1,novote,1,novote,novote,6,6,0,0,0,6
131216,U10-002,2022AR10B,Nul,novote,novote,1,novote,novote,1,novote,1,novote,novote,novote,novote,3,3,0,0,0,9
131222,U10-008,2022AR10A,Valide,2,3,3,1,3,3,3,3,4,3,3,3,12,1,1,9,1,0
131228,U10-001,2022AR10A,Valide,2,novote,novote,novote,novote,1,1,novote,1,novote,novote,novote,4,3,1,0,0,8
131231,U10-002,2022AR10B,Valide,3,3,3,2,2,2,3,1,2,2,2,1,12,2,6,4,0,0
131258,U10-001,2022AR10B,Valide,novote,novote,novote,novote,1,novote,novote,1,novote,novote,1,1,4,4,0,0,0,8
131268,U10-013,2022AR10A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
131275,U10-001,2022AR10B,Valide,novote,novote,1,1,novote,1,novote,novote,1,novote,novote,novote,4,4,0,0,0,8
131286,U10-013,2022AR10B,Valide,2,novote,novote,1,novote,2,1,novote,novote,novote,novote,novote,4,2,2,0,0,8
131343,U10-001,2022AR10B,Valide,novote,novote,1,1,novote,novote,novote,novote,novote,novote,1,1,4,4,0,0,0,8
131345,U10-013,2022AR10B,Valide,novote,novote,1,3,novote,1,1,2,novote,1,novote,3,7,4,1,2,0,5
131359,U10-001,2022AR10B,Valide,4,3,2,1,2,2,2,3,3,3,3,3,12,1,4,6,1,0
131376,U10-001,2022AR10B,Valide,4,4,novote,2,novote,novote,novote,4,novote,1,novote,novote,5,1,1,0,3,7
131379,U10-002,2022AR10B,Valide,novote,novote,1,1,1,1,1,2,1,novote,novote,novote,7,6,1,0,0,5
131392,U10-001,2022AR10B,Valide,novote,novote,1,novote,novote,1,1,novote,1,novote,novote,novote,4,4,0,0,0,8
131406,U10-001,2022AR10B,Valide,3,4,1,2,4,1,1,1,2,3,4,1,12,5,2,2,3,0
131411,U10-005,2022AR10B,Valide,1,1,1,1,1,1,1,1,1,2,2,2,12,9,3,0,0,0
131445,U10-010,2022AR10A,Valide,2,1,3,1,2,1,2,2,3,3,3,novote,11,3,4,4,0,1
131457,U10-001,2022AR10A,Valide,novote,2,novote,2,2,1,novote,novote,novote,novote,novote,novote,4,1,3,0,0,8
131466,U10-013,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
131479,U10-013,2022AR10B,Valide,1,1,4,1,1,1,1,1,4,4,4,4,12,7,0,0,5,0
131488,U10-002,2022AR10B,Valide,novote,novote,novote,1,novote,1,novote,novote,novote,1,novote,1,4,4,0,0,0,8
131491,U10-001,2022AR10A,Valide,1,novote,novote,1,1,2,1,1,novote,novote,novote,novote,6,5,1,0,0,6
131523,U10-001,2022AR10B,Valide,1,1,1,1,1,1,novote,novote,novote,novote,novote,novote,6,6,0,0,0,6
131533,U10-013,2022AR10B,Valide,2,3,1,3,2,1,4,1,1,1,1,1,12,7,2,2,1,0
131536,U10-005,2022AR10B,Valide,1,novote,novote,1,1,1,1,1,novote,novote,novote,novote,6,6,0,0,0,6
131552,U10-002,2022AR10B,Valide,2,4,1,1,2,1,3,1,novote,novote,novote,2,9,4,3,1,1,3
131562,U10-001,2022AR10A,Valide,1,2,2,3,1,2,1,3,3,1,1,1,12,6,3,3,0,0
131569,U10-005,2022AR10B,Valide,1,1,2,3,2,1,2,2,3,4,4,4,12,3,4,2,3,0
131593,U10-005,2022AR10B,Valide,2,novote,2,novote,novote,novote,novote,novote,2,novote,2,1,5,1,4,0,0,7
131599,U10-013,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
131605,U10-008,2022AR10A,Valide,2,3,3,1,1,1,3,2,2,1,1,3,12,5,3,4,0,0
131631,U10-002,2022AR10B,Valide,1,novote,novote,1,novote,1,novote,1,novote,1,novote,novote,5,5,0,0,0,7
131637,U10-008,2022AR10A,Nul,2,2,2,2,1 2,3,2,2,2,2,2,2,11,0,10,1,0,0
131679,U10-001,2022AR10B,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
131688,U10-002,2022AR10B,Valide,novote,1,1,1,1,1,1,1,novote,novote,novote,novote,7,7,0,0,0,5
131736,U10-002,2022AR10B,Valide,1,novote,novote,1,novote,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
131754,U10-001,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
131769,U10-005,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
131802,U10-001,2022AR10B,Valide,4,novote,novote,novote,novote,novote,1,novote,novote,novote,1,1,4,3,0,0,1,8
131816,U10-001,2022AR10B,Valide,novote,novote,novote,1,novote,1,2,2,novote,novote,novote,novote,4,2,2,0,0,8
131820,U10-013,2022AR10A,Valide,3,1,2,1,2,1,1,1,1,4,4,4,12,6,2,1,3,0
131832,U10-001,2022AR10B,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,1,1,1,4,4,0,0,0,8
131843,U10-005,2022AR10B,Valide,1,2,2,1,1,1,1,1,3,3,2,2,12,6,4,2,0,0
131857,U10-002,2022AR10B,Valide,2,novote,1,1,1,novote,1,novote,1,novote,novote,1,7,6,1,0,0,5
131861,U10-001,2022AR10B,Valide,1,3,2,2,novote,novote,4,1,novote,novote,novote,novote,6,2,2,1,1,6
131878,U10-001,2022AR10B,Nul,novote,novote,novote,novote,3,novote,novote,novote,novote,novote,1,novote,2,1,0,1,0,10
131910,U10-013,2022AR10B,Valide,1,1,1,1,1,1,1,2,3,3,3,2,12,7,2,3,0,0
131922,U10-002,2022AR10B,Valide,1,1,1,1,novote,novote,1,novote,novote,novote,novote,novote,5,5,0,0,0,7
131932,U10-001,2022AR10B,Valide,1,novote,novote,2,novote,novote,1,novote,novote,1,novote,novote,4,3,1,0,0,8
131952,U10-005,2022AR10B,Valide,1,4,1,2,2,2,2,3,2,3,3,3,12,2,5,4,1,0
131968,U10-009,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
131970,U10-013,2022AR10A,Valide,2,3,1,1,2,3,3,2,4,4,4,4,12,2,3,3,4,0
131986,U10-013,2022AR10B,Nul,3,4,1 2,1 2,1 2,1 2 3,1,1,2 4,3,3,3,7,2,0,4,1,0
131987,U10-002,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
131997,U10-001,2022AR10A,Valide,novote,2,novote,1,1,1,1,1,1,2,1,1,10,8,2,0,0,2
132002,U10-013,2022AR10B,Valide,2,1,1,1,2,4,3,1,3,2,4,4,12,4,3,2,3,0
132004,U10-010,2022AR10A,Valide,2,1,3,3,1,2,1,4,2,3,3,3,12,3,3,5,1,0
132010,U10-001,2022AR10B,Valide,2,3,1,1,2,1,1,2,3,3,1,1,12,6,3,3,0,0
132043,U10-001,2022AR10B,Nul,1,novote,novote,1,novote,1,novote,novote,novote,novote,novote,novote,3,3,0,0,0,9
132058,U10-002,2022AR10B,Valide,1,1,1,1,1,1,1,1,2,1,1,1,12,11,1,0,0,0
132061,U10-001,2022AR10B,Nul,4,novote,novote,novote,1,novote,novote,4,novote,novote,novote,novote,3,1,0,0,2,9
132077,U10-001,2022AR10A,Valide,novote,novote,novote,novote,1,1,novote,novote,novote,1,1,1,5,5,0,0,0,7
132092,U10-005,2022AR10B,Valide,2,2,3,2,1,4,3,1,3,3,3,3,12,2,3,6,1,0
132110,U10-005,2022AR10B,Valide,1,novote,novote,2,1,1,novote,1,novote,novote,novote,novote,5,4,1,0,0,7
132117,U10-001,2022AR10B,Valide,2,3,3,1,1,1,3,1,2,3,2,2,12,4,4,4,0,0
132139,U10-008,2022AR10A,Valide,1,1,1,1,1,1,1,1,2,3,2,2,12,8,3,1,0,0
132144,U10-005,2022AR10B,Valide,1,1,1,1,1,1,1,1,1,4,4,4,12,9,0,0,3,0
132150,U10-001,2022AR10A,Valide,3,1,2,1,1,1,2,2,2,2,2,2,12,4,7,1,0,0
132184,U10-001,2022AR10B,Valide,3,4,2,2,4,2,3,3,2,4,4,2,12,0,5,3,4,0
132185,U10-005,2022AR10B,Valide,1,novote,novote,1,1,1,1,1,novote,novote,novote,novote,6,6,0,0,0,6
132200,U10-005,2022AR10B,Valide,1,2,2,1,1,1,1,1,3,3,3,3,12,6,2,4,0,0
132206,U10-008,2022AR10B,Valide,1,1,1,3,3,1,1,2,2,4,4,4,12,5,2,2,3,0
132214,U10-001,2022AR10B,Valide,4,4,2,1,3,2,1,4,3,1,1,2,12,4,3,2,3,0
132264,U10-002,2022AR10B,Valide,1,novote,1,1,novote,novote,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
132294,U10-001,2022AR10A,Valide,1,novote,1,novote,novote,novote,novote,novote,novote,novote,1,1,4,4,0,0,0,8
132297,U10-002,2022AR10B,Valide,novote,novote,1,novote,1,novote,1,novote,1,novote,novote,novote,4,4,0,0,0,8
132311,U10-002,2022AR10B,Nul,novote,3,3,novote,novote,novote,novote,novote,novote,novote,novote,1,3,1,0,2,0,9
132328,U10-002,2022AR10B,Valide,2,2,3,1,1,1,1,2,novote,3,3,3,11,4,3,4,0,1
132336,U10-001,2022AR10B,Nul,1,3 4,3,1,1,1,1,1,4,4,4,4,11,6,0,1,4,0
132344,U10-005,2022AR10B,Valide,1,3,1,1,3,3,1,2,2,2,2,3,12,4,4,4,0,0
132370,U10-001,2022AR10B,Nul,novote,novote,novote,1,novote,novote,1,novote,2,novote,novote,novote,3,2,1,0,0,9
132403,U10-001,2022AR10B,Valide,3,novote,novote,novote,novote,3,3,novote,novote,1,2,2,6,1,2,3,0,6
132417,U10-001,2022AR10B,Valide,1,1,1,1,1,1,1,1,novote,1,1,1,11,11,0,0,0,1
132427,U10-002,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
132429,U10-008,2022AR10A,Valide,1,novote,novote,1,novote,1,1,1,1,novote,novote,novote,6,6,0,0,0,6
132435,U10-001,2022AR10A,Valide,1,3,2,1,2,2,2,2,2,2,2,2,12,2,9,1,0,0
132452,U10-013,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
132455,U10-008,2022AR10A,Valide,1,1,1,1,1,1,1,1,1,3,3,3,12,9,0,3,0,0
132479,U10-002,2022AR10B,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,3,3,0,0,0,9
132481,U10-001,2022AR10B,Valide,2,novote,2,2,novote,2,novote,novote,novote,novote,novote,novote,4,0,4,0,0,8
132489,U10-005,2022AR10B,Valide,1,1,1,novote,novote,novote,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
132493,U10-001,2022AR10B,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,11
132510,U10-005,2022AR10B,Valide,2,2,2,1,1,1,2,1,3,3,3,3,12,4,4,4,0,0
132523,U10-001,2022AR10A,Valide,novote,novote,novote,1,novote,1,1,novote,novote,novote,1,novote,4,4,0,0,0,8
132530,U10-005,2022AR10B,Valide,novote,1,novote,novote,novote,1,1,1,novote,novote,novote,novote,4,4,0,0,0,8
132540,U10-001,2022AR10B,Valide,1,novote,1,1,novote,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
132545,U10-008,2022AR10A,Nul,1,1,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,3,3,0,0,0,9
132559,U10-001,2022AR10B,Valide,1,novote,novote,novote,novote,1,1,1,novote,novote,novote,novote,4,4,0,0,0,8
132564,U10-012,2022AR10A,Valide,2,2,3,2,2,2,novote,novote,1,3,2,1,10,2,6,2,0,2
132592,U10-001,2022AR10A,Valide,1,1,novote,1,novote,novote,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
132604,U10-013,2022AR10B,Valide,2,3,3,2,2,1,2,3,1,1,1,1,12,5,4,3,0,0
132614,U10-001,2022AR10B,Valide,1,1,1,1,1,1,1,1,novote,novote,2,3,10,8,1,1,0,2
132625,U10-005,2022AR10B,Valide,1,3,1,1,1,1,2,1,1,4,4,2,12,7,2,1,2,0
132629,U10-001,2022AR10B,Valide,novote,novote,novote,1,1,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
132648,U10-001,2022AR10B,Valide,novote,novote,novote,3,novote,novote,novote,novote,novote,1,2,2,4,1,2,1,0,8
132667,U10-001,2022AR10B,Valide,novote,1,3,1,1,1,1,1,1,4,4,4,11,7,0,1,3,1
132683,U10-008,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
132684,U10-001,2022AR10B,Valide,1,novote,novote,1,1,novote,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
132689,U10-013,2022AR10A,Valide,2,2,2,3,3,3,3,3,4,4,4,3,12,0,3,6,3,0
132692,U10-005,2022AR10B,Valide,3,4,1,1,1,1,2,1,4,novote,2,3,11,5,2,2,2,1
132696,U10-001,2022AR10A,Valide,1,novote,novote,1,2,1,1,novote,2,1,1,1,9,7,2,0,0,3
132725,U10-005,2022AR10B,Nul,novote,1 2,1 2,1 2,1 2,1,novote,1,1 3,1,1 3,1,4,4,0,0,0,2
132743,U10-005,2022AR10B,Valide,2,3,2,1,2,2,2,2,3,3,3,2,12,1,7,4,0,0
132745,U10-001,2022AR10A,Nul,novote,novote,novote,1,1,novote,novote,1,novote,novote,novote,novote,3,3,0,0,0,9
132757,U10-008,2022AR10A,Valide,1,2,2,1,1,1,1,1,4,3,3,3,12,6,2,3,1,0
132759,U10-005,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
132762,U10-008,2022AR10A,Valide,1,novote,novote,1,1,2,novote,novote,novote,novote,novote,novote,4,3,1,0,0,8
132768,U10-013,2022AR10B,Valide,novote,1,novote,1,1,novote,novote,1,2,novote,novote,novote,5,4,1,0,0,7
132795,U10-010,2022AR10A,Valide,2,2,2,1,1,2,1,1,4,3,3,3,12,4,4,3,1,0
132802,U10-012,2022AR10A,Valide,novote,2,novote,1,2,novote,novote,1,novote,novote,novote,novote,4,2,2,0,0,8
132828,U10-001,2022AR10B,Valide,4,4,1,4,4,4,3,4,4,1,1,1,12,4,0,1,7,0
132829,U10-008,2022AR10A,Valide,novote,3,4,1,novote,3,novote,1,4,4,4,4,9,2,0,2,5,3
132831,U10-002,2022AR10B,Valide,novote,2,1,novote,novote,1,novote,1,novote,novote,novote,novote,4,3,1,0,0,8
132851,U10-013,2022AR10A,Valide,novote,novote,4,3,novote,2,2,1,2,4,4,3,9,1,3,2,3,3
132857,U10-001,2022AR10A,Nul,novote,novote,novote,2,2,2,novote,novote,novote,novote,novote,novote,3,0,3,0,0,9
132880,U10-001,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
132903,U10-002,2022AR10B,Valide,novote,1,2,2,novote,1,novote,novote,novote,novote,novote,novote,4,2,2,0,0,8
132920,U10-012,2022AR10A,Valide,4,4,4,1,1,1,1,1,4,4,4,4,12,5,0,0,7,0
132922,U10-002,2022AR10B,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
132930,U10-008,2022AR10A,Valide,novote,2,novote,2,2,novote,2,1,novote,2,novote,novote,6,1,5,0,0,6
132954,U10-001,2022AR10B,Valide,novote,novote,1,novote,1,novote,novote,novote,1,novote,novote,1,4,4,0,0,0,8
132963,U10-005,2022AR10B,Valide,1,2,2,1,2,1,1,2,3,3,3,3,12,4,4,4,0,0
132970,U10-001,2022AR10A,Valide,novote,novote,1,novote,1,novote,novote,1,novote,novote,1,novote,4,4,0,0,0,8
132999,U10-001,2022AR10B,Nul,novote,4,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,2,1,0,0,1,10
133002,U10-002,2022AR10B,Valide,3,novote,novote,1,novote,1,3,3,novote,novote,2,novote,6,2,1,3,0,6
133016,U10-001,2022AR10B,Valide,2,novote,novote,3,novote,novote,novote,novote,novote,2,1,novote,4,1,2,1,0,8
133022,U10-013,2022AR10A,Nul,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,novote,2,2,0,0,0,10
133031,U10-001,2022AR10B,Valide,2,2,4,2,4,4,2,2,4,3,4,4,12,0,5,1,6,0
133057,U10-001,2022AR10B,Valide,2,novote,novote,novote,2,novote,novote,2,novote,novote,novote,2,4,0,4,0,0,8
133058,U10-005,2022AR10B,Valide,1,1,1,1,1,1,1,1,novote,4,4,3,11,8,0,1,2,1
133074,U10-001,2022AR10B,Valide,4,1,1,1,1,1,1,3,3,3,3,3,12,6,0,5,1,0
133079,U10-005,2022AR10B,Valide,3,3,3,1,1,2,2,2,1,3,3,3,12,3,3,6,0,0
133107,U10-001,2022AR10A,Valide,novote,novote,1,1,novote,1,1,novote,novote,novote,novote,1,5,5,0,0,0,7
133123,U10-001,2022AR10A,Valide,novote,novote,novote,novote,1,novote,novote,1,novote,novote,1,1,4,4,0,0,0,8
133131,U10-002,2022AR10B,Nul,1,2,3,1,1,1,3,2,4,1,1 3,3,11,5,2,3,1,0
133137,U10-008,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
133140,U10-001,2022AR10B,Valide,1,2,3,2,2,1,3,2,2,1,1,1,12,5,5,2,0,0
133145,U10-002,2022AR10B,Valide,4,4,4,4,4,4,4,4,1,1,1,1,12,4,0,0,8,0
133164,U10-005,2022AR10B,Valide,1,3,2,1,1,1,3,1,1,4,2,4,12,6,2,2,2,0
133176,U10-013,2022AR10B,Valide,1,novote,novote,1,2,1,novote,novote,novote,novote,novote,novote,4,3,1,0,0,8
133177,U10-005,2022AR10B,Valide,1,4,3,2,1,1,1,1,2,3,3,3,12,5,2,4,1,0
133189,U10-001,2022AR10B,Valide,4,4,3,2,1,1,3,1,3,2,2,1,12,4,3,3,2,0
133195,U10-002,2022AR10B,Valide,novote,novote,novote,1,1,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
133209,U10-013,2022AR10A,Valide,3,3,1,2,1,1,3,3,3,2,2,2,12,3,4,5,0,0
133253,U10-005,2022AR10B,Valide,1,1,3,2,1,1,1,1,2,4,4,4,12,6,2,1,3,0
133260,U10-008,2022AR10A,Valide,1,novote,novote,novote,novote,1,novote,1,novote,novote,2,novote,4,3,1,0,0,8
133285,U10-005,2022AR10B,Valide,1,2,3,1,2,2,1,1,4,4,4,4,12,4,3,1,4,0
133292,U10-013,2022AR10B,Valide,1,novote,novote,1,1,novote,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
133308,U10-002,2022AR10B,Valide,novote,novote,novote,1,novote,1,novote,1,novote,novote,novote,1,4,4,0,0,0,8
133322,U10-005,2022AR10B,Valide,3,3,3,1,1,2,1,1,2,3,3,3,12,4,2,6,0,0
133324,U10-013,2022AR10B,Valide,1,1,novote,1,1,1,4,novote,4,4,4,4,10,5,0,0,5,2
133325,U10-001,2022AR10B,Valide,1,3,2,3,3,1,1,2,3,2,2,2,12,3,5,4,0,0
133340,U10-002,2022AR10B,Valide,3,3,3,1,2,2,4,3,4,4,4,4,12,1,2,4,5,0
133341,U10-001,2022AR10A,Valide,novote,novote,1,novote,novote,1,novote,1,novote,novote,novote,1,4,4,0,0,0,8
133359,U10-001,2022AR10B,Valide,4,novote,novote,4,1,novote,4,novote,novote,novote,novote,novote,4,1,0,0,3,8
133362,U10-005,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
133375,U10-008,2022AR10A,Valide,4,3,1,1,1,3,3,1,3,2,3,3,12,4,1,6,1,0
133393,U10-008,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
133420,U10-010,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
133427,U10-012,2022AR10A,Valide,1,4,2,2,1,3,3,2,2,1,1,1,12,5,4,2,1,0
133433,U10-001,2022AR10B,Valide,novote,4,novote,novote,3,novote,novote,3,novote,novote,1,novote,4,1,0,2,1,8
133437,U10-005,2022AR10B,Valide,1,1,1,1,1,2,1,1,1,2,2,2,12,8,4,0,0,0
133454,U10-002,2022AR10B,Valide,1,1,1,novote,novote,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,8
133464,U10-001,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
133480,U10-001,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
133505,U10-002,2022AR10B,Valide,novote,novote,novote,1,1,novote,1,novote,novote,novote,1,novote,4,4,0,0,0,8
133528,U10-002,2022AR10B,Valide,2,3,2,1,2,1,3,1,4,3,3,2,12,3,4,4,1,0
133534,U10-013,2022AR10A,Valide,2,2,3,1,1,1,2,1,2,3,3,3,12,4,4,4,0,0
133543,U10-002,2022AR10B,Valide,1,3,4,1,1,3,2,2,3,3,3,2,12,3,3,5,1,0
133559,U10-008,2022AR10A,Valide,1,2,2,2,3,novote,2,1,1,1,1,1,11,6,4,1,0,1
133560,U10-002,2022AR10B,Valide,1,novote,novote,2,novote,1,3,novote,novote,novote,novote,novote,4,2,1,1,0,8
133563,U10-001,2022AR10A,Valide,1,3,3,1,2,2,1,4,3,3,3,2,12,3,3,5,1,0
133578,U10-005,2022AR10B,Valide,2,3,3,1,1,2,3,1,2,3,3,3,12,3,3,6,0,0
133622,U10-001,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
133624,U10-002,2022AR10B,Valide,novote,1,1,1,1,1,novote,novote,1,novote,novote,novote,6,6,0,0,0,6
133635,U10-005,2022AR10B,Valide,novote,novote,novote,novote,novote,novote,novote,1,1,1,1,1,5,5,0,0,0,7
133646,U10-008,2022AR10A,Valide,2,2,1,2,1,1,2,3,1,3,1,1,12,6,4,2,0,0
133651,U10-001,2022AR10B,Valide,novote,novote,1,1,novote,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,8
133672,U10-001,2022AR10B,Valide,novote,novote,novote,1,novote,1,novote,2,novote,1,novote,novote,4,3,1,0,0,8
133705,U10-001,2022AR10B,Valide,2,2,1,1,2,2,1,2,2,2,2,2,12,3,9,0,0,0
133706,U10-005,2022AR10B,Valide,1,2,2,1,2,3,3,3,3,3,3,3,12,2,3,7,0,0
133757,U10-001,2022AR10B,Valide,novote,novote,novote,1,novote,novote,1,novote,novote,1,1,1,5,5,0,0,0,7
133776,U10-001,2022AR10A,Valide,1,2,1,1,2,1,1,1,2,3,3,3,12,6,3,3,0,0
133798,U10-002,2022AR10B,Valide,novote,novote,novote,1,novote,1,1,novote,novote,novote,novote,2,4,3,1,0,0,8
133803,U10-008,2022AR10B,Valide,1,1,2,1,2,1,1,3,1,2,3,1,12,7,3,2,0,0
133820,U10-001,2022AR10A,Valide,1,1,2,1,3,3,2,2,4,2,2,3,12,3,5,3,1,0
133846,U10-008,2022AR10A,Valide,2,1,1,3,1,1,1,3,4,3,3,3,12,5,1,5,1,0
133850,U10-005,2022AR10B,Valide,novote,1,1,1,novote,novote,novote,novote,novote,novote,1,novote,4,4,0,0,0,8
133853,U10-001,2022AR10B,Valide,3,novote,novote,2,novote,novote,novote,novote,novote,2,1,novote,4,1,2,1,0,8
133873,U10-001,2022AR10B,Valide,novote,novote,novote,1,novote,1,1,1,novote,novote,novote,novote,4,4,0,0,0,8
133888,U10-005,2022AR10B,Valide,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
133901,U10-001,2022AR10B,Valide,novote,novote,novote,1,novote,novote,1,1,1,novote,1,novote,5,5,0,0,0,7
