ID,Urne,QR-Code,Categorie,1 - Developper les stationnements velos dans le 19e,2 - Faciliter les deplacements des pietons et des cyclistes,3 - Marcher et pedaler en toute securite,4 - Destination 2024 : le 19e a l heure du sport,5 - Modernisons nos equipements pour faire du sport ensemble,6 - Faire vivre l inclusion dans le 19e,7 - Soutenons le dynamisme associatif et solidaire de nos quartiers,8 - Rafraichir la ville et promouvoir la biodiversite,"9 - Cours vegetalisees, musique et lecture pour mieux vivre a l ecole",10 - Plus belles nos ecoles : de la nature et du ciel bleu,"11 - Art, patrimoine et couleur : le 19e plus culturel",12 - Embellir et illuminer les rues et jardins de nos quartiers,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
90451,U19-037,2022AR19B,Valide,novote,1,novote,novote,2,novote,novote,novote,novote,3,novote,1,4,2,1,1,0,8
90459,U19-009,2022AR19B,Valide,novote,novote,novote,novote,1,1,1,novote,novote,1,novote,novote,4,4,0,0,0,8
90460,U19-035,2022AR19B,Valide,novote,novote,1,1,1,novote,1,novote,1,novote,1,novote,6,6,0,0,0,6
90462,U19-010,2022AR19A,Valide,4,3,2,4,4,2,1,1,1,1,2,1,12,5,3,1,3,0
90464,U19-043,2022AR19B,Valide,1,novote,novote,novote,novote,1,1,novote,novote,novote,novote,2,4,3,1,0,0,8
90465,U19-012,2022AR19A,Valide,novote,novote,2,1,novote,2,novote,novote,1,novote,novote,novote,4,2,2,0,0,8
90469,U19-037,2022AR19B,Nul,2,novote,2,3,2,2,2,1 2,novote,2,novote,1,8,1,6,1,0,3
90470,U19-035,2022AR19B,Valide,novote,novote,novote,novote,1,1,4,novote,novote,2,novote,1,5,3,1,0,1,7
90475,U19-044,2022AR19B,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
90477,U19-035,2022AR19A,Valide,novote,novote,1,1,1,novote,novote,novote,novote,novote,1,1,5,5,0,0,0,7
90480,U19-022,2022AR19A,Valide,2,3,3,3,1,2,2,1,2,1,2,1,12,4,5,3,0,0
90481,U19-037,2022AR19B,Valide,novote,1,1,1,1,novote,novote,novote,1,1,novote,1,7,7,0,0,0,5
90482,U19-009,2022AR19B,Valide,novote,1,1,1,1,novote,1,2,2,2,3,novote,9,5,3,1,0,3
90486,U19-043,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
90488,U19-001,2022AR19A,Valide,3,3,2,novote,novote,novote,novote,novote,novote,3,novote,novote,4,0,1,3,0,8
90491,U19-012,2022AR19A,Valide,1,novote,novote,1,novote,novote,novote,novote,1,novote,novote,1,4,4,0,0,0,8
90497,U19-018,2022AR19B,Valide,4,4,4,1,1,novote,novote,2,4,4,4,novote,9,2,1,0,6,3
90500,U19-037,2022AR19A,Valide,4,4,1,1,1,1,1,2,3,2,3,1,12,6,2,2,2,0
90502,U19-010,2022AR19B,Valide,novote,novote,novote,2,1,novote,novote,novote,novote,1,1,novote,4,3,1,0,0,8
90506,U19-016,2022AR19A,Valide,novote,novote,1,1,novote,novote,novote,1,novote,novote,novote,1,4,4,0,0,0,8
90509,U19-037,2022AR19B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
90511,U19-041,2022AR19B,Valide,novote,novote,novote,novote,novote,novote,1,1,1,1,1,1,6,6,0,0,0,6
90515,U19-037,2022AR19B,Valide,2,1,1,3,2,1,3,2,2,3,1,1,12,5,4,3,0,0
90517,U19-012,2022AR19B,Valide,novote,1,novote,1,1,novote,novote,1,novote,1,novote,novote,5,5,0,0,0,7
90520,U19-035,2022AR19B,Valide,novote,novote,novote,1,1,novote,2,1,2,novote,2,1,7,4,3,0,0,5
90521,U19-044,2022AR19B,Valide,1,1,1,1,1,3,2,3,3,1,4,3,12,6,1,4,1,0
90525,U19-021,2022AR19A,Valide,4,novote,novote,1,1,novote,novote,3,4,4,4,novote,7,2,0,1,4,5
90526,U19-002,2022AR19A,Valide,novote,novote,novote,novote,novote,novote,1,1,1,novote,novote,1,4,4,0,0,0,8
90529,U19-012,2022AR19B,Valide,2,3,3,3,2,3,2,3,2,2,3,4,12,0,5,6,1,0
90537,U19-043,2022AR19B,Valide,novote,2,novote,novote,1,novote,novote,2,novote,1,novote,novote,4,2,2,0,0,8
90541,U19-035,2022AR19A,Valide,1,1,1,novote,novote,novote,novote,1,1,1,novote,novote,6,6,0,0,0,6
90545,U19-043,2022AR19B,Valide,novote,1,1,novote,1,1,novote,1,novote,1,novote,1,7,7,0,0,0,5
90547,U19-035,2022AR19A,Valide,1,2,1,2,1,3,1,1,1,2,1,2,12,7,4,1,0,0
90548,U19-001,2022AR19A,Valide,novote,novote,1,novote,novote,novote,novote,1,novote,novote,1,1,4,4,0,0,0,8
90549,U19-021,2022AR19B,Valide,4,4,novote,1,1,novote,novote,2,3,3,4,novote,8,2,1,2,3,4
90556,U19-041,2022AR19A,Valide,1,1,1,novote,novote,novote,novote,1,novote,novote,1,novote,5,5,0,0,0,7
90559,U19-018,2022AR19A,Valide,4,4,novote,1,1,novote,novote,1,novote,4,4,novote,7,3,0,0,4,5
90565,U19-012,2022AR19A,Valide,1,1,1,3,2,3,1,1,2,1,1,2,12,7,3,2,0,0
90568,U19-043,2022AR19B,Valide,novote,novote,1,novote,2,novote,novote,novote,novote,1,1,novote,4,3,1,0,0,8
90571,U19-030,2022AR19B,Valide,4,4,novote,1,1,4,novote,2,novote,novote,novote,novote,6,2,1,0,3,6
90574,U19-037,2022AR19B,Valide,novote,1,novote,1,1,novote,1,novote,1,1,2,novote,7,6,1,0,0,5
90577,U19-030,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,4,novote,4,novote,7,2,1,0,4,5
90578,U19-016,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
90582,U19-016,2022AR19B,Valide,novote,novote,1,1,1,novote,1,novote,novote,1,3,3,7,5,0,2,0,5
90583,U19-037,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
90585,U19-030,2022AR19A,Valide,4,4,novote,1,1,novote,novote,1,4,4,4,3,9,3,0,1,5,3
90589,U19-024,2022AR19B,Valide,novote,novote,1,1,1,novote,novote,novote,1,1,1,1,7,7,0,0,0,5
90590,U19-001,2022AR19A,Valide,3,2,2,2,2,1,1,novote,1,1,novote,1,10,5,4,1,0,2
90593,U19-018,2022AR19B,Valide,4,4,novote,1,1,novote,novote,2,novote,novote,novote,novote,5,2,1,0,2,7
90599,U19-022,2022AR19A,Valide,novote,2,1,1,1,2,1,novote,1,novote,novote,2,8,5,3,0,0,4
90602,U19-037,2022AR19A,Valide,novote,1,novote,novote,novote,novote,novote,2,2,novote,2,novote,4,1,3,0,0,8
90605,U19-021,2022AR19B,Valide,novote,4,novote,1,1,novote,novote,2,novote,novote,4,novote,5,2,1,0,2,7
90606,U19-010,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
90607,U19-001,2022AR19B,Valide,novote,1,novote,novote,novote,1,1,1,novote,novote,1,1,6,6,0,0,0,6
90609,U19-030,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,4,novote,4,novote,7,2,1,0,4,5
90614,U19-044,2022AR19B,Valide,3,2,2,1,1,2,2,4,3,3,2,1,12,3,5,3,1,0
90615,U19-001,2022AR19A,Valide,1,1,1,novote,novote,novote,novote,novote,1,1,novote,1,6,6,0,0,0,6
90618,U19-041,2022AR19B,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,3,3,0,0,0,9
90621,U19-021,2022AR19A,Valide,novote,4,novote,1,1,novote,novote,2,novote,4,4,novote,6,2,1,0,3,6
90623,U19-044,2022AR19B,Valide,novote,novote,novote,novote,2,1,novote,novote,1,2,novote,novote,4,2,2,0,0,8
90624,U19-041,2022AR19B,Valide,3,2,3,1,4,2,1,2,1,1,1,1,12,6,3,2,1,0
90625,U19-030,2022AR19B,Valide,4,novote,novote,1,1,novote,novote,2,novote,novote,4,novote,5,2,1,0,2,7
90629,U19-021,2022AR19A,Valide,novote,4,novote,1,1,novote,novote,2,novote,3,4,novote,6,2,1,1,2,6
90631,U19-037,2022AR19B,Valide,novote,novote,novote,1,1,1,1,novote,novote,1,novote,1,6,6,0,0,0,6
90634,U19-030,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,4,4,4,novote,8,2,1,0,5,4
90639,U19-044,2022AR19B,Valide,1,1,1,1,1,2,2,2,1,1,2,1,12,8,4,0,0,0
90640,U19-035,2022AR19A,Valide,4,4,1,1,1,1,1,1,1,1,1,1,12,10,0,0,2,0
90644,U19-043,2022AR19B,Valide,2,1,2,3,1,2,3,3,1,1,1,1,12,6,3,3,0,0
90645,U19-024,2022AR19B,Valide,novote,novote,novote,novote,novote,novote,novote,novote,4,4,4,4,4,0,0,0,4,8
90647,U19-010,2022AR19A,Valide,novote,novote,novote,1,novote,1,1,novote,novote,novote,1,1,5,5,0,0,0,7
90654,U19-010,2022AR19A,Valide,4,1,2,1,2,3,3,2,1,2,3,2,12,3,5,3,1,0
90656,U19-035,2022AR19A,Valide,3,3,3,3,3,2,2,1,1,1,2,1,12,4,3,5,0,0
90658,U19-009,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
90659,U19-018,2022AR19B,Valide,4,4,novote,1,1,novote,novote,2,4,novote,4,novote,7,2,1,0,4,5
90661,U19-022,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
90663,U19-035,2022AR19A,Valide,novote,novote,2,2,2,1,1,1,novote,novote,novote,1,7,4,3,0,0,5
90669,U19-018,2022AR19B,Valide,4,4,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,2,0,0,2,8
90671,U19-041,2022AR19A,Valide,1,novote,novote,novote,2,1,1,1,1,1,1,3,9,7,1,1,0,3
90672,U19-016,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
90677,U19-006,2022AR19A,Valide,3,2,2,1,1,1,2,1,1,novote,3,1,11,6,3,2,0,1
90678,U19-018,2022AR19B,Valide,4,4,novote,1,1,novote,novote,1,4,4,4,novote,8,3,0,0,5,4
90680,U19-024,2022AR19B,Valide,novote,novote,1,novote,novote,novote,1,1,novote,1,novote,1,5,5,0,0,0,7
90681,U19-009,2022AR19B,Valide,1,1,novote,1,novote,1,1,novote,1,1,1,1,9,9,0,0,0,3
90682,U19-037,2022AR19A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
90683,U19-037,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
90687,U19-001,2022AR19A,Valide,3,2,1,1,1,2,1,2,2,2,2,2,12,4,7,1,0,0
90697,U19-012,2022AR19A,Valide,4,4,2,4,2,3,1,1,1,2,1,2,12,4,4,1,3,0
90702,U19-041,2022AR19A,Valide,novote,novote,novote,novote,novote,1,1,1,1,novote,1,novote,5,5,0,0,0,7
90703,U19-010,2022AR19A,Valide,2,2,2,3,3,2,1,1,2,1,2,1,12,4,6,2,0,0
90704,U19-022,2022AR19A,Valide,2,1,1,4,2,2,2,1,3,3,2,4,12,3,5,2,2,0
90705,U19-012,2022AR19B,Valide,1,1,1,novote,novote,novote,novote,novote,novote,1,novote,novote,4,4,0,0,0,8
90708,U19-030,2022AR19B,Valide,4,novote,novote,1,1,novote,novote,novote,novote,4,4,novote,5,2,0,0,3,7
90711,U19-001,2022AR19A,Valide,novote,novote,novote,novote,novote,2,2,2,novote,novote,2,novote,4,0,4,0,0,8
90712,U19-037,2022AR19A,Valide,novote,novote,novote,novote,novote,1,1,1,1,1,1,novote,6,6,0,0,0,6
90713,U19-035,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,1,1,1,1,6,6,0,0,0,6
90718,U19-002,2022AR19A,Nul,4,2,2,2 3,1,2,1,1,4,2,2,1,11,4,5,0,2,0
90722,U19-012,2022AR19A,Valide,1,1,2,1,2,1,1,1,1,1,1,2,12,9,3,0,0,0
90723,U19-041,2022AR19A,Valide,1,1,1,2,2,2,2,2,2,2,1,2,12,4,8,0,0,0
90729,U19-012,2022AR19A,Valide,1,1,1,2,2,2,2,1,1,1,1,1,12,8,4,0,0,0
90732,U19-035,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,1,1,novote,novote,4,4,0,0,0,8
90733,U19-030,2022AR19B,Valide,4,novote,novote,1,1,novote,novote,2,novote,novote,4,novote,5,2,1,0,2,7
90736,U19-044,2022AR19B,Valide,2,2,2,1,2,3,3,2,novote,4,3,2,11,1,6,3,1,1
90737,U19-035,2022AR19A,Valide,4,novote,4,1,1,1,1,1,novote,novote,1,novote,8,6,0,0,2,4
90738,U19-012,2022AR19A,Valide,novote,novote,novote,novote,novote,1,1,1,novote,novote,1,novote,4,4,0,0,0,8
90742,U19-001,2022AR19A,Valide,2,2,2,3,3,3,3,1,3,3,3,4,12,1,3,7,1,0
90743,U19-010,2022AR19A,Valide,4,3,4,1,2,1,1,2,1,2,2,3,12,4,4,2,2,0
90745,U19-016,2022AR19A,Valide,novote,novote,novote,1,1,novote,1,novote,1,novote,1,novote,5,5,0,0,0,7
90750,U19-005,2022AR19A,Valide,3,2,1,3,2,1,1,2,1,1,2,2,12,5,5,2,0,0
90753,U19-012,2022AR19B,Valide,novote,novote,1,1,novote,novote,novote,1,1,1,novote,novote,5,5,0,0,0,7
90754,U19-035,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,1,novote,4,4,0,0,0,8
90756,U19-030,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,novote,4,4,novote,7,2,1,0,4,5
90759,U19-044,2022AR19A,Valide,novote,novote,1,1,1,novote,novote,novote,novote,1,novote,novote,4,4,0,0,0,8
90763,U19-035,2022AR19B,Valide,2,1,1,2,1,novote,novote,novote,2,1,3,1,9,5,3,1,0,3
90764,U19-030,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,4,4,4,novote,8,2,1,0,5,4
90765,U19-002,2022AR19A,Valide,2,novote,novote,1,novote,novote,novote,1,novote,novote,novote,1,4,3,1,0,0,8
90768,U19-010,2022AR19A,Valide,novote,novote,1,novote,1,novote,1,2,1,2,novote,novote,6,4,2,0,0,6
90769,U19-016,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
90774,U19-016,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
90777,U19-010,2022AR19B,Valide,novote,novote,novote,2,1,novote,novote,1,novote,1,novote,novote,4,3,1,0,0,8
90778,U19-035,2022AR19A,Valide,1,novote,novote,1,1,novote,novote,1,novote,1,novote,novote,5,5,0,0,0,7
90785,U19-037,2022AR19B,Valide,3,3,3,3,1,3,3,3,4,novote,4,2,11,1,1,7,2,1
90787,U19-041,2022AR19A,Valide,novote,novote,novote,1,1,1,1,1,novote,2,3,2,8,5,2,1,0,4
90788,U19-030,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,novote,4,4,novote,7,2,1,0,4,5
90790,U19-010,2022AR19A,Nul,3,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,0,0,1,0,11
90794,U19-030,2022AR19A,Valide,4,4,novote,1,1,4,novote,2,novote,4,novote,novote,7,2,1,0,4,5
90795,U19-024,2022AR19B,Valide,novote,1,1,1,1,novote,novote,novote,novote,1,1,1,7,7,0,0,0,5
90796,U19-037,2022AR19A,Valide,novote,novote,novote,novote,1,novote,2,1,1,novote,novote,2,5,3,2,0,0,7
90798,U19-041,2022AR19B,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,1,4,4,0,0,0,8
90799,U19-035,2022AR19B,Valide,novote,2,2,novote,novote,novote,2,1,novote,novote,novote,novote,4,1,3,0,0,8
90800,U19-010,2022AR19A,Valide,1,2,1,2,2,1,2,1,2,1,1,2,12,6,6,0,0,0
90804,U19-030,2022AR19A,Valide,4,4,novote,1,1,novote,novote,3,novote,4,4,novote,7,2,0,1,4,5
90805,U19-005,2022AR19A,Nul,novote,2,novote,novote,novote,1,novote,novote,novote,2,novote,novote,3,1,2,0,0,9
90810,U19-030,2022AR19B,Valide,4,4,novote,1,1,novote,novote,2,novote,novote,4,novote,6,2,1,0,3,6
90820,U19-012,2022AR19B,Valide,novote,novote,1,novote,novote,novote,novote,1,novote,novote,1,1,4,4,0,0,0,8
90829,U19-016,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
90835,U19-012,2022AR19B,Valide,1,1,1,3,3,1,1,1,1,2,1,1,12,9,1,2,0,0
90836,U19-006,2022AR19A,Valide,novote,novote,novote,2,2,2,1,1,2,2,2,2,9,2,7,0,0,3
90839,U19-018,2022AR19A,Nul,novote,novote,novote,1,1,novote,novote,novote,novote,novote,novote,novote,2,2,0,0,0,10
90840,U19-041,2022AR19A,Nul,3,3,2,1,1,1,1,1,2,2,2 3,2,11,5,4,2,0,0
90841,U19-037,2022AR19B,Nul,novote,novote,1,novote,novote,novote,novote,novote,novote,1,1,novote,3,3,0,0,0,9
90843,U19-021,2022AR19A,Valide,1,3,3,2,3,2,novote,2,2,3,1,1,11,3,4,4,0,1
90844,U19-030,2022AR19B,Valide,4,novote,novote,1,1,novote,novote,2,novote,novote,novote,2,5,2,2,0,1,7
90851,U19-021,2022AR19A,Valide,novote,novote,novote,1,1,3,2,2,novote,novote,3,3,7,2,2,3,0,5
90852,U19-043,2022AR19B,Valide,4,4,4,4,4,4,4,4,4,4,4,4,12,0,0,0,12,0
90855,U19-041,2022AR19A,Valide,2,novote,novote,novote,2,novote,novote,novote,novote,novote,1,2,4,1,3,0,0,8
90856,U19-016,2022AR19B,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
90859,U19-030,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,novote,4,4,novote,7,2,1,0,4,5
90860,U19-043,2022AR19B,Valide,novote,1,novote,novote,1,novote,1,novote,novote,1,novote,novote,4,4,0,0,0,8
90864,U19-044,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
90868,U19-043,2022AR19B,Nul,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,11
90872,U19-037,2022AR19B,Valide,novote,novote,novote,novote,novote,novote,novote,1,3,2,3,2,5,1,2,2,0,7
90875,U19-024,2022AR19B,Valide,1,1,1,1,novote,novote,novote,1,1,1,1,1,9,9,0,0,0,3
90877,U19-001,2022AR19B,Valide,novote,novote,novote,novote,1,novote,1,novote,novote,1,novote,1,4,4,0,0,0,8
90879,U19-041,2022AR19A,Nul,novote,novote,novote,novote,novote,1,2,novote,novote,novote,2,novote,3,1,2,0,0,9
90885,U19-001,2022AR19A,Valide,2,1,2,2,2,1,2,1,2,2,2,3,12,3,8,1,0,0
90888,U19-035,2022AR19B,Valide,novote,novote,novote,1,1,novote,novote,novote,1,1,3,1,6,5,0,1,0,6
90890,U19-034,2022AR19B,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,1,1,0,0,0,11
90893,U19-025,2022AR19A,Nul,1,1,1,1,1 2,1,novote,novote,1,novote,1,1,8,8,0,0,0,3
90901,U19-010,2022AR19A,Valide,3,2,1,2,2,2,2,1,2,2,2,3,12,2,8,2,0,0
90909,U19-030,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,4,4,4,novote,8,2,1,0,5,4
90910,U19-037,2022AR19B,Valide,1,1,1,novote,novote,1,1,1,novote,novote,novote,novote,6,6,0,0,0,6
90913,U19-024,2022AR19B,Valide,1,novote,1,novote,1,novote,novote,1,novote,novote,1,novote,5,5,0,0,0,7
90914,U19-001,2022AR19A,Valide,novote,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,1
90916,U19-030,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,novote,4,4,novote,7,2,1,0,4,5
90920,U19-018,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,4,4,4,novote,8,2,1,0,5,4
90921,U19-035,2022AR19A,Valide,1,novote,novote,1,1,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,8
90922,U19-043,2022AR19B,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
90923,U19-030,2022AR19B,Valide,4,4,novote,1,1,novote,novote,2,novote,novote,4,novote,6,2,1,0,3,6
90929,U19-024,2022AR19A,Valide,novote,novote,1,novote,1,novote,novote,1,1,1,novote,1,6,6,0,0,0,6
90933,U19-001,2022AR19B,Valide,1,1,1,4,1,1,1,1,2,2,2,3,12,7,3,1,1,0
90940,U19-001,2022AR19B,Valide,2,1,2,2,2,2,2,1,1,2,2,1,12,4,8,0,0,0
90944,U19-030,2022AR19B,Valide,4,novote,novote,1,1,novote,novote,2,novote,4,novote,novote,5,2,1,0,2,7
90945,U19-035,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,1,1,novote,novote,4,4,0,0,0,8
90946,U19-035,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,1,1,1,novote,2,6,5,1,0,0,6
90953,U19-041,2022AR19A,Valide,novote,novote,novote,novote,novote,1,1,1,novote,novote,1,novote,4,4,0,0,0,8
90955,U19-016,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
90957,U19-034,2022AR19B,Valide,4,2,2,4,3,2,3,2,2,1,3,2,12,1,6,3,2,0
90960,U19-030,2022AR19B,Valide,4,novote,novote,1,1,novote,novote,2,novote,novote,4,novote,5,2,1,0,2,7
90964,U19-022,2022AR19A,Valide,3,3,1,1,1,2,2,2,2,3,2,2,12,3,6,3,0,0
90966,U19-024,2022AR19B,Valide,2,2,1,1,novote,novote,novote,novote,2,2,2,novote,7,2,5,0,0,5
90971,U19-005,2022AR19A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
90973,U19-012,2022AR19A,Valide,novote,novote,novote,novote,novote,1,novote,novote,1,novote,1,1,4,4,0,0,0,8
90976,U19-001,2022AR19A,Valide,3,3,3,4,2,2,3,2,2,2,2,2,12,0,7,4,1,0
90979,U19-010,2022AR19A,Valide,novote,novote,novote,novote,novote,2,2,novote,1,novote,2,novote,4,1,3,0,0,8
90988,U19-037,2022AR19B,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
90989,U19-030,2022AR19B,Valide,4,novote,novote,1,1,novote,novote,2,novote,novote,4,novote,5,2,1,0,2,7
90990,U19-012,2022AR19B,Valide,2,2,2,3,2,2,2,1,1,1,2,2,12,3,8,1,0,0
90991,U19-006,2022AR19A,Valide,1,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,5,5,0,0,0,7
90994,U19-037,2022AR19A,Valide,1,1,1,1,1,novote,novote,novote,1,1,novote,1,8,8,0,0,0,4
90998,U19-018,2022AR19A,Valide,novote,novote,novote,1,1,2,1,novote,novote,novote,novote,novote,4,3,1,0,0,8
90999,U19-001,2022AR19A,Valide,novote,novote,novote,1,novote,1,novote,1,novote,novote,novote,1,4,4,0,0,0,8
91002,U19-018,2022AR19B,Valide,4,4,4,1,1,novote,novote,2,4,4,4,novote,9,2,1,0,6,3
91004,U19-012,2022AR19B,Valide,novote,1,1,novote,1,2,2,1,1,1,2,1,10,7,3,0,0,2
91007,U19-002,2022AR19A,Valide,2,1,1,1,2,2,2,1,2,1,2,1,12,6,6,0,0,0
91013,U19-010,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
91014,U19-024,2022AR19B,Valide,novote,novote,1,1,1,novote,novote,novote,novote,1,1,1,6,6,0,0,0,6
91019,U19-041,2022AR19A,Valide,novote,novote,novote,novote,2,2,novote,2,novote,novote,1,novote,4,1,3,0,0,8
91022,U19-012,2022AR19A,Valide,1,1,1,1,1,1,1,1,1,1,1,4,12,11,0,0,1,0
91026,U19-044,2022AR19B,Valide,1,1,2,3,3,2,2,1,2,1,1,1,12,6,4,2,0,0
91035,U19-018,2022AR19B,Valide,4,4,novote,1,1,novote,novote,2,4,4,novote,novote,7,2,1,0,4,5
91038,U19-012,2022AR19A,Valide,2,1,3,2,3,2,1,3,2,2,2,3,12,2,6,4,0,0
91043,U19-037,2022AR19A,Valide,2,1,1,1,1,3,3,2,1,2,3,3,12,5,3,4,0,0
91047,U19-030,2022AR19B,Valide,1,1,1,1,1,2,1,1,1,2,3,4,12,8,2,1,1,0
91048,U19-041,2022AR19A,Valide,3,1,1,novote,1,novote,novote,novote,novote,1,1,novote,6,5,0,1,0,6
91053,U19-005,2022AR19A,Nul,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,11
91056,U19-041,2022AR19A,Valide,1,1,1,2,1,2,2,1,1,1,2,1,12,8,4,0,0,0
91057,U19-035,2022AR19B,Valide,1,novote,1,novote,novote,novote,3,2,1,novote,2,1,7,4,2,1,0,5
91059,U19-037,2022AR19B,Valide,1,1,1,1,1,1,1,novote,1,1,1,novote,10,10,0,0,0,2
91061,U19-012,2022AR19A,Valide,1,1,1,3,2,1,2,1,1,1,1,1,12,9,2,1,0,0
91064,U19-044,2022AR19B,Nul,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,11
91069,U19-035,2022AR19A,Valide,2,1,1,1,1,2,2,2,2,2,1,2,12,5,7,0,0,0
91071,U19-009,2022AR19B,Valide,novote,novote,novote,novote,1,novote,1,3,2,2,2,2,7,2,4,1,0,5
91072,U19-010,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
91073,U19-043,2022AR19B,Valide,novote,novote,novote,novote,novote,novote,novote,1,1,1,novote,1,4,4,0,0,0,8
91074,U19-016,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,novote,1,1,4,4,0,0,0,8
91075,U19-041,2022AR19A,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1 3 4,novote,0,0,0,0,0,11
91079,U19-009,2022AR19B,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
91080,U19-010,2022AR19A,Valide,2,2,2,1,1,1,1,1,1,1,2,1,12,8,4,0,0,0
91081,U19-043,2022AR19B,Nul,1,1,1,1,1,3,3,2 3,1,4,2,1,11,7,1,2,1,0
91082,U19-035,2022AR19A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
91100,U19-010,2022AR19A,Valide,2,novote,novote,2,2,1,1,1,1,1,2,2,10,5,5,0,0,2
91108,U19-044,2022AR19B,Valide,3,3,2,1,2,3,3,2,2,1,2,1,12,3,5,4,0,0
91114,U19-041,2022AR19B,Valide,novote,novote,novote,novote,novote,novote,novote,1,1,1,1,1,5,5,0,0,0,7
91115,U19-012,2022AR19B,Valide,novote,1,novote,novote,novote,1,1,1,novote,novote,novote,novote,4,4,0,0,0,8
91124,U19-044,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,novote,1,1,4,4,0,0,0,8
91125,U19-035,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,1,1,novote,novote,novote,4,4,0,0,0,8
91131,U19-044,2022AR19B,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
