ID,Urne,QR-Code,Categorie,1 - Installer du mobilier urbain sur les berges pour les sports de glisse,2 - Rendre l eglise St-Germain l Auxerrois accessible au PMR,3 - Poursuivre la refection des chaussees des Grands Boulevards,4 - Ameliorer le confort et l amenagement d etablissements scolaires,5 - Completer la renovation des arcades de la rue de Rivoli,6 - Ravaler la facade de l eglise St-Nicolas-des-Champs,7 - Rénover le petit tunnel de l ecluse du bassin de l Arsenal,8 - Restaurer la facade et les candelabres de l eglise des Blancs-Manteaux,9 - Restaurer le patrimoine de 3 eglises de Paris Centre,10 - Restaurer le toit et les decors de l eglise Ste-Elisabeth de Hongrie,11 - Restaurer les chapelles de l eglise St-Germain-l Auxerrois,12 - Restaurer les fontaines du Theatre Francais,13 - Restaurer les peintures de 2 eglises et tracer le chemin de Compostelle,14 - Remplacer et renover les bancs de Paris Centre,15 - Renover les reverberes du Louvre,16 - Vegetaliser temporairement la rue Greneta,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
 zz6zz0965bnbec-ecdb-4db1-845zz8455-9a965bn9a965bnff43b438458451                     ,numerique,Paris Centre,Valide,novote,novote,novote,1,novote,novote,novote,2,1,novote,novote,novote,novote,2,novote,4,5,2,2,0,1,11
 965bnzz0b0604-8459a965bnc5-4zz35*yc4965bn-9dcbf550zz43e                     ,numerique,Paris Centre,Valide,1,4,novote,1,2,1,2,1,1,1,2,2,2,2,2,3,15,6,7,1,1,1
 nd9a965bn5zwm4mji4y965bnixmjdkyjg0n965bnewyzllodgym965bne965bnowe5mzhknze0z9a965bn== ,numerique,Paris Centre,Valide,4,2,3,2,1,3,2,3,3,3,3,2,3,2,2,4,16,1,6,7,2,0
 648456b944-9a965bn8456e-460965bn-9a965bnef965bn-9f9a965bn0f0c6bcfd                     ,numerique,Paris Centre,Valide,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,16,1,0,0,15,0
 f8450e3efzz-49zz5-4c4845-8459a965bned-d965bnczz954599fc                     ,numerique,Paris Centre,Valide,novote,novote,novote,novote,novote,novote,novote,1,1,novote,novote,1,novote,1,novote,novote,4,4,0,0,0,12
 5zzd845f99a965bn9-965bn1f9a965bn-41845965bn-98459a965bn9a965bn-fd459a965bn965bn93zzd3d                     ,numerique,Paris Centre,Valide,2,3,1,2,2,1,1,1,3,1,3,1,3,1,novote,1,15,8,3,4,0,1
 mdc4mjmzyjuym965bnizyjjkntixymy3ywqzogexnjdknzg965bnmmjizdewoq== ,numerique,Paris Centre,Valide,1,4,1,1,4,4,1,4,4,4,4,4,4,2,4,1,16,5,1,0,10,0
 ytfkyje3yzzinmrimdrjnjizy965bnrhmti1mje0mmizywq0mwezogqxn9a965bn== ,numerique,Paris Centre,Valide,novote,1,2,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,2,5,3,2,0,0,11
 4d65f39a965bn5-9a965bn0e3-4c43-9a965bn459-d9a965bn845zz845b845e1463                     ,numerique,Paris Centre,Valide,1,3,3,1,3,3,3,3,2,3,3,3,2,3,3,1,16,3,2,11,0,0
 nzi1ogu1zt9a965bnwmmi965bnodjlmmzkmzeynwnkztvkmtvknwzkntezztmyyg== ,numerique,Paris Centre,Valide,1,1,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,5,5,0,0,0,11
 e91d5b9zz-1b965bn5-4fc6-9a965bn01d-965bnzzbcd396e0zz6                     ,numerique,Paris Centre,Valide,4,2,3,2,2,1,3,2,3,3,3,3,3,2,2,4,16,1,6,7,2,0
 9a965bn411539a965bn4-965bn16c-4cf0-8456c965bn-zz4bzz9a965bncc8450456                     ,numerique,Paris Centre,Valide,4,4,4,2,3,4,4,3,3,4,4,1,4,4,1,4,16,2,1,3,10,0
 otg0yzfinzjmyjhmyzg3yjlmzdnlzdexngnjnze965bnmwe5mty4mwi1nw== ,numerique,Paris Centre,Valide,novote,novote,novote,novote,2,novote,2,novote,2,novote,novote,novote,novote,3,2,novote,5,0,4,1,0,11
 nmzlnzq965bnm965bnvmndu3zgvmmdbmmwrmotg4nzlmm965bnq5zjyyzt9a965bn965bnymzhyq== ,numerique,Paris Centre,Valide,3,novote,4,2,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,5,2,1,1,1,11
 mmfmmziwzdnlnmrim965bnvkzwu1mjg4yzu965bnote3yzuxndkzmwqwzj9a965bn965bnn9a965bn== ,numerique,Paris Centre,Valide,novote,novote,1,1,novote,novote,novote,novote,1,novote,novote,novote,novote,1,novote,novote,4,4,0,0,0,12
 9a965bn484534845965bnzz-cc53-45f9-9zzb845-e30c9a965bn9501965bnf1                     ,numerique,Paris Centre,Valide,4,3,1,2,3,2,3,2,1,3,2,3,1,4,3,3,16,3,4,7,2,0
 84516d3934-191845-4zz49-8453f5-1965bn965bn99a965bn54d9a965bn8454e                     ,numerique,Paris Centre,Valide,3,novote,3,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,3,novote,novote,4,1,0,3,0,12
 mjk3njblntiwmznky965bne5ognmnti5mzviodi1zwi1ogy965bnndzmotzimg== ,numerique,Paris Centre,Valide,2,3,2,1,3,4,1,3,3,4,4,2,3,3,2,3,16,2,4,7,3,0
 3965bn59a965bn845f03-f349-43cb*yzz41-19a965bnc1490zzzz6d965bn                     ,numerique,Paris Centre,Valide,4,4,1,1,3,4,1,4,4,4,4,3,4,2,3,4,16,3,1,3,9,0
 nzvkodg4nte0mjm5njqxmzcyotjmymqwmd9a965bnxm965bni0zjhmnwvkodhio9a965bn== ,numerique,Paris Centre,Valide,novote,1,2,novote,1,novote,novote,2,1,2,novote,novote,1,2,1,2,10,5,5,0,0,6
 49f6965bnbzz0-3b61-4de1-845965bnzzd*ybcb390e694f                     ,numerique,Paris Centre,Valide,4,3,3,3,3,3,2,3,2,3,3,1,3,3,3,3,16,1,2,12,1,0
 55d99a965bnf845f-3b6f-40b845-9341-db9a965bn3e030cd3f                     ,numerique,Paris Centre,Valide,3,4,3,1,3,4,3,4,4,4,4,4,4,2,2,4,16,1,2,4,9,0
 99a965bnzz845519a965bn845-c111-449a965bn4*y961-09a965bnd56be6db5845                     ,numerique,Paris Centre,Valide,3,3,4,4,novote,1,1,1,4,1,novote,1,1,3,1,3,14,7,0,4,3,2
 dzzc3be1zz-d99c-4f91-9015-9a965bn4ff8459a965bn9a965bne6006                     ,numerique,Paris Centre,Valide,1,3,1,1,3,4,1,3,4,4,4,2,4,2,1,1,16,6,2,3,5,0
 3903336845-63dzz-4965bnzz5-9c4845-030c999e469c                     ,numerique,Paris Centre,Valide,1,4,1,1,3,4,1,4,4,4,4,2,4,1,3,2,16,5,2,2,7,0
 zz845ee9zzdc-91965bnd-46dd-9a965bn965bnf4*y6d538455099e5                     ,numerique,Paris Centre,Valide,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,16,2,0,14,0,0
 ezz9a965bn61zzdd-4cfzz-403e-9c40-00845e0ed9a965bnzz053                     ,numerique,Paris Centre,Valide,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,16,3,0,13,0,0
 cd9c965bn0db-0301-495b-9a965bn055-9a965bnf49a965bn0cfe1e1b                     ,numerique,Paris Centre,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,1,1,0,0,0,15
 f69a965bnf9a965bn4bzz-1965bn41-45d4-9a965bn141-c59a965bn401zzbb5965bn845                     ,numerique,Paris Centre,Valide,3,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,16,0,1,1,14,0
 zzf6zz9a965bn193-fb965bnb-403c*y9a965bn93-49a965bn15d5zzbfe9845                     ,numerique,Paris Centre,Valide,4,4,1,1,3,4,4,4,4,4,4,1,4,4,1,4,16,4,0,1,11,0
 353b191c-6dcc-4534-845965bnzzc-eezz965bn94469a965bnedf                     ,numerique,Paris Centre,Valide,novote,novote,2,2,novote,novote,novote,novote,novote,novote,novote,2,novote,1,novote,novote,4,1,3,0,0,12
 3f66e0845zz-965bnb0965bn-4b5965bn-9a965bn84549-93zzb91d0zzezz3                     ,numerique,Paris Centre,Valide,4,novote,novote,novote,novote,3,novote,3,1,2,3,3,2,4,novote,4,10,1,2,4,3,6
 d50b845zzc1-06965bn9-466d*yd9a965bn9-965bnf5zz1c1c9c34                     ,numerique,Paris Centre,Valide,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,3,novote,4,3,novote,4,1,0,2,1,12
 31991b63-e441-419b*y349-93fdd36965bn9a965bnf9845                     ,numerique,Paris Centre,Valide,4,3,4,1,2,1,3,2,1,1,1,1,2,4,4,novote,15,6,3,2,4,1
 b3ezz84551d-965bnzz9a965bnf-4c36-9a965bn600-3f9b53dfcd0zz                     ,numerique,Paris Centre,Valide,4,4,3,3,2,4,2,4,4,4,4,2,4,3,2,4,16,0,4,3,9,0
 845b9a965bnzzc3db-1965bnde-4c9a965bn9*ye6b*y46508450b3d9d                     ,numerique,Paris Centre,Valide,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,16,0,0,1,15,0
 odbkngfhodq4m965bnm1nmq965bnnwezowu965bnmdk3ywrlnzg4mgywy965bnyyoge1zg== ,numerique,Paris Centre,Valide,4,2,3,2,3,2,3,2,1,3,1,3,1,1,3,4,16,4,4,6,2,0
 d1b4b936-3845c4-49a965bn965bn1-9001-965bn4f66c965bn9a965bn965bn643                     ,numerique,Paris Centre,Valide,4,3,1,4,2,1,3,1,1,1,1,1,1,1,1,4,16,10,1,2,3,0
 845c0zz5c9a965bne-f309a965bn-4bb6-93bf-19e965bn491f1zz69                     ,numerique,Paris Centre,Valide,2,3,3,2,3,3,1,3,4,4,4,2,1,3,3,3,16,2,3,8,3,0
 845f5596bzz-3zz43-4d9a965bnzz-9a965bn0cf-90f99a965bn965bndzz9b9a965bnf                     ,numerique,Paris Centre,Valide,3,3,2,2,4,3,3,4,3,3,3,3,novote,2,4,3,15,0,3,9,3,1
 19a965bn04965bn9a965bn35-59a965bn5d-49a965bn8451-9zzezz-dzzb845zzzz6b845e965bnd                     ,numerique,Paris Centre,Valide,3,1,2,1,1,2,2,1,1,2,2,1,1,4,1,2,16,8,6,1,1,0
 399b8459a965bn09-6dbd-46dd-845zzee*y3dee04b4965bn6965bn                     ,numerique,Paris Centre,Valide,4,3,1,3,3,novote,1,3,3,3,3,2,2,4,1,novote,14,3,2,7,2,2
 1cd9a965bnf91e-zz9a965bn0c-48458455-9a965bn0c4*ye4def6zz84584549a965bn                     ,numerique,Paris Centre,Valide,novote,novote,novote,2,novote,1,novote,2,novote,novote,novote,novote,novote,2,novote,novote,4,1,3,0,0,12
 44e0965bn9a965bn51-0ccd-4c9a965bnc-845fb6-1e9410c39a965bnbzzc                     ,numerique,Paris Centre,Valide,4,3,3,2,2,2,3,1,1,1,3,3,2,3,3,3,16,3,4,8,1,0
 63b845c5bb-eee9a965bn-461d-845b965bn1-98456845f6zzd6159                     ,numerique,Paris Centre,Valide,3,4,2,1,4,4,2,3,4,4,4,4,4,2,4,4,16,1,3,2,10,0
 df9a965bnb6965bn09a965bn-9965bn9zz-4zzee-9361-8451ec14c8456e965bne                     ,numerique,Paris Centre,Valide,4,4,3,3,3,4,4,4,3,4,3,4,4,3,1,3,16,1,0,7,8,0
 c19a965bn95654-59a965bnc0-4fc9*y8455b-84505903zz9bf965bn4                     ,numerique,Paris Centre,Valide,4,4,1,3,3,4,1,4,4,4,4,1,4,1,2,1,16,5,1,2,8,0
 3zzc445zzf-9a965bn9a965bnzzzz-4zzzz6*ye5965bn-d0zz8454965bn63965bn6965bn9a965bn                     ,numerique,Paris Centre,Valide,4,3,2,4,4,2,4,2,1,1,1,2,1,4,4,4,16,4,4,1,7,0
 0e5f965bnf965bnc-0fzz4-4c94-845965bn5965bn-965bnb9d48455398454845                     ,numerique,Paris Centre,Valide,3,4,4,1,3,4,3,4,4,4,4,4,4,2,4,3,16,1,1,4,10,0
 fb55845ezz4-965bn1zz9-484564*yf9a965bn9-1bc8459b0b4f845zz                     ,numerique,Paris Centre,Valide,2,2,novote,novote,novote,1,novote,novote,3,novote,novote,novote,novote,2,2,2,7,1,5,1,0,9
 965bnzz965bn9a965bne1zzd-965bn9965bnc-40f9-8454965bnd-0f409a965bn058456965bn4zz                     ,numerique,Paris Centre,Valide,novote,1,novote,1,novote,novote,2,novote,novote,novote,novote,novote,novote,2,novote,novote,4,2,2,0,0,12
 d0fd69zze-f845c4-493965bn-84543c-f9a965bn61c9dcde46                     ,numerique,Paris Centre,Valide,4,3,2,1,3,3,2,3,3,3,3,3,3,2,3,3,16,1,3,11,1,0
 450zz10f965bn-5915-44c4-969a965bnzz-68453zz3bb6609a965bnc                     ,numerique,Paris Centre,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,1,1,0,0,0,15
 491b9a965bn965bnzzd-efb3-4d3c*y9a965bnb6-c8459a965bn9965bn9a965bnd965bn6965bn6d                     ,numerique,Paris Centre,Valide,4,1,3,4,3,1,4,1,1,1,1,3,1,3,3,4,16,7,0,5,4,0
 4zze1e9a965bnc9a965bn-56c3-4zz46-9f90-65ezz1ef0965bnzz1c                     ,numerique,Paris Centre,Valide,4,1,4,4,4,1,4,1,1,1,1,4,1,4,4,4,16,7,0,0,9,0
 f3ee31zz3*y149a965bn-4331-845efc-9a965bnb9984510db84593                     ,numerique,Paris Centre,Valide,3,2,4,1,3,3,3,4,3,4,4,3,3,2,3,2,16,1,3,8,4,0
 965bn9a965bn965bn64ccb-1f965bnc-4zz63*y695-6919a965bne9a965bn965bnzze904                     ,numerique,Paris Centre,Valide,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,16,0,0,3,13,0
 mjq4zgi0ntq0odrlzdfkntnimtjmoddmmmfhzdjhzgqzotiyzje5zq== ,numerique,Paris Centre,Valide,2,novote,2,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,novote,novote,4,1,3,0,0,12
 15fzzc51c-845f93-41bf*y59b-845dzz8459cf9a965bn4e3845                     ,numerique,Paris Centre,Valide,2,3,1,3,1,2,1,2,3,3,3,1,4,1,1,1,16,7,3,5,1,0
 ntvknduwmjk4mtqzyjg1n965bnjkzwvmmdg965bnzde3md9a965bn1owu965bnmjfjnjg965bnmq== ,numerique,Paris Centre,Valide,4,3,2,novote,1,3,4,2,1,3,1,1,2,4,novote,2,14,4,4,3,3,2
 541fzz845965bn9*yde3-4965bn04*y690-19a965bn6bzz9a965bndef9a965bn5zz                     ,numerique,Paris Centre,Valide,2,3,2,1,2,4,2,4,4,4,4,2,4,2,2,3,16,1,7,2,6,0
 9c3d3bdb-45f5-4eb1-90d9a965bn-0fbb334845ed4c                     ,numerique,Paris Centre,Valide,1,novote,novote,1,novote,2,3,2,novote,novote,2,novote,2,1,2,1,10,4,5,1,0,6
 zzc5zzc9zze-zz3c4-4015*ybfd-4e069a965bnfe58454965bn9                     ,numerique,Paris Centre,Valide,4,4,3,3,2,4,2,1,1,3,2,4,2,4,4,1,16,3,4,3,6,0
 9a965bn6zz0b4c4-44d845-41zz0*y9a965bn965bnd*yc9a965bnfd031f1965bnc                     ,numerique,Paris Centre,Valide,novote,novote,novote,novote,novote,1,2,novote,novote,novote,novote,2,novote,2,novote,novote,4,1,3,0,0,12
 ezz6zzzzf965bn4-9409-4845c6-9845b9a965bn-84599a965bn54c4b8455czz                     ,numerique,Paris Centre,Valide,novote,3,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,2,2,novote,novote,4,1,2,1,0,12
 965bn4d91499-96cb-4036-9a965bnd64-c34fe965bn845de600                     ,numerique,Paris Centre,Valide,2,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,3,2,1,0,0,13
 b6469a965bn9e6-3e16-45845965bn-916845-319a965bnd99a965bn53dzz6c                     ,numerique,Paris Centre,Valide,2,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,2,novote,3,4,1,2,1,0,12
 319a965bnzz965bn5zzzz-41c6-4d965bn4-98450b-9a965bn845965bnzz3d09a965bn965bn9a965bnd9                     ,numerique,Paris Centre,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,novote,novote,1,0,1,0,0,15
 9a965bn04618453c-efb965bn-4df9a965bn-9a965bncff-965bne3965bn15fdb33b                     ,numerique,Paris Centre,Valide,4,4,1,2,1,3,3,3,3,3,3,3,3,2,1,1,16,4,2,8,2,0
 d084545c9zz-dec845-43965bn4*y0965bnb-35zz9cb530d31                     ,numerique,Paris Centre,Valide,1,4,4,4,1,2,1,4,4,4,4,1,2,1,1,4,16,6,2,0,8,0
 otc965bnotczmtu0yzhiotlkztcyzjrlodi5ntfhyj9a965bn5zdiyztjlmtnjzg== ,numerique,Paris Centre,Valide,novote,novote,1,1,novote,novote,2,novote,novote,novote,novote,novote,novote,1,novote,novote,4,3,1,0,0,12
 ezz9a965bn11f5965bn-df95-4845845d-9a965bnzzd4-363zz9a965bn3c39a965bnzz49a965bn                     ,numerique,Paris Centre,Valide,2,3,3,1,4,3,2,4,3,4,3,3,4,3,2,3,16,1,3,8,4,0
 ngy1njbknme5n965bnuxy965bnu3ywm4nzu3mwyzmwu5mzc1yjm0ytzkmzniz9a965bn== ,numerique,Paris Centre,Valide,2,3,2,1,3,3,2,3,3,3,4,3,3,2,3,1,16,2,4,9,1,0
 965bn98456c600-449965bn-44fb-9a965bnzzzz0-9a965bnfc15513e3b965bn                     ,numerique,Paris Centre,Valide,3,3,3,3,3,3,3,4,3,3,3,4,3,3,4,4,16,0,0,12,4,0
 84511965bn648459-845401-4d16-9a965bn55c-965bn3zzzzzzdf44zz41                     ,numerique,Paris Centre,Valide,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,2,2,0,0,0,14
 nz9a965bn3zwrkot9a965bnxmdmzyzcyngi965bnzjllymm4owezodhmmdmxywe965bnmwi5mq== ,numerique,Paris Centre,Valide,4,4,novote,novote,novote,3,novote,3,2,novote,4,2,novote,1,novote,3,9,1,2,3,3,7
 b9a965bn9084584560-99a965bn44-4e99a965bn-948451-f845965bnc845c19a965bnf5f965bn                     ,numerique,Paris Centre,Valide,novote,novote,2,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,2,novote,novote,3,1,2,0,0,13
 y965bnm3nmvmyti5ytvinjjlmgflzwe5zthjngrkod9a965bn0zjywodg4zmzknw== ,numerique,Paris Centre,Valide,4,2,4,4,4,4,1,4,4,4,4,4,3,3,4,2,16,1,2,2,11,0
 000f5965bn8456-4cd9-4zz61-9b69a965bn-9a965bnbd3668451f965bn05                     ,numerique,Paris Centre,Valide,novote,novote,novote,4,4,novote,4,3,novote,3,novote,novote,1,4,4,4,9,1,0,2,6,7
 mwzhnzhlodllzjbhotc0ztq0zwzhnmy0njrhzjjmmjcwyzy0nzyyn9a965bn== ,numerique,Paris Centre,Valide,1,novote,novote,1,1,novote,1,4,novote,novote,novote,4,4,1,novote,novote,8,5,0,0,3,8
 b09a965bn9a965bnb595-1dfzz-4dbf-845c0e-4b9ff084565zz4965bn                     ,numerique,Paris Centre,Valide,novote,novote,novote,novote,novote,1,1,novote,novote,novote,novote,2,novote,1,novote,novote,4,3,1,0,0,12
 51845e3b965bn4-c8459a965bn9a965bn-4493-84546d-549a965bn1965bn3845965bn05f3                     ,numerique,Paris Centre,Valide,3,4,4,2,4,4,4,4,4,4,4,4,4,3,4,3,16,0,1,3,12,0
 8456b99a965bnb91-9033-49a965bn1b-99zz5-69a965bn0f3e99e965bn3c                     ,numerique,Paris Centre,Valide,1,novote,novote,1,1,novote,novote,novote,novote,novote,2,novote,novote,3,novote,novote,5,3,1,1,0,11
 b6b459a965bn34-f169a965bn-45b4-9a965bnb965bn3-965bnb03d9a965bn965bnc965bnf54                     ,numerique,Paris Centre,Valide,3,2,4,1,1,4,1,4,4,4,3,4,4,1,3,4,16,4,1,3,8,0
 03f965bn965bn845zz4-d68459a965bn-4845ed-99ed-64439a965bnfbb9a965bn08455                     ,numerique,Paris Centre,Valide,4,2,2,1,3,1,2,1,1,1,1,2,1,1,3,3,16,8,4,3,1,0
 9965bn845d48450c-zz33d-4965bnc9-9909-08454dc034c5c3                     ,numerique,Paris Centre,Valide,4,3,4,4,1,1,4,1,2,3,1,1,3,1,1,4,16,7,1,3,5,0
 6c965bnd6dfc*y9a965bnb5-4fzz3-993c-c04bfzz93d05965bn                     ,numerique,Paris Centre,Valide,novote,novote,2,novote,novote,novote,3,novote,novote,novote,novote,3,novote,1,novote,novote,4,1,1,2,0,12
 1zz59b5c4-10965bn5-4845965bn0-84530d-4510ef965bn6zz66d                     ,numerique,Paris Centre,Valide,4,2,3,4,3,2,1,2,1,2,1,1,1,3,3,novote,15,5,4,4,2,1
 zz0c5bb965bn5-f845db-40zz5-84553965bn-49645845c166e1                     ,numerique,Paris Centre,Valide,4,2,4,2,3,2,4,1,2,novote,2,3,3,1,4,4,15,2,5,3,5,1
 ngnjzgjhndk5yzhiytdmodvmztqwot9a965bn965bnmju3zmqxnjrlyjdintmzm9a965bn== ,numerique,Paris Centre,Valide,3,4,1,4,2,4,4,4,4,4,4,3,4,3,4,3,16,1,1,4,10,0
 0zzf19f965bn0-965bn94845-4039a965bn-8451c4-decc99a965bn598459845e                     ,numerique,Paris Centre,Valide,4,novote,novote,novote,novote,novote,4,novote,3,2,3,novote,novote,3,3,novote,7,0,1,4,2,9
 39a965bn49490zz-ef845d-4bf9-9a965bn965bn965bn1-zz6965bncc6965bnzzzzedd                     ,numerique,Paris Centre,Valide,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,2,2,4,4,1,2,0,1,12
 5f965bnzz965bn49e-e965bn6c-484545-9a965bnf9a965bn1-845d965bne9a965bn3e65b9a965bnb                     ,numerique,Paris Centre,Valide,novote,novote,1,novote,2,novote,novote,novote,2,novote,3,novote,novote,1,1,novote,6,3,2,1,0,10
 510fzz611-56965bne-4845965bn5-845b1f-9a965bn49c965bn3845445e845                     ,numerique,Paris Centre,Valide,4,2,novote,4,novote,novote,2,1,1,novote,1,novote,1,3,3,4,11,4,2,2,3,5
 zzdfbc14e-3469a965bn-49a965bn845f*yb6zz-845d9a965bn69a965bn01d99cc                     ,numerique,Paris Centre,Valide,1,1,3,4,3,3,3,1,2,3,3,3,2,3,4,4,16,3,2,8,3,0
 otk5nwu965bnowzkngjhmtc3yzrmyzdkmdy1ymi4zwu5zweyogjkymzjo9a965bn== ,numerique,Paris Centre,Valide,novote,novote,3,novote,3,novote,2,novote,novote,novote,novote,novote,4,2,novote,novote,5,0,2,2,1,11
 d64b9d6b*yzzbf-4c50-9a965bn959-zzc614ed9b0zz4                     ,numerique,Paris Centre,Valide,4,4,2,4,3,1,1,4,1,1,novote,2,1,1,4,4,15,6,2,1,6,1
 b845ec3c965bn9-845zzb9a965bn-400f-9b99a965bn-965bn6b109c1699a965bnf                     ,numerique,Paris Centre,Valide,novote,2,2,1,novote,novote,novote,novote,novote,novote,novote,novote,4,3,4,2,7,1,3,1,2,9
 fc9bd84533-f4cd-4f63-94d9a965bn-c84549bzz965bn09a965bn399                     ,numerique,Paris Centre,Valide,4,3,4,1,3,3,2,2,3,3,3,2,3,2,2,3,16,1,5,8,2,0
 1bbe845b15-1zz4zz-454b*y845fzz-965bndzz6c965bn465bf9                     ,numerique,Paris Centre,Valide,3,3,2,3,3,3,3,3,3,3,3,3,4,3,3,1,16,1,1,13,1,0
 fbczz965bn0c6-965bn9965bn3-4531-9a965bn9cf-965bn95fzz09a965bn965bnf3zz6                     ,numerique,Paris Centre,Valide,4,3,2,3,2,1,3,1,1,1,1,3,1,4,2,4,16,6,3,4,3,0
 039e9965bnbd-845d1c-4b8454*y6zze-845b50bd965bn8453zze5                     ,numerique,Paris Centre,Valide,4,3,novote,3,3,1,novote,1,1,1,1,2,1,3,2,4,14,6,2,4,2,2
 ywvhyjk0nthinmi5mji965bnm965bni4otrmnjm0yjdindq3ndi1otu4yziyo9a965bn== ,numerique,Paris Centre,Valide,4,4,4,1,4,4,1,4,4,4,4,4,4,1,4,4,16,3,0,0,13,0
 mwmxmwyxnjnhyjc3njkymdnhzgnmmdu5zdqwndg965bnyjk0zdm5mwewzg== ,numerique,Paris Centre,Valide,4,4,3,2,3,4,2,4,4,4,4,2,4,1,novote,4,15,1,3,2,9,1
 mjlizjlmztnmotyyodvjmjrmnzbmzwezotm3zdi4ntq965bnzjgzywyzzq== ,numerique,Paris Centre,Valide,4,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,16,4,11,0,1,0
 439a965bn9016b-965bn8459a965bnd-431b-9a965bn845965bn845-zz349a965bn30bezz14e                     ,numerique,Paris Centre,Valide,2,2,1,3,2,3,2,3,3,3,3,novote,3,1,novote,2,14,2,5,7,0,2
 dd5eeczzzz-5d9b-4199-8455b9-4fbf1845069b04                     ,numerique,Paris Centre,Valide,4,4,4,1,4,4,1,4,4,4,4,4,4,1,4,4,16,3,0,0,13,0
 oge4owvhmdg1n965bne965bnnjuzmj9a965bnzywe965bnnmrhytlmmjeymwuyythmzmmwmq== ,numerique,Paris Centre,Valide,3,3,2,3,3,3,3,3,2,3,3,2,2,2,4,3,16,0,5,10,1,0
 d6965bnf1965bnd0-f965bnzzb-4c965bn0-9a965bncbf-1bc965bnc10c84550d                     ,numerique,Paris Centre,Valide,4,1,3,2,3,1,4,1,1,1,1,1,1,2,2,4,16,8,3,2,3,0
 mmzizgzkztm4nzrhmme4mjc5nzrmotziytk4yju965bnowfinte5ztfkz9a965bn== ,numerique,Paris Centre,Valide,novote,2,novote,novote,4,novote,novote,3,2,novote,2,3,novote,3,4,novote,8,0,3,3,2,8
 d19fcb1845-ezz1f-458453-84584539-500965bnf96f0f0c                     ,numerique,Paris Centre,Valide,4,4,4,4,4,4,4,4,1,2,2,4,1,4,4,4,16,2,2,0,12,0
 b39a965bn530ec-f431-4c51-845f35-1bfc9a965bn5f965bnd9a965bnd6                     ,numerique,Paris Centre,Valide,novote,novote,1,1,1,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,4,4,0,0,0,12
 zz941e5965bne-965bn95965bn-48455f-845454-69a965bnd54zzbe845965bn965bn9a965bn                     ,numerique,Paris Centre,Valide,2,2,novote,1,4,4,1,3,2,4,4,1,2,3,3,2,15,3,5,3,4,1
 684566845e34-f84515-48450e*y845d6-zz84569fc39a965bnff845f                     ,numerique,Paris Centre,Valide,novote,2,novote,novote,3,2,4,2,1,1,1,2,1,4,3,novote,12,4,4,2,2,4
 ce035943-cb00-4965bnd965bn-9e19-565d845zzd0e94845                     ,numerique,Paris Centre,Valide,4,2,2,4,4,2,4,2,1,2,2,3,3,4,3,4,16,1,6,3,6,0
 06c3030e-8454cb-4965bn965bnf*yf49*y1965bn46e93640zz                     ,numerique,Paris Centre,Valide,4,3,2,3,1,2,2,2,3,3,2,2,3,2,1,1,16,3,7,5,1,0
 mzjjogm5ztdhowyxnjjmnzuxywjiyzq0ntyyn965bnmymddlmtjiymy5yg== ,numerique,Paris Centre,Valide,novote,novote,1,1,1,novote,2,novote,novote,novote,novote,novote,novote,1,novote,2,6,4,2,0,0,10
 e3b905c1-9e965bnd-4554-845965bnd845-4965bn1bc59a965bn045fc                     ,numerique,Paris Centre,Valide,1,3,3,1,4,4,3,4,2,3,4,4,3,2,4,2,16,2,3,5,6,0
 zzf099a965bnzz54-6bd6-4845zz3-845b5965bn-9a965bn1e0zz965bn03f55d                     ,numerique,Paris Centre,Valide,novote,novote,1,novote,novote,novote,1,novote,2,novote,novote,novote,novote,2,novote,novote,4,2,2,0,0,12
